Episode,Steps,Agent0,Agent1,Agent2,Total
0,1999,-1799.69999999998,-1853.1999999999955,-1999.6,-5652.499999999975
10,1999,-1879.799999999961,-1690.099999999979,-1904.5000000000334,-5474.399999999973
20,1999,-1850.1999999999798,-1734.8000000000031,-1967.6000000000117,-5552.599999999995
30,1999,-1834.89999999999,-1789.3999999999949,-1933.3000000000227,-5557.600000000008
40,1291,-793.2000000000062,-1030.999999999997,-1055.900000000018,-2880.1000000000213
50,836,-398.6000000000014,-606.9000000000029,-563.699999999998,-1569.2000000000023
60,1051,-670.0000000000063,-799.5000000000027,-774.2000000000058,-2243.700000000015
70,1611,-1191.7000000000066,-1427.7999999999804,-1470.4999999999895,-4089.999999999977
80,1011,-583.4000000000032,-753.0999999999988,-726.800000000012,-2063.300000000014
90,870,-395.99999999999847,-593.5000000000024,-581.1999999999992,-1570.7000000000003
100,1137,-716.7000000000046,-909.900000000004,-882.3000000000172,-2508.900000000026
110,993,-458.5999999999999,-680.3999999999974,-662.000000000004,-1801.0000000000014
120,803,-394.6000000000019,-555.3000000000055,-539.7999999999957,-1489.700000000003
130,927,-487.8000000000027,-631.4000000000013,-640.1000000000014,-1759.3000000000052
140,1117,-623.0000000000008,-883.3000000000094,-852.0000000000118,-2358.300000000022
150,1141,-717.2000000000062,-915.8000000000069,-926.5000000000084,-2559.500000000022
160,1101,-693.5000000000056,-849.2000000000028,-799.30000000001,-2342.000000000018
170,1105,-627.8000000000022,-871.200000000009,-901.4000000000051,-2400.4000000000165
180,1004,-519.1999999999996,-806.0000000000043,-771.5000000000099,-2096.700000000014
190,1302,-843.000000000006,-1069.1000000000038,-1087.800000000019,-2999.9000000000287
200,927,-458.7000000000003,-718.3000000000063,-660.3000000000013,-1837.300000000008
210,1144,-704.1000000000041,-919.1000000000046,-921.5000000000107,-2544.7000000000194
220,962,-506.6000000000013,-691.700000000004,-700.7000000000064,-1899.0000000000116
230,920,-450.59999999999826,-688.9000000000023,-640.2000000000021,-1779.7000000000025
240,942,-425.89999999999907,-635.4999999999989,-623.4000000000016,-1684.7999999999993
250,903,-394.7999999999999,-621.000000000004,-591.6999999999995,-1607.5000000000032
260,1069,-583.8000000000021,-763.5000000000024,-817.9000000000098,-2165.2000000000144
270,923,-491.9000000000016,-669.2000000000019,-657.3000000000021,-1818.4000000000055
280,1017,-555.4000000000018,-804.7000000000027,-774.4000000000096,-2134.500000000014
290,1022,-566.5000000000024,-817.700000000005,-799.600000000006,-2183.800000000014
300,1234,-728.4000000000042,-987.3000000000042,-982.200000000017,-2697.9000000000256
310,895,-414.5999999999995,-637.3000000000015,-599.0000000000003,-1650.9000000000015
320,871,-403.29999999999956,-574.8000000000021,-588.3999999999987,-1566.5000000000005
330,1323,-785.700000000004,-1105.600000000005,-1172.7000000000028,-3064.000000000012
340,1194,-792.1000000000084,-944.4000000000068,-953.9000000000091,-2690.400000000024
350,1006,-437.9999999999979,-677.3999999999961,-685.2000000000064,-1800.6000000000004
360,890,-393.29999999999825,-584.9000000000015,-595.4999999999995,-1573.6999999999994
370,823,-381.0999999999992,-574.4000000000024,-551.9999999999973,-1507.4999999999989
380,853,-423.0999999999992,-653.2000000000036,-639.3000000000043,-1715.6000000000072
390,918,-493.300000000002,-659.5999999999995,-674.4000000000033,-1827.3000000000047
400,1018,-432.7999999999973,-659.0999999999995,-670.4000000000049,-1762.3000000000015
410,964,-563.2000000000029,-686.3000000000006,-659.8000000000045,-1909.3000000000081
