Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,1999,-2116.9999999999545,-2133.599999999947,-2150.29999999994,-2150.0999999999403,-2034.3999999999699,-2133.599999999947,-12718.9999999997
10,1999,-2100.799999999961,-2133.2999999999474,-2166.5999999999326,-2149.9999999999404,-2066.9999999999573,-2199.899999999918,-12817.599999999657
20,1999,-2100.3999999999614,-2149.79999999994,-2183.299999999925,-2166.699999999933,-2001.399999999965,-2183.5999999999253,-12785.199999999651
30,517,-385.100000000002,-445.00000000000193,-451.9999999999978,-430.6999999999989,-426.2000000000013,-436.50000000000347,-2575.5000000000055
40,545,-417.000000000004,-464.69999999999874,-478.3000000000005,-454.9999999999983,-449.9000000000021,-460.1000000000029,-2725.0000000000064
50,505,-390.0000000000039,-441.6000000000021,-440.60000000000014,-425.89999999999907,-398.50000000000273,-443.1000000000037,-2539.7000000000116
60,458,-334.30000000000257,-386.69999999999965,-397.49999999999903,-385.3000000000002,-367.9999999999997,-388.6000000000013,-2260.4000000000024
70,544,-393.3000000000019,-466.19999999999743,-500.70000000000243,-465.4999999999987,-459.9999999999995,-471.4000000000028,-2757.1000000000026
80,511,-399.60000000000383,-455.5000000000023,-455.8000000000001,-429.099999999998,-449.30000000000325,-448.4000000000014,-2637.700000000009
90,482,-359.30000000000325,-405.90000000000066,-415.49999999999875,-394.0999999999983,-383.8000000000013,-406.1000000000029,-2364.7000000000053
100,491,-352.40000000000214,-422.59999999999997,-423.39999999999833,-410.8999999999978,-394.10000000000036,-419.400000000002,-2422.8000000000006
110,512,-375.10000000000343,-444.90000000000265,-439.6999999999995,-421.4999999999979,-416.300000000004,-439.00000000000364,-2536.5000000000114
120,500,-375.60000000000394,-429.1000000000005,-434.19999999999965,-431.10000000000184,-433.20000000000397,-431.4000000000026,-2534.600000000012
130,540,-410.1000000000038,-467.80000000000115,-466.89999999999793,-461.7000000000002,-455.10000000000457,-457.20000000000374,-2718.8000000000116
140,533,-418.6000000000035,-456.1000000000002,-480.99999999999955,-443.89999999999725,-423.0999999999986,-454.000000000003,-2676.700000000002
150,469,-347.20000000000255,-393.69999999999976,-409.20000000000095,-389.59999999999894,-364.7000000000012,-396.30000000000143,-2300.700000000005
160,490,-369.7000000000029,-413.0000000000002,-424.5,-400.49999999999767,-392.100000000001,-418.70000000000226,-2418.500000000004
170,492,-381.00000000000273,-416.79999999999933,-415.9999999999983,-414.6,-395.20000000000067,-428.9000000000023,-2452.500000000003
180,497,-371.9000000000029,-420.199999999998,-427.7999999999992,-419.9999999999985,-402.2999999999995,-444.2000000000028,-2486.400000000001
190,541,-416.90000000000276,-466.9999999999993,-482.39999999999935,-455.1999999999962,-454.50000000000165,-471.200000000003,-2747.2000000000025
200,499,-361.50000000000233,-417.4999999999993,-430.70000000000084,-416.1999999999994,-406.7000000000013,-445.70000000000243,-2478.3000000000056
210,485,-353.50000000000193,-407.3999999999998,-415.90000000000043,-412.40000000000043,-389.30000000000103,-425.30000000000183,-2403.8000000000056
220,491,-359.70000000000283,-414.2000000000001,-434.3999999999989,-401.8999999999983,-391.09999999999974,-398.2000000000026,-2399.5000000000023
230,497,-388.60000000000286,-424.5000000000005,-420.6999999999971,-422.1999999999998,-402.3999999999999,-434.3000000000026,-2492.7000000000025
240,499,-365.1000000000021,-423.10000000000156,-415.29999999999757,-415.69999999999965,-387.40000000000333,-412.700000000003,-2419.3000000000075
250,479,-342.0000000000022,-384.0999999999983,-399.09999999999854,-393.7999999999997,-355.300000000001,-385.4000000000029,-2259.7000000000025
260,521,-377.0000000000025,-449.4000000000021,-447.09999999999854,-450.8000000000009,-416.0000000000019,-450.9000000000026,-2591.200000000009
270,471,-343.6000000000017,-404.50000000000125,-420.4999999999995,-398.49999999999966,-376.8000000000017,-398.1000000000027,-2342.000000000007
280,501,-378.6000000000022,-426.60000000000036,-444.10000000000224,-412.8999999999983,-396.50000000000233,-421.80000000000314,-2480.500000000008
290,473,-345.60000000000093,-401.0000000000004,-406.4000000000012,-400.5000000000011,-361.9000000000007,-407.1000000000031,-2322.5000000000073
300,518,-356.80000000000183,-439.50000000000125,-443.4999999999982,-430.5999999999982,-431.20000000000175,-443.10000000000247,-2544.700000000004
310,457,-336.5000000000028,-377.59999999999985,-404.0000000000013,-377.8999999999998,-352.3000000000007,-380.10000000000105,-2228.4000000000055
320,514,-378.7000000000034,-428.0999999999983,-456.8000000000021,-441.2999999999994,-420.00000000000296,-442.6000000000037,-2567.5000000000095
