Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,1999,-2106.2999999999424,-2135.39999999993,-2142.0999999999403,-2065.899999999969,-2109.5999999999376,-2012.7999999999938,-12572.099999999713
10,1999,-2129.699999999941,-2181.9999999999254,-2180.2999999999256,-2165.199999999933,-1982.9999999999372,-2098.4999999999613,-12738.699999999624
20,1999,-2104.999999999943,-2153.499999999928,-2160.0999999999335,-2128.2999999999474,-2075.599999999933,-2031.9999999999877,-12654.49999999967
30,934,-744.8000000000026,-849.7999999999975,-888.6999999999987,-892.1000000000039,-923.1000000000083,-931.5000000000073,-5230.000000000018
40,1041,-840.2999999999934,-934.6999999999928,-1038.4000000000078,-990.5000000000005,-1020.9000000000112,-1053.2000000000066,-5878.000000000013
50,669,-533.8000000000051,-590.3999999999982,-605.3999999999976,-588.8999999999977,-591.1000000000041,-657.600000000004,-3567.2000000000066
60,552,-418.9000000000044,-479.9999999999996,-490.00000000000034,-472.19999999999783,-446.10000000000014,-546.5000000000043,-2853.700000000006
70,632,-472.0000000000026,-550.6999999999977,-594.0000000000006,-550.4999999999975,-520.7000000000005,-636.5000000000058,-3324.4000000000046
80,579,-439.6000000000035,-507.499999999998,-542.5999999999981,-496.09999999999695,-485.4000000000047,-567.0000000000038,-3038.200000000005
90,482,-351.40000000000254,-402.0999999999996,-417.5000000000004,-412.70000000000186,-364.2000000000008,-402.30000000000354,-2350.2000000000085
100,489,-353.90000000000157,-403.79999999999853,-438.9999999999987,-404.4999999999984,-362.1000000000001,-429.0000000000033,-2392.3000000000006
110,495,-359.70000000000226,-419.10000000000053,-418.59999999999764,-407.1999999999983,-384.8000000000032,-425.0000000000022,-2414.400000000004
120,468,-338.1000000000019,-401.2000000000012,-416.70000000000164,-393.1,-362.4000000000024,-399.8000000000026,-2311.3000000000097
130,484,-355.9000000000028,-401.7000000000001,-424.9999999999993,-401.3999999999994,-354.900000000001,-402.80000000000166,-2341.7000000000044
140,524,-391.6000000000024,-435.39999999999765,-452.99999999999915,-446.499999999999,-422.2000000000033,-460.20000000000226,-2608.9000000000037
150,506,-375.3000000000022,-435.9000000000011,-448.0999999999995,-436.5000000000015,-401.6000000000025,-440.500000000004,-2537.900000000011
160,539,-424.40000000000396,-462.5000000000004,-468.6999999999978,-455.8999999999989,-449.20000000000334,-478.20000000000454,-2738.9000000000087
170,500,-381.9000000000024,-424.9999999999999,-429.4000000000013,-421.79999999999956,-393.80000000000143,-449.00000000000216,-2500.900000000007
180,508,-377.10000000000304,-440.70000000000016,-434.10000000000093,-429.89999999999816,-409.500000000002,-463.0000000000029,-2554.300000000007
190,540,-418.8000000000031,-459.2999999999983,-468.0999999999997,-464.19999999999834,-436.9999999999998,-489.60000000000133,-2737.000000000001
200,485,-349.30000000000103,-408.00000000000085,-433.7000000000028,-403.0999999999985,-355.80000000000246,-421.40000000000447,-2371.30000000001
210,474,-363.8000000000015,-401.7000000000003,-392.2999999999977,-393.8999999999993,-374.400000000002,-409.50000000000153,-2335.600000000002
220,527,-391.200000000003,-447.19999999999953,-459.6999999999998,-444.09999999999917,-408.50000000000114,-477.7000000000027,-2628.400000000005
230,461,-370.50000000000284,-380.59999999999894,-387.19999999999897,-386.50000000000006,-351.5000000000007,-381.1000000000024,-2257.4000000000037
240,526,-390.90000000000225,-448.30000000000183,-452.39999999999964,-449.900000000001,-417.5000000000044,-442.5000000000035,-2601.5000000000127
250,509,-356.7000000000009,-418.19999999999874,-435.5000000000017,-436.6000000000019,-389.10000000000196,-423.600000000004,-2459.7000000000094
