Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,494,-371.1000000000021,-429.6000000000008,-438.6000000000012,-411.59999999999854,-404.10000000000304,-434.20000000000385,-2489.20000000001
10,490,-358.90000000000356,-397.39999999999833,-416.19999999999857,-404.1999999999996,-367.0999999999997,-394.4000000000023,-2338.200000000002
20,571,-417.50000000000347,-492.60000000000224,-501.9000000000006,-467.8999999999963,-474.20000000000294,-490.3000000000035,-2844.4000000000087
30,488,-352.00000000000176,-405.4999999999996,-413.3999999999985,-411.40000000000083,-383.400000000002,-403.5000000000027,-2369.2000000000053
40,496,-349.6000000000013,-412.9999999999977,-420.0999999999973,-403.19999999999754,-395.8000000000018,-420.40000000000197,-2402.0999999999976
50,491,-366.4000000000031,-412.0999999999993,-435.2000000000005,-417.6000000000003,-383.6000000000017,-430.40000000000464,-2445.3000000000097
60,489,-361.80000000000206,-425.7000000000015,-427.0000000000001,-411.09999999999894,-404.3000000000037,-427.3000000000023,-2457.200000000009
70,573,-433.20000000000306,-497.799999999998,-508.8999999999984,-491.7999999999974,-496.6000000000004,-524.100000000003,-2952.4000000000005
80,457,-336.6000000000017,-398.70000000000175,-393.6999999999984,-385.7000000000001,-369.8000000000024,-396.60000000000286,-2281.100000000007
90,491,-352.6000000000026,-413.7000000000004,-435.9000000000005,-401.69999999999783,-402.20000000000044,-415.7000000000031,-2421.8000000000047
100,572,-449.30000000000337,-488.69999999999897,-532.3000000000039,-498.59999999999883,-476.4000000000024,-502.50000000000335,-2947.8000000000106
110,538,-411.70000000000397,-458.1000000000007,-472.8000000000004,-443.1999999999963,-448.1000000000035,-475.5000000000023,-2709.4000000000074
120,482,-364.90000000000197,-417.3000000000009,-428.4999999999985,-411.70000000000016,-397.2000000000022,-392.00000000000284,-2411.6000000000063
130,497,-362.2000000000033,-419.0000000000003,-443.7000000000019,-413.59999999999854,-391.00000000000193,-403.8000000000039,-2433.3000000000097
140,527,-391.90000000000214,-455.1000000000012,-467.2999999999985,-442.79999999999785,-418.7999999999993,-454.2000000000028,-2630.100000000002
150,467,-347.5000000000025,-393.8999999999997,-404.5000000000007,-386.8999999999988,-363.70000000000067,-389.50000000000233,-2286.0000000000045
160,533,-415.7000000000038,-457.6000000000003,-478.0000000000015,-440.9999999999967,-447.4000000000028,-458.5000000000026,-2698.200000000008
170,518,-400.0000000000034,-439.99999999999875,-459.4000000000012,-432.39999999999765,-426.0000000000022,-463.90000000000447,-2621.7000000000075
180,499,-363.8000000000026,-426.30000000000047,-436.4000000000019,-430.80000000000047,-392.4000000000002,-445.2000000000034,-2494.900000000009
190,512,-378.2000000000015,-437.5999999999982,-435.4999999999978,-432.49999999999767,-413.20000000000005,-453.00000000000307,-2549.9999999999986
200,537,-402.80000000000393,-471.90000000000146,-474.30000000000075,-443.6999999999969,-444.20000000000147,-488.4000000000032,-2725.300000000008
210,494,-378.20000000000243,-422.8000000000009,-421.499999999998,-423.20000000000107,-399.2000000000006,-422.1000000000027,-2467.000000000006
220,534,-410.6000000000033,-465.900000000002,-470.4000000000017,-443.5999999999982,-430.8000000000005,-463.100000000002,-2684.400000000008
230,533,-430.9000000000047,-467.2000000000027,-471.30000000000024,-455.6999999999989,-442.2000000000004,-461.70000000000186,-2729.000000000009
240,493,-354.00000000000216,-412.6000000000006,-430.8000000000004,-402.8999999999987,-380.1999999999996,-408.7000000000021,-2389.2000000000035
250,518,-378.80000000000285,-439.90000000000106,-449.8000000000006,-426.1999999999979,-399.09999999999957,-429.40000000000305,-2523.2000000000053
260,515,-380.6000000000033,-442.8000000000016,-449.9999999999996,-426.7999999999986,-418.5000000000037,-434.1000000000023,-2552.800000000009
270,490,-361.9000000000019,-415.2999999999998,-440.7999999999998,-419.40000000000015,-404.2000000000039,-422.0000000000031,-2463.6000000000085
280,522,-398.4000000000033,-456.3000000000013,-463.7999999999985,-436.1999999999978,-422.20000000000283,-441.20000000000357,-2618.100000000007
290,478,-351.4000000000013,-402.6999999999994,-418.0000000000008,-406.100000000001,-375.5000000000031,-401.60000000000264,-2355.3000000000084
300,561,-402.40000000000254,-480.6999999999995,-491.09999999999656,-476.9,-478.8000000000027,-498.0000000000026,-2827.900000000004
310,477,-350.100000000002,-408.5000000000019,-419.0000000000002,-406.2000000000017,-375.10000000000315,-401.40000000000265,-2360.3000000000116
320,486,-346.8000000000015,-406.8999999999996,-426.9000000000005,-397.6999999999981,-396.1000000000022,-412.60000000000326,-2387.000000000005
330,540,-405.4000000000011,-452.4999999999993,-486.5000000000012,-447.5999999999975,-437.7000000000019,-429.70000000000283,-2659.400000000004
