Episode,Steps,Agent0,Agent1,Agent2,Total
1,1084,-549.6999999999994,-804.2999999999989,-760.7000000000123,-2114.7000000000107
2,879,-416.60000000000053,-611.200000000003,-600.5999999999997,-1628.4000000000033
3,1008,-521.1999999999989,-756.7999999999979,-721.7000000000095,-1999.7000000000062
4,816,-418.5000000000011,-578.1000000000032,-578.8999999999996,-1575.5000000000039
5,888,-478.49999999999955,-659.5999999999992,-628.7000000000035,-1766.8000000000022
6,984,-475.99999999999864,-704.1999999999954,-672.5000000000056,-1852.6999999999994
7,1017,-572.4000000000024,-697.9999999999978,-726.2000000000089,-1996.600000000009
8,1163,-679.6000000000021,-891.5999999999948,-857.400000000017,-2428.600000000014
9,1043,-543.4000000000008,-801.8000000000004,-744.8000000000065,-2090.0000000000077
11,940,-449.09999999999866,-662.0999999999991,-646.500000000003,-1757.7000000000007
12,1056,-525.699999999999,-725.5999999999974,-717.3000000000081,-1968.6000000000047
13,920,-487.8000000000006,-643.6999999999998,-632.1000000000032,-1763.6000000000035
14,976,-466.99999999999955,-687.3000000000002,-652.5000000000035,-1806.8000000000034
15,887,-467.50000000000085,-630.7000000000015,-626.4000000000016,-1724.600000000004
16,950,-469.7999999999984,-643.3000000000009,-635.7000000000031,-1748.8000000000025
17,869,-452.2000000000002,-585.9000000000017,-585.5999999999996,-1623.7000000000016
18,930,-460.00000000000045,-657.4000000000008,-625.7000000000021,-1743.1000000000033
19,846,-414.6000000000009,-573.100000000003,-588.3000000000002,-1576.000000000004
21,965,-506.80000000000035,-720.5999999999976,-702.0000000000047,-1929.4000000000028
22,1137,-551.0999999999989,-811.8999999999941,-795.2000000000123,-2158.2000000000053
23,1021,-501.2000000000006,-748.9999999999927,-705.6000000000072,-1955.8000000000006
24,984,-469.39999999999884,-675.1999999999971,-660.700000000004,-1805.2999999999997
25,1006,-494.5000000000004,-743.9000000000012,-685.3000000000064,-1923.700000000008
26,921,-485.9000000000013,-681.2000000000057,-644.2000000000019,-1811.3000000000088
27,1097,-516.8999999999974,-747.6999999999961,-738.4000000000096,-2003.0000000000032
28,940,-446.7,-661.6000000000015,-632.5000000000022,-1740.8000000000038
