Episode,Steps,Agent0,Agent1,Agent2,Total
0,888,-450.3000000000005,-667.1000000000046,-645.1000000000007,-1762.500000000006
10,1139,-529.399999999997,-797.5999999999918,-755.2000000000107,-2082.2
20,986,-449.6999999999994,-679.6999999999967,-657.5000000000048,-1786.900000000001
30,903,-431.69999999999874,-614.9000000000003,-609.8000000000018,-1656.4000000000008
40,1004,-568.8000000000028,-731.9,-723.9000000000096,-2024.6000000000124
50,875,-403.89999999999867,-630.500000000002,-587.7999999999997,-1622.2000000000005
60,874,-432.00000000000006,-630.7999999999996,-594.3000000000006,-1657.1000000000004
70,1262,-846.7000000000088,-1011.4000000000063,-1086.90000000001,-2945.0000000000255
80,877,-412.10000000000036,-604.1000000000005,-591.8000000000001,-1608.000000000001
90,955,-436.0999999999984,-639.8000000000003,-634.6000000000025,-1710.5000000000014
100,950,-493.6000000000002,-706.4999999999982,-659.9000000000054,-1860.0000000000036
110,1050,-506.7999999999994,-712.6999999999962,-697.5000000000068,-1917.0000000000023
120,873,-418.6000000000011,-605.2000000000032,-587.1999999999997,-1611.000000000004
130,976,-458.8999999999991,-664.4999999999986,-652.3000000000035,-1775.7000000000012
140,924,-464.5000000000006,-636.2,-624.3000000000012,-1725.0000000000018
150,873,-458.3000000000022,-622.500000000004,-611.5999999999993,-1692.4000000000055
160,986,-471.6000000000004,-700.5999999999971,-667.9000000000058,-1840.1000000000033
170,895,-436.899999999999,-617.8000000000009,-638.2000000000035,-1692.9000000000033
180,881,-405.9999999999979,-629.6999999999997,-598.0000000000007,-1633.6999999999982
190,986,-528.7999999999996,-743.5,-745.3000000000109,-2017.6000000000106
200,916,-423.3999999999995,-649.9000000000032,-624.7000000000005,-1698.0000000000032
210,907,-439.9999999999989,-684.600000000003,-627.8000000000005,-1752.4000000000024
220,924,-417.79999999999825,-642.9999999999987,-621.300000000002,-1682.099999999999
230,855,-405.2999999999986,-558.2000000000033,-570.7999999999984,-1534.3000000000002
240,1049,-473.3999999999973,-741.4999999999958,-695.8000000000069,-1910.6999999999998
250,896,-403.00000000000017,-599.3000000000009,-597.6999999999997,-1600.000000000001
260,916,-418.3999999999997,-608.200000000001,-614.300000000001,-1640.9000000000015
270,838,-387.9000000000003,-563.9000000000029,-555.4999999999973,-1507.3000000000006
280,824,-391.2999999999996,-564.4000000000049,-554.699999999998,-1510.4000000000024
290,877,-413.70000000000044,-627.8000000000006,-596.2000000000004,-1637.7000000000016
300,964,-455.5999999999997,-699.5000000000026,-669.1000000000063,-1824.2000000000085
310,904,-413.5999999999998,-623.2000000000021,-605.1000000000003,-1641.9000000000024
320,947,-427.70000000000044,-681.7999999999981,-634.2000000000027,-1743.7000000000012
330,1102,-611.1000000000018,-853.5999999999991,-823.9000000000088,-2288.60000000001
340,993,-547.1000000000031,-714.3000000000003,-694.0000000000056,-1955.4000000000087
350,963,-422.39999999999833,-636.5999999999989,-640.2000000000036,-1699.2000000000007
360,974,-433.7999999999976,-659.5999999999974,-647.9000000000037,-1741.2999999999988
370,868,-387.99999999999875,-573.3000000000022,-577.4999999999991,-1538.8000000000002
380,771,-352.9999999999978,-550.3000000000042,-533.7999999999964,-1437.0999999999985
390,851,-385.19999999999965,-601.4000000000024,-572.599999999999,-1559.200000000001
400,983,-427.9999999999975,-660.5999999999997,-649.400000000004,-1738.0000000000011
410,907,-401.59999999999934,-637.1000000000017,-610.8000000000013,-1649.5000000000025
420,955,-520.7000000000023,-732.3000000000058,-743.6000000000043,-1996.6000000000126
430,777,-354.0999999999999,-508.9000000000041,-515.7999999999945,-1378.7999999999986
440,847,-390.50000000000006,-592.1000000000018,-574.799999999999,-1557.400000000001
450,929,-489.0000000000022,-732.2000000000041,-698.8000000000068,-1920.0000000000132
460,771,-386.2999999999998,-539.6000000000033,-534.5999999999975,-1460.5000000000005
470,910,-401.299999999999,-641.0999999999998,-621.900000000003,-1664.3000000000018
