Episode,Steps,Agent0,Agent1,Agent2,Total
1,1608,-1367.8999999999885,-1465.8999999999653,-1137.3000000000293,-3971.099999999983
2,1718,-1478.899999999979,-1699.699999999961,-1227.7000000000323,-4406.299999999972
3,1930,-1698.999999999957,-1819.1999999999293,-1558.099999999994,-5076.29999999988
4,1258,-973.1000000000059,-1156.999999999993,-942.8000000000134,-3072.9000000000124
5,1346,-1073.1000000000033,-1255.5999999999829,-974.9000000000188,-3303.600000000005
6,1601,-1377.9999999999804,-1483.5999999999683,-1273.5999999999983,-4135.199999999947
7,1315,-996.7000000000068,-1190.7999999999836,-943.1000000000196,-3130.60000000001
8,1644,-1406.2999999999804,-1566.3999999999635,-1229.400000000016,-4202.09999999996
9,1999,-1742.2999999999613,-1955.9999999999388,-1614.9999999999864,-5313.2999999998865
11,1933,-1751.6999999999487,-1824.1999999999382,-1594.8999999999855,-5170.799999999872
12,1419,-1165.4999999999998,-1323.799999999978,-1031.0000000000216,-3520.2999999999993
13,1719,-1520.6999999999673,-1620.8999999999476,-1324.0000000000055,-4465.59999999992
14,1590,-1293.3999999999908,-1469.7999999999686,-1176.2000000000216,-3939.399999999981
15,1504,-1257.499999999995,-1432.2999999999752,-1164.1000000000117,-3853.899999999982
16,1641,-1408.3999999999771,-1550.9999999999643,-1270.7000000000041,-4230.099999999946
17,1635,-1440.5999999999829,-1570.5999999999606,-1253.8000000000077,-4264.999999999951
18,1676,-1422.2999999999809,-1599.1999999999598,-1269.3000000000065,-4290.799999999947
19,1809,-1566.999999999971,-1760.499999999945,-1396.5000000000084,-4723.9999999999245
21,1440,-1232.1999999999969,-1271.1999999999828,-1059.4000000000221,-3562.800000000002
22,1745,-1521.2999999999731,-1632.1999999999534,-1308.0000000000273,-4461.499999999954
23,1471,-1129.699999999997,-1324.3999999999794,-1078.300000000027,-3532.4000000000037
24,1457,-1224.8999999999978,-1315.599999999978,-1059.1000000000224,-3599.5999999999985
25,1658,-1422.799999999978,-1554.1999999999603,-1218.900000000019,-4195.899999999957
26,1999,-1769.499999999953,-1933.499999999928,-1684.0999999999697,-5387.09999999985
27,1695,-1501.5999999999779,-1537.1999999999616,-1197.2000000000337,-4235.999999999973
28,1978,-1725.2999999999568,-1896.4999999999266,-1604.7999999999952,-5226.5999999998785
29,1553,-1205.8999999999905,-1437.099999999966,-1224.3000000000081,-3867.2999999999647
31,1813,-1603.299999999965,-1787.5999999999492,-1509.9999999999814,-4900.899999999896
32,1940,-1702.3999999999633,-1812.099999999948,-1572.8999999999883,-5087.3999999999
33,1490,-1305.099999999993,-1314.1999999999687,-1078.5000000000227,-3697.7999999999847
34,1317,-947.8000000000013,-1136.3999999999915,-960.100000000021,-3044.300000000014
35,847,-408.600000000001,-591.5000000000028,-595.2999999999961,-1595.3999999999999
36,860,-394.0000000000005,-602.9000000000053,-591.4999999999972,-1588.4000000000028
37,859,-417.50000000000097,-630.800000000007,-575.0999999999982,-1623.400000000006
38,788,-373.29999999999916,-567.0000000000056,-537.3999999999955,-1477.7000000000003
39,851,-380.70000000000005,-636.9000000000069,-575.0999999999973,-1592.7000000000044
41,800,-391.10000000000133,-570.1000000000056,-537.8999999999963,-1499.100000000003
42,835,-393.6999999999986,-587.8000000000053,-579.0999999999974,-1560.6000000000013
43,871,-436.6000000000022,-650.1000000000073,-589.9999999999998,-1676.7000000000091
44,881,-400.4000000000011,-614.4000000000043,-625.2999999999976,-1640.100000000003
45,847,-385.0000000000007,-592.1000000000057,-575.499999999997,-1552.6000000000035
46,784,-369.50000000000097,-549.9000000000048,-534.5999999999952,-1454.000000000001
47,771,-388.2000000000016,-545.3000000000047,-518.1999999999948,-1451.7000000000012
48,838,-392.79999999999905,-585.6000000000026,-584.599999999998,-1562.9999999999995
49,774,-403.0000000000023,-538.6000000000045,-522.8999999999951,-1464.5000000000018
51,903,-416.49999999999966,-661.5000000000072,-632.3999999999995,-1710.4000000000065
52,776,-380.5000000000005,-554.9000000000052,-527.6999999999948,-1463.1000000000006
53,844,-402.09999999999997,-563.400000000003,-570.8999999999972,-1536.4
54,859,-401.6000000000006,-614.000000000006,-590.299999999997,-1605.9000000000037
55,857,-435.40000000000146,-629.5000000000066,-584.1999999999972,-1649.1000000000054
56,764,-355.7000000000006,-524.9000000000046,-519.6999999999952,-1400.3000000000004
57,855,-394.1000000000001,-599.1000000000057,-587.499999999997,-1580.7000000000028
58,909,-436.89999999999884,-661.3000000000043,-610.0000000000008,-1708.200000000004
59,881,-414.79999999999956,-616.5000000000055,-604.6999999999992,-1636.000000000004
61,743,-391.2000000000005,-503.70000000000414,-502.7999999999948,-1397.6999999999994
62,840,-387.3000000000002,-583.4000000000052,-570.0999999999966,-1540.800000000002
63,820,-386.1000000000001,-622.5000000000074,-559.3999999999966,-1568.000000000004
64,907,-430.5000000000001,-645.1000000000058,-626.8999999999991,-1702.500000000005
65,895,-409.3999999999992,-623.9000000000061,-618.3999999999983,-1651.7000000000035
66,871,-387.9999999999999,-624.0000000000045,-624.6999999999979,-1636.7000000000023
67,862,-413.8999999999995,-624.1000000000039,-592.5999999999985,-1630.600000000002
68,886,-434.50000000000097,-638.1000000000029,-621.6999999999985,-1694.3000000000022
69,835,-389.1999999999996,-602.1000000000058,-601.9999999999972,-1593.3000000000025
71,758,-368.7000000000012,-517.1000000000038,-516.5999999999954,-1402.4000000000003
72,880,-420.50000000000034,-625.4000000000061,-603.9999999999983,-1649.9000000000046
73,848,-382.7999999999991,-614.6000000000049,-586.2999999999969,-1583.7000000000007
74,849,-398.6000000000006,-587.4000000000027,-569.6999999999981,-1555.7000000000014
75,795,-379.3000000000014,-568.8000000000051,-539.8999999999965,-1488.000000000003
76,803,-401.1000000000003,-555.2000000000047,-541.4999999999967,-1497.8000000000015
77,850,-396.3000000000006,-609.0000000000033,-570.3999999999985,-1575.7000000000023
78,761,-346.60000000000053,-541.5000000000043,-518.5999999999952,-1406.7000000000003
79,792,-356.6000000000003,-539.6000000000039,-529.9999999999947,-1426.199999999999
81,876,-395.59999999999894,-641.8000000000045,-608.3999999999978,-1645.8000000000013
82,888,-484.30000000000166,-661.2000000000045,-623.4999999999999,-1769.000000000006
83,898,-419.89999999999935,-636.6000000000028,-609.0999999999999,-1665.600000000002
84,766,-366.1000000000013,-516.7000000000044,-509.5999999999945,-1392.4
85,786,-367.1000000000004,-574.5000000000063,-526.6999999999952,-1468.300000000002
86,744,-410.7000000000022,-537.7000000000054,-503.79999999999455,-1452.200000000002
87,858,-437.90000000000055,-612.0000000000035,-576.9999999999984,-1626.9000000000026
88,836,-406.3000000000009,-594.2000000000054,-561.499999999998,-1562.0000000000043
89,923,-468.4999999999999,-677.4000000000059,-637.9000000000007,-1783.8000000000065
91,840,-401.1000000000012,-599.7000000000052,-573.3999999999962,-1574.2000000000025
92,855,-424.9000000000014,-627.5000000000065,-570.2999999999981,-1622.700000000006
93,842,-385.9999999999998,-607.5000000000051,-590.1999999999967,-1583.7000000000016
94,802,-406.1000000000029,-539.0000000000043,-533.7999999999956,-1478.9000000000028
95,807,-392.8000000000012,-585.5000000000032,-557.9999999999967,-1536.300000000001
96,823,-413.400000000002,-570.1000000000049,-550.499999999997,-1534.000000000004
97,856,-429.2000000000009,-619.9000000000042,-600.0999999999987,-1649.200000000004
98,858,-415.3000000000005,-635.5000000000049,-598.3999999999978,-1649.2000000000032
99,873,-430.8000000000019,-623.0000000000039,-612.1999999999979,-1666.0000000000036
101,817,-381.90000000000117,-572.8000000000052,-551.899999999997,-1506.6000000000035
102,874,-414.0000000000003,-626.2000000000047,-589.4999999999989,-1629.700000000004
103,846,-397.2000000000012,-618.8000000000064,-575.1999999999975,-1591.2000000000053
104,874,-446.8000000000027,-680.9000000000083,-581.8999999999985,-1709.6000000000095
105,866,-445.90000000000214,-605.5000000000028,-581.7999999999987,-1633.200000000004
106,818,-371.3000000000006,-592.100000000006,-554.8999999999963,-1518.300000000003
107,874,-442.10000000000167,-657.9000000000045,-610.9999999999986,-1711.0000000000048
108,819,-409.8000000000006,-576.100000000003,-551.5999999999975,-1537.500000000001
