Episode,Steps,Agent0,Agent1,Agent2,Total
1,1999,-1430.8999999999714,-1735.1999999999496,-1820.300000000008,-4986.399999999929
2,1999,-1587.5999999999697,-1748.9999999999457,-1740.5000000000148,-5077.09999999993
3,1999,-1563.3999999999771,-1776.899999999967,-1829.1999999999869,-5169.499999999931
4,1999,-1628.599999999953,-1835.5999999999456,-1818.0999999999744,-5282.299999999874
5,1999,-1513.5999999999756,-1811.199999999944,-1889.4999999999661,-5214.299999999886
6,1999,-1614.1999999999714,-1818.9999999999409,-1778.5999999999972,-5211.79999999991
7,1999,-1501.199999999967,-1776.6999999999477,-1868.1999999999637,-5146.0999999998785
8,1999,-1579.499999999971,-1795.299999999946,-1769.5999999999804,-5144.399999999898
9,1975,-1513.3999999999664,-1737.4999999999454,-1709.4999999999984,-4960.3999999999105
11,1999,-1524.1999999999805,-1797.699999999951,-1795.2999999999834,-5117.199999999915
12,1788,-1333.1999999999791,-1596.199999999963,-1565.4999999999998,-4494.899999999942
13,1999,-1602.7999999999622,-1760.999999999955,-1768.4000000000076,-5132.199999999925
14,1999,-1500.2999999999668,-1822.2999999999588,-1794.2999999999884,-5116.899999999914
15,1999,-1630.5999999999685,-1811.9999999999486,-1801.5999999999974,-5244.199999999914
16,1999,-1547.1999999999648,-1747.39999999995,-1845.6999999999787,-5140.299999999894
17,1827,-1383.099999999978,-1707.2999999999522,-1607.699999999981,-4698.099999999911
18,1999,-1473.9999999999666,-1830.999999999942,-1807.4999999999911,-5112.4999999999
19,1999,-1505.8999999999694,-1831.8999999999446,-1810.4999999999936,-5148.299999999907
21,1999,-1525.799999999974,-1832.1999999999439,-1812.0999999999954,-5170.099999999913
22,1999,-1578.0999999999738,-1761.799999999968,-1813.9000000000071,-5153.799999999948
23,1999,-1521.399999999966,-1752.3999999999457,-1743.1999999999982,-5016.99999999991
24,1999,-1634.2999999999586,-1801.4999999999388,-1704.8999999999928,-5140.69999999989
25,1999,-1504.599999999972,-1773.5999999999449,-1777.7000000000157,-5055.899999999932
26,1647,-1093.3999999999908,-1462.699999999975,-1418.9000000000208,-3974.9999999999864
27,1042,-522.5,-755.4000000000055,-776.5000000000122,-2054.400000000018
