Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Agent6,Agent7,Agent8,Agent9,Agent10,Agent11,Total
0,1999,-1934.3999999999564,-1849.8999999999378,-1983.3999999999544,-1933.5999999999563,-2000.1999999999307,-1983.6999999999543,-1934.099999999956,-2050.299999999928,-1984.1999999999543,-1934.3999999999562,-1851.3999999999378,-2050.599999999928,-23490.199999999353
10,1999,-2067.499999999939,-1799.7999999999395,-1866.5999999999478,-2066.6999999999393,-2100.3999999999264,-1867.1999999999477,-2066.9999999999395,-1900.8999999999355,-1867.9999999999472,-2067.1999999999393,-1801.5999999999394,-1901.1999999999355,-23374.09999999928
20,1060,-941.0000000000023,-937.8000000000059,-963.6000000000009,-942.7000000000024,-994.5000000000097,-977.700000000002,-946.4999999999983,-1046.1000000000124,-967.300000000001,-926.4000000000008,-937.7000000000072,-1034.5000000000105,-11615.800000000054
30,1999,-1868.7999999999477,-1753.9999999999409,-2008.9999999999422,-1867.2999999999477,-1902.6999999999355,-2009.6999999999418,-1867.9999999999477,-2047.699999999928,-2010.7999999999417,-1867.7999999999477,-1756.0999999999408,-2043.9999999999281,-23005.89999999929
40,1999,-1918.0999999999458,-1799.7999999999395,-2016.5999999999412,-1916.9999999999459,-1950.6999999999332,-2016.8999999999412,-1917.5999999999458,-2050.299999999928,-2017.3999999999412,-1917.7999999999458,-1801.5999999999394,-2050.5999999999276,-23374.399999999274
50,1999,-1933.5999999999894,-1898.5999999999358,-1833.2999999999902,-1933.2999999999897,-2098.3999999999264,-1833.5999999999901,-1933.8999999999896,-1999.3999999999305,-1833.99999999999,-1933.0999999999894,-1900.6999999999357,-1999.6999999999307,-23131.599999999587
60,1999,-1934.6999999999896,-2000.1999999999307,-1933.09999999999,-1933.59999999999,-2100.3999999999264,-1933.7999999999897,-1933.9999999999895,-2100.3999999999264,-1934.3999999999892,-1934.3999999999894,-2001.0999999999306,-2100.3999999999264,-23840.499999999567
70,1999,-1835.9999999999588,-1850.7999999999377,-2083.099999999951,-1834.5999999999588,-1901.4999999999357,-2083.29999999995,-1835.199999999959,-2150.199999999923,-2083.79999999995,-1835.9999999999588,-1852.5999999999376,-2150.199999999923,-23497.299999999344
80,1999,-1869.7999999999797,-1951.5999999999333,-2016.7999999999763,-1868.29999999998,-2001.6999999999305,-2016.9999999999764,-1868.9999999999793,-2150.199999999923,-2017.3999999999762,-1869.4999999999793,-1952.4999999999332,-2150.1999999999234,-23733.999999999494
90,1999,-2013.9999999999416,-1700.2999999999422,-1816.1999999999493,-2012.7999999999415,-2047.299999999928,-1817.8999999999492,-2011.5999999999415,-1850.7999999999377,-1815.799999999949,-2014.0999999999415,-1701.999999999942,-1851.2999999999377,-22654.0999999993
100,1999,-2001.5999999999306,-1751.3999999999412,-1950.0999999999335,-2000.1999999999307,-2000.6999999999307,-1950.3999999999332,-2000.9999999999304,-1950.899999999933,-1950.899999999933,-2001.2999999999304,-1753.4999999999409,-1950.8999999999332,-23262.8999999992
110,1999,-1999.1999999999655,-1848.7999999999379,-1849.6999999999691,-1998.0999999999653,-2095.999999999927,-1851.999999999969,-1999.2999999999654,-1954.099999999933,-1850.6999999999691,-1999.1999999999653,-1850.2999999999377,-1949.8999999999332,-23247.299999999435
120,1999,-2001.399999999965,-1900.2999999999356,-1899.6999999999682,-2000.4999999999654,-2100.699999999926,-1900.5999999999683,-2000.6999999999655,-2000.7999999999304,-1901.1999999999682,-2001.0999999999651,-1901.4999999999354,-2000.7999999999306,-23609.299999999424
130,1999,-2066.499999999939,-1750.499999999941,-1816.1999999999493,-2065.7999999999392,-2099.6999999999266,-1819.499999999949,-2066.1999999999393,-1850.9999999999377,-1817.7999999999493,-2066.19999999994,-1752.299999999941,-1851.5999999999376,-23023.299999999286
140,1999,-1949.899999999967,-1899.5999999999358,-1948.399999999967,-1948.699999999967,-2049.899999999928,-1949.2999999999672,-1949.3999999999671,-2049.9999999999277,-1948.499999999967,-1949.9999999999668,-1900.7999999999356,-2049.799999999928,-23594.299999999417
150,1999,-1982.5999999999544,-1849.3999999999378,-1931.5999999999563,-1980.9999999999548,-2048.599999999928,-1931.9999999999566,-1982.2999999999545,-1999.7999999999306,-1931.0999999999563,-1982.0999999999542,-1850.6999999999377,-1997.3999999999307,-23468.599999999355
160,1999,-1933.3999999999562,-1849.7999999999379,-1983.0999999999544,-1931.7999999999565,-1999.1999999999307,-1983.2999999999543,-1932.7999999999563,-2050.199999999928,-1983.8999999999544,-1933.1999999999564,-1851.2999999999377,-2050.4999999999277,-23482.49999999935
170,1999,-2028.3999999999523,-1802.9999999999395,-1835.3999999999592,-2028.2999999999527,-2097.6999999999266,-1832.599999999959,-2027.6999999999525,-1902.3999999999355,-1831.599999999959,-2028.0999999999524,-1803.8999999999394,-1903.0999999999353,-23122.199999999364
180,1999,-1933.299999999956,-1801.6999999999396,-1935.7999999999563,-1931.5999999999563,-1997.8999999999307,-1935.7999999999563,-1932.4999999999563,-2002.0999999999303,-1936.399999999956,-1933.3999999999562,-1802.8999999999394,-2002.0999999999306,-23145.499999999367
190,1999,-1948.6999999999668,-1853.0999999999376,-1901.4999999999682,-1950.1999999999668,-2049.299999999928,-1902.1999999999682,-1948.2999999999668,-2003.3999999999303,-1902.4999999999682,-1948.599999999967,-1854.2999999999374,-2003.6999999999305,-23265.799999999435
200,1999,-1984.1999999999546,-1849.8999999999378,-1933.3999999999564,-1983.4999999999545,-2050.5999999999276,-1933.5999999999563,-1984.1999999999541,-2000.4999999999307,-1934.3999999999562,-1984.1999999999546,-1851.3999999999378,-2000.7999999999306,-23490.69999999935
210,1999,-1966.299999999978,-1949.3999999999332,-1915.1999999999791,-1965.1999999999775,-2099.0999999999267,-1915.6999999999787,-1965.7999999999777,-2049.6999999999284,-1915.4999999999784,-1966.0999999999779,-1950.3999999999332,-2049.9999999999277,-23708.399999999492
220,1999,-1984.1999999999546,-1849.5999999999378,-1933.2999999999563,-1983.3999999999544,-2049.999999999928,-1933.8999999999562,-1983.6999999999546,-2000.7999999999306,-1934.3999999999562,-1984.1999999999543,-1851.6999999999377,-2001.0999999999306,-23490.29999999935
230,1999,-2000.7999999999652,-1900.5999999999356,-1900.5999999999683,-2000.0999999999653,-2100.0999999999267,-1901.099999999968,-2000.3999999999653,-2001.3999999999305,-1901.7999999999681,-2000.7999999999652,-1901.7999999999356,-2001.3999999999305,-23610.89999999942
240,1999,-2033.9999999999523,-1849.8999999999378,-1883.4999999999577,-2033.4999999999523,-2100.3999999999264,-1883.799999999958,-2033.9999999999523,-1950.6999999999332,-1884.5999999999576,-2033.9999999999523,-1851.3999999999378,-1950.9999999999332,-23490.799999999355
250,1999,-2100.2999999999265,-1700.9999999999422,-1800.3999999999394,-2096.6999999999266,-2099.6999999999266,-1801.4999999999395,-2099.699999999927,-1801.7999999999397,-1801.7999999999395,-2099.9999999999263,-1702.7999999999422,-1801.7999999999395,-22907.499999999214
260,1999,-2016.2999999999413,-1799.6999999999396,-1916.199999999946,-2015.5999999999415,-2049.299999999928,-1916.599999999946,-2015.7999999999413,-1950.299999999933,-1917.3999999999457,-2016.0999999999415,-1801.1999999999396,-1948.9999999999334,-23363.499999999276
270,1999,-1967.5999999999776,-1950.6999999999332,-1917.2999999999788,-1966.6999999999778,-2100.0999999999267,-1917.9999999999786,-1967.1999999999778,-2051.1999999999275,-1918.3999999999787,-1967.5999999999776,-1951.5999999999333,-2051.1999999999284,-23727.599999999493
280,1999,-1835.6999999999591,-1850.4999999999377,-2083.2999999999506,-1834.2999999999588,-1901.1999999999357,-2083.4999999999504,-1835.099999999959,-2150.199999999923,-2083.7999999999506,-1835.3999999999592,-1851.9999999999377,-2150.199999999923,-23495.199999999346
290,1999,-1901.4999999999682,-1899.9999999999357,-1999.8999999999653,-1900.199999999968,-2000.4999999999304,-2000.0999999999656,-1900.9999999999682,-2100.0999999999267,-2000.799999999965,-1901.1999999999682,-1901.1999999999355,-2100.3999999999264,-23606.899999999423
300,1999,-1885.499999999958,-1850.4999999999377,-2033.1999999999523,-1884.2999999999577,-1950.6999999999332,-2033.699999999952,-1884.5999999999576,-2100.3999999999264,-2033.9999999999523,-1885.1999999999578,-1851.9999999999377,-2100.3999999999264,-23494.499999999345
310,1999,-2062.5999999999394,-1748.8999999999414,-1815.7999999999495,-2060.7999999999397,-2095.499999999927,-1815.8999999999494,-2061.7999999999397,-1847.5999999999378,-1815.3999999999492,-2062.5999999999394,-1750.5999999999412,-1850.3999999999378,-22987.89999999929
320,1999,-2049.5999999999276,-1749.8999999999412,-1900.2999999999356,-2048.499999999928,-2048.999999999928,-1901.0999999999356,-2048.799999999928,-1901.5999999999356,-1899.8999999999357,-2049.5999999999276,-1751.9999999999409,-1901.3999999999355,-23251.699999999197
330,1999,-1850.6999999999377,-1749.5999999999412,-2099.4999999999263,-1849.2999999999379,-1849.7999999999379,-2099.1999999999266,-1850.1999999999377,-2099.6999999999266,-2099.7999999999265,-1850.1999999999377,-1751.399999999941,-2097.1999999999266,-23246.599999999205
340,1999,-1998.2999999999652,-1897.7999999999358,-1897.0999999999683,-1996.6999999999655,-2096.999999999927,-1897.8999999999683,-1997.4999999999654,-1995.199999999931,-1897.9999999999682,-1998.0999999999653,-1899.5999999999358,-1996.2999999999308,-23569.49999999943
350,1999,-1981.5999999999547,-1795.29999999994,-1880.7999999999581,-1979.8999999999546,-2045.4999999999281,-1881.099999999958,-1980.2999999999545,-1943.9999999999338,-1879.7999999999581,-1981.8999999999546,-1801.7999999999395,-1945.2999999999336,-23097.29999999937
