Episode,Steps,Agent0,Agent1,Agent2,Total
0,1999,-2094.1999999999434,-2164.799999999933,-2196.999999999918,-6455.999999999794
10,1999,-2176.19999999992,-2198.399999999918,-2198.9999999999177,-6573.599999999755
20,1999,-2084.39999999995,-2196.799999999918,-2196.999999999918,-6478.199999999786
30,977,-470.7000000000006,-743.2000000000074,-735.3000000000001,-1949.200000000008
40,1115,-523.599999999999,-832.4000000000018,-997.0000000000147,-2353.0000000000155
50,1053,-501.29999999999865,-801.6000000000093,-928.200000000005,-2231.100000000013
60,990,-518.0000000000023,-800.3000000000109,-758.200000000002,-2076.500000000015
70,938,-439.5000000000001,-755.4000000000094,-688.0000000000028,-1882.9000000000124
80,822,-402.900000000001,-614.1000000000064,-566.1999999999966,-1583.200000000004
90,891,-431.00000000000057,-656.5000000000068,-615.599999999999,-1703.1000000000063
100,861,-413.60000000000025,-598.600000000005,-611.6999999999989,-1623.9000000000042
110,907,-437.4000000000012,-641.0000000000039,-626.2999999999994,-1704.7000000000044
120,820,-390.29999999999956,-566.9000000000025,-577.6999999999962,-1534.8999999999983
130,904,-431.5000000000009,-644.8000000000068,-622.5999999999992,-1698.900000000007
140,865,-404.6000000000008,-620.8000000000068,-575.4999999999981,-1600.9000000000055
150,806,-396.7000000000018,-560.0000000000051,-536.8999999999959,-1493.6000000000026
160,830,-394.4000000000007,-573.5000000000052,-550.0999999999965,-1518.0000000000025
170,813,-372.50000000000074,-581.6000000000051,-556.6999999999958,-1510.8000000000015
180,826,-383.8999999999992,-593.5000000000056,-571.9999999999959,-1549.4000000000005
190,843,-391.3999999999987,-600.3000000000033,-579.0999999999968,-1570.7999999999988
200,904,-420.29999999999984,-710.8000000000089,-629.3999999999984,-1760.5000000000073
210,823,-385.1999999999997,-572.9000000000028,-559.0999999999967,-1517.1999999999994
220,865,-393.4000000000001,-600.9000000000057,-605.2999999999976,-1599.6000000000033
230,860,-428.7000000000012,-597.1000000000054,-616.2000000000014,-1642.000000000008
240,904,-426.3999999999993,-652.6000000000071,-602.9000000000001,-1681.9000000000065
250,919,-442.99999999999966,-646.8000000000037,-625.6999999999995,-1715.5000000000027
260,912,-445.3000000000016,-687.0000000000081,-623.3999999999993,-1755.700000000009
270,786,-364.40000000000003,-544.2000000000044,-531.3999999999947,-1439.999999999999
280,877,-446.20000000000294,-664.5000000000053,-589.599999999999,-1700.3000000000072
290,832,-404.30000000000103,-592.1000000000058,-584.3999999999961,-1580.800000000003
300,858,-400.1000000000022,-592.5000000000058,-567.6999999999979,-1560.3000000000059
310,871,-413.6000000000001,-674.1000000000081,-585.399999999999,-1673.1000000000072
320,827,-377.00000000000017,-579.5000000000053,-554.2999999999972,-1510.8000000000027
330,946,-466.90000000000174,-699.4000000000032,-671.9000000000015,-1838.2000000000064
340,817,-369.1000000000011,-564.2000000000024,-555.7999999999957,-1489.0999999999995
350,915,-412.7999999999997,-634.8000000000046,-620.4999999999993,-1668.1000000000038
360,823,-380.7999999999994,-551.9000000000049,-558.7999999999956,-1491.5
370,754,-341.9,-519.9000000000053,-500.39999999999446,-1362.1999999999998
380,744,-346.9000000000004,-508.4000000000038,-511.2999999999959,-1366.6000000000001
390,833,-392.70000000000124,-611.8000000000063,-550.2999999999964,-1554.8000000000038
400,905,-429.4000000000007,-608.8000000000047,-606.4999999999997,-1644.7000000000053
410,881,-410.79999999999995,-614.4000000000038,-609.7999999999986,-1635.0000000000025
420,784,-383.500000000002,-528.7000000000037,-535.2999999999954,-1447.5000000000011
430,753,-355.90000000000026,-505.300000000004,-513.8999999999957,-1375.1
440,804,-353.6,-545.1000000000047,-558.299999999996,-1457.0000000000007
450,784,-395.4000000000022,-564.2000000000049,-526.2999999999954,-1485.9000000000026
460,787,-410.6000000000024,-631.9000000000078,-530.7999999999955,-1573.3000000000056
470,861,-385.9999999999997,-582.5000000000039,-588.099999999997,-1556.6000000000006
480,822,-373.39999999999947,-562.7000000000052,-575.7999999999962,-1511.900000000001
490,770,-354.800000000001,-529.2000000000031,-539.9999999999964,-1424.0000000000005
500,806,-392.500000000002,-520.3000000000039,-535.5999999999959,-1448.400000000002
510,748,-349.7000000000001,-524.8000000000047,-506.8999999999951,-1381.3999999999999
520,896,-394.89999999999964,-631.9000000000011,-602.5999999999999,-1629.4000000000005
530,817,-404.50000000000244,-583.2000000000065,-544.0999999999964,-1531.8000000000052
540,854,-395.90000000000146,-622.6000000000062,-587.3999999999975,-1605.900000000005
550,857,-448.4000000000023,-598.600000000006,-573.699999999998,-1620.7000000000064
560,759,-371.40000000000083,-524.1000000000048,-518.8999999999953,-1414.400000000001
570,899,-433.70000000000135,-660.200000000005,-604.4999999999999,-1698.4000000000065
580,795,-375.49999999999966,-527.100000000004,-535.0999999999962,-1437.6999999999998
590,769,-394.4000000000013,-563.6000000000055,-535.4999999999959,-1493.5000000000027
600,869,-392.09999999999985,-584.0000000000027,-592.7999999999976,-1568.9
610,822,-369.90000000000055,-559.6000000000049,-558.5999999999952,-1488.1000000000008
620,857,-386.0000000000001,-582.7000000000012,-594.0999999999972,-1562.7999999999984
630,796,-371.5000000000007,-599.9000000000063,-555.2999999999959,-1526.700000000003
640,815,-395.1000000000005,-567.7000000000055,-542.3999999999963,-1505.2000000000023
650,816,-365.70000000000016,-552.6000000000046,-551.099999999996,-1469.4000000000008
660,813,-382.50000000000045,-556.9000000000051,-567.199999999996,-1506.6000000000015
670,774,-358.20000000000067,-523.1000000000043,-513.1999999999944,-1394.4999999999993
680,770,-358.50000000000057,-529.3000000000047,-522.4999999999951,-1410.3000000000004
690,808,-372.4999999999993,-540.5000000000051,-571.9999999999969,-1485.0000000000014
700,840,-400.00000000000114,-541.6000000000039,-571.7999999999962,-1513.4000000000012
710,842,-441.50000000000296,-650.3000000000079,-564.0999999999976,-1655.9000000000085
720,783,-374.3000000000014,-540.1000000000048,-547.1999999999962,-1461.6000000000024
730,925,-412.49999999999994,-687.8000000000079,-629.4000000000005,-1729.7000000000085
740,828,-385.10000000000076,-590.2000000000013,-584.1999999999964,-1559.4999999999984
750,824,-381.40000000000043,-607.6000000000071,-556.099999999997,-1545.1000000000045
