Episode,Steps,Agent0,Agent1,Agent2,Total
1,1000,-488.80000000000024,-750.4000000000051,-737.1000000000039,-1976.3000000000093
2,985,-544.0000000000015,-769.6000000000066,-697.0000000000049,-2010.600000000013
3,949,-492.80000000000035,-699.0000000000048,-685.0000000000006,-1876.8000000000056
4,841,-479.5000000000017,-624.9000000000042,-625.3999999999994,-1729.8000000000054
5,928,-540.0000000000022,-732.7000000000063,-673.1000000000017,-1945.8000000000102
6,903,-509.4000000000015,-680.9000000000073,-669.1999999999996,-1859.5000000000084
7,867,-438.4999999999997,-646.0000000000069,-599.9999999999995,-1684.5000000000061
8,877,-454.60000000000133,-641.4000000000012,-618.2000000000003,-1714.2000000000028
9,965,-549.0000000000022,-718.9000000000025,-688.6000000000045,-1956.500000000009
11,890,-470.9000000000012,-655.2000000000019,-643.7,-1769.8000000000031
12,901,-484.60000000000036,-689.3000000000076,-649.400000000001,-1823.3000000000088
13,911,-499.50000000000085,-692.2000000000085,-649.6000000000021,-1841.3000000000116
14,913,-459.10000000000053,-675.2000000000081,-624.6000000000016,-1758.90000000001
15,814,-440.4000000000017,-606.6000000000035,-563.299999999999,-1610.3000000000043
16,854,-458.0000000000001,-606.800000000006,-592.8999999999986,-1657.7000000000048
17,843,-443.9000000000006,-625.6000000000066,-609.1999999999985,-1678.7000000000057
18,950,-495.1000000000012,-752.9000000000099,-686.5000000000027,-1934.5000000000139
19,905,-462.6000000000004,-667.1000000000047,-659.4000000000015,-1789.1000000000065
21,938,-512.7000000000005,-721.2000000000022,-687.7000000000022,-1921.600000000005
22,988,-504.19999999999914,-760.2000000000062,-701.1000000000045,-1965.5000000000098
23,1005,-551.2000000000016,-778.9000000000077,-701.8000000000063,-2031.9000000000158
24,891,-474.3000000000021,-656.5000000000055,-616.0000000000006,-1746.800000000008
25,949,-512.6000000000013,-699.2000000000025,-673.0000000000026,-1884.8000000000065
26,880,-439.3000000000004,-646.6000000000042,-637.1000000000009,-1723.0000000000055
27,1015,-527.199999999999,-768.7000000000066,-713.200000000009,-2009.1000000000145
28,964,-519.9000000000008,-727.4000000000088,-686.3000000000042,-1933.600000000014
29,915,-464.89999999999964,-684.3000000000031,-657.6000000000025,-1806.8000000000052
31,769,-402.70000000000095,-545.9000000000044,-545.7999999999982,-1494.4000000000037
32,948,-477.20000000000056,-687.2000000000013,-680.3000000000026,-1844.7000000000044
33,854,-416.80000000000075,-601.8000000000033,-590.499999999999,-1609.100000000003
34,955,-479.5999999999997,-713.8000000000027,-675.6000000000045,-1869.0000000000068
35,957,-533.6000000000021,-727.7000000000055,-700.6000000000004,-1961.9000000000078
36,896,-443.29999999999967,-663.4000000000053,-609.5000000000007,-1716.2000000000057
37,972,-540.5000000000025,-747.5000000000017,-707.1000000000037,-1995.1000000000076
38,862,-475.5000000000017,-640.6000000000028,-615.300000000001,-1731.4000000000055
39,944,-529.4000000000026,-711.3000000000054,-682.3000000000018,-1923.0000000000098
41,844,-432.39999999999964,-620.9000000000055,-601.8999999999984,-1655.2000000000035
42,899,-485.90000000000197,-663.3000000000062,-637.6000000000025,-1786.8000000000106
43,913,-477.4999999999998,-704.4000000000086,-644.6000000000026,-1826.500000000011
44,979,-553.9000000000012,-738.0000000000056,-683.600000000005,-1975.5000000000118
45,885,-443.00000000000045,-633.9000000000034,-612.6000000000016,-1689.5000000000055
46,861,-455.00000000000017,-655.8000000000045,-600.5999999999999,-1711.4000000000046
47,809,-419.2000000000006,-579.2000000000028,-586.1999999999977,-1584.600000000001
48,941,-511.40000000000026,-696.9000000000015,-703.4000000000029,-1911.7000000000048
49,856,-483.300000000002,-652.8000000000046,-616.6999999999989,-1752.8000000000056
51,898,-440.7000000000007,-655.7000000000033,-616.9000000000004,-1713.3000000000047
52,815,-415.600000000001,-595.4000000000059,-587.599999999997,-1598.6000000000038
