Episode,Steps,Agent0,Agent1,Agent2,Total
1,1508,-1042.2000000000028,-1221.9999999999866,-1336.799999999993,-3600.9999999999823
2,1534,-1093.200000000002,-1271.3999999999855,-1413.6999999999869,-3778.2999999999747
3,1328,-786.2000000000014,-1050.700000000003,-1224.5,-3061.400000000004
4,1276,-822.8000000000012,-1060.4999999999989,-1204.0000000000007,-3087.300000000001
5,1284,-855.600000000003,-1050.3000000000045,-1163.2000000000035,-3069.100000000011
6,1160,-724.6000000000037,-876.6000000000049,-1070.0000000000146,-2671.200000000023
7,1242,-752.1000000000012,-1010.0999999999993,-1105.90000000001,-2868.1000000000104
8,1283,-792.2000000000014,-1022.9000000000041,-1181.9000000000076,-2997.0000000000127
9,1364,-889.2999999999997,-1097.6999999999928,-1217.1000000000038,-3204.0999999999963
11,1586,-1113.5999999999985,-1367.799999999976,-1506.599999999983,-3987.9999999999577
12,1165,-708.8000000000005,-889.0000000000076,-1054.5000000000127,-2652.300000000021
13,1101,-658.1000000000012,-799.0000000000009,-965.4000000000153,-2422.5000000000173
14,1351,-849.5000000000023,-1039.3000000000036,-1254.3000000000002,-3143.100000000006
15,1200,-789.3000000000036,-942.8000000000068,-1110.8000000000063,-2842.900000000017
16,1627,-1222.8999999999928,-1407.5999999999765,-1514.3999999999733,-4144.899999999942
17,1182,-813.8000000000044,-861.5999999999997,-1077.6000000000179,-2753.000000000022
18,1301,-865.4000000000043,-1019.3000000000008,-1155.7000000000087,-3040.4000000000137
19,1380,-892.0000000000024,-1135.9999999999964,-1248.6000000000097,-3276.6000000000085
21,1483,-1022.500000000004,-1230.9999999999861,-1399.8999999999808,-3653.3999999999705
22,1552,-1080.1000000000015,-1282.2999999999847,-1402.8999999999915,-3765.2999999999774
23,1311,-780.6000000000001,-1050.6000000000035,-1152.4000000000078,-2983.6000000000113
24,1232,-757.3000000000017,-946.3000000000046,-1118.0000000000155,-2821.6000000000217
25,1449,-957.3000000000036,-1194.599999999996,-1310.399999999996,-3462.2999999999956
26,1403,-924.7000000000024,-1157.4999999999943,-1298.6999999999925,-3380.899999999989
27,1373,-844.0000000000019,-1057.4999999999986,-1227.3000000000025,-3128.800000000003
28,1216,-773.0000000000014,-891.9000000000007,-1049.1000000000186,-2714.0000000000205
29,1371,-929.9000000000018,-1081.999999999989,-1241.000000000004,-3252.899999999995
31,1418,-1004.8000000000064,-1215.099999999991,-1349.1999999999882,-3569.099999999986
32,1578,-1043.1999999999998,-1304.7999999999756,-1476.399999999983,-3824.3999999999587
33,1189,-684.5999999999995,-891.1000000000024,-1091.6000000000079,-2667.3000000000097
34,1573,-1134.6999999999941,-1252.4999999999782,-1457.3999999999871,-3844.5999999999594
35,1405,-929.2000000000049,-1137.7999999999952,-1318.7999999999965,-3385.7999999999965
36,1349,-884.7000000000037,-1055.4999999999964,-1209.8000000000045,-3150.0000000000045
37,1281,-798.0000000000039,-1045.2000000000094,-1141.3000000000081,-2984.5000000000214
38,1349,-939.900000000005,-1120.0999999999958,-1224.7999999999945,-3284.7999999999956
39,1195,-725.9000000000007,-912.4999999999935,-1062.9000000000108,-2701.3000000000047
41,846,-410.99999999999955,-593.2000000000055,-642.5000000000014,-1646.7000000000064
42,900,-423.4999999999987,-633.000000000001,-701.0000000000045,-1757.5000000000043
43,911,-493.9000000000022,-647.9000000000046,-665.4000000000028,-1807.2000000000096
44,890,-403.39999999999986,-626.7000000000054,-633.0000000000026,-1663.100000000008
45,892,-419.40000000000106,-615.000000000006,-664.0000000000016,-1698.4000000000087
46,752,-357.10000000000133,-495.60000000000326,-508.5999999999951,-1361.2999999999997
47,768,-380.00000000000136,-533.2000000000043,-525.699999999995,-1438.9000000000005
48,798,-363.1999999999997,-533.9000000000045,-546.2999999999965,-1443.4000000000008
49,749,-356.7000000000011,-504.10000000000366,-519.4999999999957,-1380.3000000000004
51,870,-407.8000000000005,-610.0000000000055,-593.2999999999986,-1611.1000000000045
52,788,-419.3000000000006,-530.0000000000039,-564.199999999997,-1513.5000000000014
53,920,-444.10000000000036,-689.600000000007,-639.8000000000018,-1773.500000000009
54,849,-417.7000000000006,-585.100000000003,-581.8999999999977,-1584.7000000000012
55,828,-389.5999999999998,-589.1000000000056,-571.0999999999968,-1549.8000000000022
56,790,-376.0000000000002,-559.7000000000052,-547.4999999999956,-1483.200000000001
57,868,-415.5000000000007,-615.6000000000059,-594.0999999999984,-1625.2000000000053
58,964,-468.9000000000012,-701.1000000000021,-713.9000000000008,-1883.900000000004
59,860,-389.69999999999925,-603.400000000006,-576.6999999999985,-1569.8000000000038
61,768,-388.30000000000064,-536.9000000000049,-550.7999999999972,-1476.0000000000027
62,888,-429.6000000000016,-642.6000000000031,-618.0999999999982,-1690.300000000003
63,852,-429.20000000000215,-659.0000000000082,-587.5999999999975,-1675.800000000008
64,887,-410.7000000000001,-626.7000000000061,-600.4999999999984,-1637.9000000000046
65,906,-434.30000000000024,-631.0000000000036,-620.1999999999988,-1685.5000000000027
66,863,-385.5999999999999,-624.2000000000064,-594.2999999999979,-1604.1000000000042
67,828,-397.5999999999998,-576.8000000000027,-553.3999999999974,-1527.7999999999997
68,854,-409.10000000000025,-602.100000000003,-574.7999999999986,-1586.0000000000018
69,801,-388.39999999999986,-545.4000000000025,-551.0999999999965,-1484.8999999999987
71,773,-393.90000000000293,-538.5000000000044,-520.6999999999948,-1453.1000000000022
72,904,-430.3000000000006,-642.1000000000039,-651.1999999999971,-1723.6000000000015
73,849,-396.2999999999994,-608.900000000006,-584.4999999999973,-1589.7000000000025
74,890,-432.1000000000005,-639.8000000000034,-613.7999999999984,-1685.700000000002
75,842,-407.099999999999,-607.1000000000046,-624.0000000000003,-1638.200000000004
76,860,-422.7000000000013,-650.7000000000053,-595.1999999999985,-1668.600000000005
77,867,-411.2000000000008,-632.9000000000041,-582.9999999999991,-1627.100000000004
78,774,-363.9000000000003,-547.5000000000044,-540.9999999999964,-1452.400000000001
79,843,-437.70000000000243,-590.3000000000058,-572.1999999999989,-1600.200000000007
81,846,-395.59999999999974,-591.6000000000026,-566.3999999999984,-1553.6000000000008
82,787,-367.7000000000001,-549.3000000000048,-528.0999999999956,-1445.1000000000006
83,926,-452.70000000000067,-668.2000000000028,-638.1000000000004,-1759.0000000000039
84,767,-351.5999999999996,-512.1000000000042,-528.699999999996,-1392.3999999999999
85,766,-383.70000000000067,-509.5000000000035,-518.5999999999955,-1411.7999999999997
86,729,-373.10000000000093,-527.0000000000051,-493.9999999999948,-1394.1000000000008
87,854,-394.59999999999945,-613.3000000000059,-595.6999999999975,-1603.6000000000029
88,814,-371.6000000000013,-569.2000000000046,-543.9999999999957,-1484.8000000000015
89,883,-421.20000000000016,-613.5999999999992,-606.2999999999993,-1641.0999999999985
91,837,-392.0000000000001,-596.5000000000057,-570.5999999999974,-1559.100000000003
92,812,-376.8999999999998,-546.8000000000044,-553.1999999999952,-1476.8999999999992
93,871,-428.90000000000276,-672.2000000000055,-584.0999999999984,-1685.2000000000066
94,844,-387.80000000000047,-625.3000000000071,-585.9999999999965,-1599.100000000004
95,820,-405.70000000000164,-611.0000000000061,-566.7999999999959,-1583.5000000000036
96,833,-416.4999999999991,-575.0000000000049,-570.5999999999966,-1562.1000000000006
97,823,-392.8000000000015,-585.2000000000033,-563.7999999999962,-1541.800000000001
98,810,-379.0999999999997,-571.3000000000047,-545.2999999999967,-1495.7000000000012
99,838,-409.20000000000095,-584.3000000000055,-558.8999999999975,-1552.400000000004
101,827,-387.7000000000002,-597.0000000000061,-554.1999999999972,-1538.9000000000037
102,902,-443.7000000000004,-663.7000000000052,-607.4000000000002,-1714.8000000000056
103,798,-356.5000000000004,-549.0000000000048,-532.1999999999955,-1437.7000000000007
104,821,-394.3000000000011,-582.4000000000054,-552.0999999999959,-1528.8000000000025
105,874,-414.2000000000005,-629.0000000000061,-610.0999999999975,-1653.3000000000043
106,852,-428.9000000000016,-631.0000000000069,-575.0999999999983,-1635.0000000000068
107,816,-394.0000000000015,-571.9000000000052,-561.4999999999974,-1527.4000000000042
108,847,-414.8000000000013,-630.400000000007,-585.6999999999973,-1630.9000000000058
109,899,-441.00000000000136,-656.3000000000071,-603.0,-1700.3000000000084
111,862,-445.20000000000215,-628.0000000000035,-585.1999999999985,-1658.4000000000042
112,889,-437.9000000000006,-656.3000000000075,-613.299999999999,-1707.500000000007
113,933,-473.4000000000016,-702.2000000000083,-648.4000000000012,-1824.0000000000111
114,762,-397.4000000000014,-520.9000000000042,-538.0999999999966,-1456.4000000000024
