Episode,Steps,Agent0,Agent1,Agent2,Total
1,1160,-521.4000000000001,-820.0999999999918,-830.1000000000143,-2171.6000000000063
2,1065,-491.3000000000007,-776.7999999999993,-786.8000000000106,-2054.9000000000106
3,1175,-534.8999999999971,-856.2999999999948,-865.4000000000127,-2256.600000000005
4,1080,-515.1,-776.1999999999956,-802.7000000000126,-2094.000000000008
5,998,-478.2000000000002,-711.7999999999965,-734.3000000000111,-1924.300000000008
6,1048,-485.7999999999981,-737.7999999999963,-787.3000000000151,-2010.9000000000096
7,1009,-468.69999999999965,-714.2999999999977,-724.2000000000091,-1907.2000000000064
8,1038,-485.79999999999944,-752.5999999999979,-760.5000000000102,-1998.9000000000076
9,1217,-544.0999999999979,-947.7000000000005,-928.2000000000202,-2420.0000000000186
11,1149,-515.9999999999967,-828.3999999999908,-853.6000000000173,-2198.0000000000045
12,1023,-471.39999999999935,-734.4999999999965,-717.6000000000074,-1923.5000000000032
13,1165,-549.6999999999999,-848.5999999999888,-848.4000000000175,-2246.700000000006
14,1134,-525.699999999999,-815.5999999999968,-842.7000000000144,-2184.00000000001
15,950,-435.799999999999,-667.1000000000038,-713.9000000000079,-1816.8000000000106
16,1033,-476.1999999999993,-751.3000000000004,-748.0000000000103,-1975.50000000001
17,1045,-491.5999999999998,-733.699999999994,-793.600000000013,-2018.900000000007
18,1026,-479.1000000000007,-707.9999999999973,-727.5000000000089,-1914.600000000007
19,935,-446.00000000000074,-654.1000000000034,-674.8000000000075,-1774.9000000000117
21,1183,-549.1999999999972,-897.899999999992,-882.0000000000198,-2329.100000000009
22,1131,-521.6999999999989,-811.89999999999,-794.0000000000117,-2127.600000000001
23,1159,-531.0999999999989,-841.3999999999938,-809.2000000000149,-2181.7000000000075
24,1128,-508.49999999999716,-783.0999999999959,-850.5000000000148,-2142.1000000000076
25,1055,-473.69999999999953,-765.1000000000012,-788.4000000000117,-2027.2000000000123
26,1226,-567.5999999999984,-945.3999999999992,-918.5000000000191,-2431.500000000017
27,1307,-596.899999999999,-946.5999999999873,-949.6000000000167,-2493.100000000003
28,1102,-514.7999999999995,-783.8999999999983,-825.900000000014,-2124.6000000000117
29,1306,-598.099999999998,-955.0999999999871,-997.9000000000195,-2551.1000000000045
31,1008,-472.2999999999989,-713.3999999999952,-754.100000000013,-1939.800000000007
32,1201,-542.0999999999985,-874.5999999999924,-848.4000000000141,-2265.100000000005
33,1142,-529.6999999999978,-813.2999999999919,-840.100000000013,-2183.1000000000026
34,1199,-523.6999999999963,-867.3999999999891,-873.0000000000175,-2264.100000000003
35,1123,-506.59999999999803,-794.199999999993,-819.8000000000148,-2120.600000000006
36,1135,-502.99999999999727,-787.3999999999959,-851.800000000016,-2142.2000000000094
37,1092,-513.4000000000008,-792.6999999999944,-833.1000000000175,-2139.2000000000126
38,995,-460.79999999999905,-707.8999999999961,-711.8000000000087,-1880.500000000004
39,1247,-576.6999999999971,-930.1999999999856,-970.8000000000221,-2477.700000000005
41,1026,-470.69999999999874,-740.4999999999958,-782.3000000000137,-1993.5000000000082
42,982,-442.6999999999979,-702.2999999999986,-736.100000000007,-1881.1000000000033
43,1148,-537.4999999999992,-804.1999999999946,-886.7000000000176,-2228.4000000000115
44,1189,-531.9999999999981,-859.1999999999881,-877.8000000000143,-2269.0000000000005
45,1124,-512.1999999999981,-801.3999999999927,-830.5000000000136,-2144.1000000000045
46,1115,-537.2999999999987,-795.3999999999993,-821.2000000000088,-2153.900000000007
47,923,-438.9999999999993,-663.100000000004,-696.0000000000065,-1798.10000000001
48,1081,-496.3999999999991,-794.8999999999932,-818.000000000013,-2109.300000000005
49,1016,-520.0000000000011,-706.1000000000009,-713.9000000000071,-1940.0000000000093
51,1143,-532.6000000000004,-828.3999999999928,-847.2000000000168,-2208.20000000001
52,972,-456.3999999999991,-689.1000000000017,-710.9000000000082,-1856.4000000000092
53,1142,-524.8999999999992,-801.1999999999946,-869.7000000000162,-2195.80000000001
54,1187,-535.299999999998,-854.199999999994,-878.2000000000155,-2267.7000000000075
