Episode,Steps,Agent0,Agent1,Agent2,Total
0,1999,-2164.7999999999206,-2069.299999999937,-1321.599999999996,-5555.699999999853
10,1999,-2179.8999999999196,-1590.1999999999928,-1616.9999999999766,-5387.0999999998885
20,1999,-2146.699999999922,-2055.799999999938,-1242.1999999999991,-5444.699999999859
30,1999,-2139.9999999999227,-1942.5999999999542,-1336.3999999999953,-5418.999999999872
40,1999,-2100.899999999926,-1602.199999999992,-1632.3999999999753,-5335.499999999894
50,939,-429.20000000000016,-641.999999999999,-620.8000000000015,-1692.0000000000007
60,839,-375.70000000000005,-556.0000000000035,-555.5999999999975,-1487.300000000001
70,934,-411.5000000000003,-654.9999999999994,-618.7000000000019,-1685.2000000000016
80,848,-383.20000000000005,-563.4000000000016,-557.6999999999973,-1504.2999999999988
90,976,-444.5999999999995,-661.699999999999,-644.1000000000031,-1750.4000000000017
100,948,-434.799999999999,-651.8999999999987,-631.5000000000022,-1718.1999999999998
110,1043,-476.0999999999995,-709.0999999999955,-690.000000000006,-1875.2000000000012
120,876,-392.29999999999967,-590.2000000000016,-580.2999999999987,-1562.8000000000002
130,994,-439.49999999999727,-652.0999999999976,-656.900000000004,-1748.4999999999989
140,921,-401.4999999999983,-629.8000000000015,-611.8000000000013,-1643.100000000001
150,924,-417.49999999999926,-632.4999999999999,-615.5000000000011,-1665.5000000000002
160,850,-375.4999999999999,-571.3000000000025,-562.2999999999976,-1509.1
170,951,-430.99999999999994,-658.7999999999989,-636.0000000000027,-1725.8000000000015
180,907,-400.29999999999865,-635.6999999999992,-603.4000000000007,-1639.3999999999987
190,930,-406.59999999999934,-643.7000000000003,-614.3000000000014,-1664.6000000000013
200,936,-418.6999999999988,-638.3000000000001,-622.9000000000015,-1679.9000000000003
210,822,-370.39999999999947,-559.1000000000051,-545.6999999999966,-1475.2000000000012
220,897,-399.99999999999875,-616.0999999999998,-594.1999999999999,-1610.2999999999984
230,900,-410.49999999999875,-594.8999999999997,-599.3000000000009,-1604.6999999999994
240,987,-433.09999999999843,-656.6999999999971,-652.4000000000042,-1742.1999999999998
250,906,-399.1999999999985,-601.1000000000007,-601.3000000000003,-1601.5999999999995
260,944,-414.4999999999992,-624.6999999999999,-622.9000000000019,-1662.100000000001
270,878,-393.7000000000001,-573.700000000002,-583.0999999999995,-1550.5000000000016
280,850,-374.09999999999985,-563.8000000000019,-562.6999999999978,-1500.5999999999995
