Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,453,-318.00000000000273,-371.9999999999978,-386.59999999999764,-369.39999999999816,-347.800000000001,-364.70000000000147,-2158.499999999999
10,532,-361.10000000000156,-433.69999999999897,-438.9999999999957,-423.0999999999968,-397.69999999999936,-431.6000000000026,-2486.199999999995
20,540,-359.5000000000014,-436.49999999999795,-455.49999999999784,-431.09999999999644,-432.7000000000026,-438.7000000000025,-2553.999999999999
30,531,-359.60000000000184,-426.79999999999734,-452.7999999999978,-423.59999999999684,-393.19999999999897,-430.1000000000016,-2486.0999999999945
40,533,-370.3000000000022,-429.3999999999969,-454.9999999999977,-426.5999999999966,-404.3999999999988,-447.9000000000007,-2533.5999999999926
50,450,-303.5000000000011,-361.6999999999986,-374.99999999999875,-361.09999999999866,-325.4999999999993,-344.80000000000234,-2071.5999999999985
60,480,-329.50000000000153,-389.2999999999979,-399.0999999999965,-386.69999999999783,-361.6999999999989,-395.8000000000018,-2262.0999999999945
70,564,-419.5000000000013,-478.6999999999994,-479.09999999999815,-480.70000000000044,-454.9000000000019,-491.1000000000015,-2804.0000000000027
80,508,-352.70000000000294,-407.6999999999975,-432.0999999999997,-408.2999999999975,-380.09999999999815,-408.1000000000026,-2388.999999999998
90,520,-360.40000000000225,-418.499999999997,-434.09999999999826,-414.2999999999968,-377.89999999999816,-425.60000000000116,-2430.799999999994
100,507,-357.3000000000013,-407.59999999999735,-425.39999999999856,-408.0999999999975,-382.399999999999,-395.40000000000344,-2376.199999999997
110,538,-362.30000000000234,-425.699999999997,-448.29999999999694,-425.6999999999966,-388.0999999999977,-420.30000000000285,-2470.3999999999937
120,511,-349.2000000000017,-414.5999999999977,-433.69999999999965,-409.9999999999971,-384.59999999999917,-420.7000000000022,-2412.7999999999975
130,547,-377.4000000000024,-441.7999999999978,-460.1999999999988,-435.39999999999634,-405.99999999999966,-433.30000000000325,-2554.0999999999985
140,514,-355.90000000000293,-414.8999999999973,-421.4999999999976,-412.29999999999706,-380.49999999999903,-429.00000000000233,-2414.0999999999963
150,531,-368.30000000000206,-427.39999999999696,-455.90000000000094,-425.399999999997,-398.5999999999982,-420.80000000000206,-2496.399999999997
160,505,-342.10000000000144,-404.6999999999976,-426.7999999999996,-401.5999999999973,-366.1999999999985,-402.3000000000017,-2343.6999999999957
170,523,-371.5000000000026,-424.6999999999968,-439.1999999999973,-425.3999999999972,-398.3999999999982,-455.2000000000011,-2514.3999999999933
180,532,-364.90000000000225,-432.6999999999968,-442.29999999999694,-428.2999999999968,-405.89999999999804,-444.70000000000164,-2518.7999999999925
190,546,-377.30000000000103,-456.29999999999654,-466.10000000000014,-442.2999999999968,-439.89999999999765,-445.8000000000027,-2627.6999999999953
200,499,-335.10000000000036,-398.1999999999973,-418.19999999999686,-398.9999999999976,-370.59999999999934,-401.1000000000024,-2322.1999999999944
210,463,-326.90000000000185,-374.79999999999825,-392.7999999999986,-374.39999999999816,-344.79999999999984,-377.80000000000155,-2191.499999999998
220,525,-359.3000000000026,-425.9999999999977,-449.299999999997,-420.1999999999968,-401.79999999999933,-425.30000000000143,-2481.899999999995
230,549,-386.20000000000215,-442.7999999999966,-465.899999999997,-440.9999999999964,-427.9999999999978,-461.20000000000186,-2625.099999999992
240,513,-344.10000000000196,-411.9999999999986,-437.5999999999981,-406.39999999999725,-377.19999999999925,-395.4000000000024,-2372.6999999999975
250,542,-356.70000000000135,-431.2999999999968,-452.29999999999717,-430.89999999999657,-395.69999999999817,-414.90000000000384,-2481.799999999994
260,506,-334.50000000000114,-402.49999999999756,-436.89999999999884,-401.49999999999727,-380.30000000000024,-389.20000000000283,-2344.899999999998
270,495,-341.9000000000024,-398.5999999999977,-417.69999999999663,-398.39999999999765,-368.79999999999905,-405.6000000000019,-2330.999999999995
280,524,-361.4000000000031,-421.0999999999971,-451.0999999999975,-422.0999999999971,-387.099999999999,-423.8000000000019,-2466.599999999996
290,529,-364.8000000000018,-439.5999999999982,-457.19999999999743,-425.9999999999968,-414.19999999999845,-427.1000000000022,-2528.899999999995
300,537,-363.80000000000217,-427.1999999999969,-451.19999999999754,-428.49999999999636,-394.3999999999974,-439.30000000000206,-2504.3999999999924
310,481,-329.10000000000184,-384.1999999999979,-402.79999999999956,-384.7999999999978,-352.99999999999915,-387.9000000000012,-2241.7999999999975
320,491,-336.00000000000205,-395.59999999999843,-411.6999999999994,-392.1999999999976,-368.4,-395.800000000002,-2299.6999999999994
330,562,-390.50000000000165,-457.29999999999677,-484.6999999999991,-451.0999999999961,-431.4999999999982,-469.20000000000226,-2684.299999999994
340,489,-338.0000000000006,-397.3999999999972,-417.499999999998,-394.3999999999974,-371.1999999999993,-416.8000000000011,-2335.299999999994
350,547,-368.6000000000024,-433.59999999999656,-462.09999999999866,-432.79999999999643,-396.5999999999985,-421.700000000003,-2515.3999999999955
360,488,-333.6000000000021,-391.6999999999977,-414.399999999999,-388.4999999999977,-359.09999999999883,-391.10000000000247,-2278.399999999998
370,454,-313.20000000000164,-370.89999999999895,-386.5999999999983,-367.29999999999825,-363.3000000000025,-369.9000000000015,-2171.200000000001
380,494,-351.1000000000011,-403.49999999999807,-424.2999999999986,-402.899999999998,-387.9000000000008,-409.9000000000022,-2379.599999999999
390,462,-308.40000000000003,-373.2999999999988,-383.7999999999971,-369.79999999999825,-343.09999999999945,-375.60000000000224,-2153.999999999996
400,529,-357.7000000000017,-419.39999999999696,-438.89999999999526,-421.79999999999694,-389.79999999999905,-430.1000000000024,-2457.6999999999925
