Episode,Steps,Agent0,Agent1,Agent2,Total
1,1234,-677.5,-936.4999999999934,-870.5000000000173,-2484.500000000011
2,990,-536.6000000000013,-724.2000000000003,-682.5000000000055,-1943.300000000007
3,1188,-650.0999999999998,-854.1999999999932,-844.1000000000175,-2348.4000000000106
4,1016,-550.9999999999995,-753.7999999999943,-700.5000000000075,-2005.3000000000013
5,1031,-639.8000000000027,-767.0999999999979,-709.6000000000075,-2116.500000000008
6,1122,-657.3000000000009,-820.9999999999985,-789.5000000000117,-2267.800000000011
7,1168,-641.0999999999989,-886.8999999999954,-797.9000000000148,-2325.900000000009
8,1125,-650.3999999999997,-828.6999999999946,-786.4000000000111,-2265.5000000000055
9,1133,-651.4000000000001,-833.899999999997,-788.8000000000113,-2274.1000000000085
11,1083,-629.1999999999991,-777.5999999999933,-765.6000000000115,-2172.400000000004
12,1041,-546.6999999999989,-754.8999999999994,-737.0000000000102,-2038.6000000000085
13,1034,-560.4000000000001,-785.1999999999977,-703.5000000000077,-2049.1000000000054
14,1107,-587.9999999999994,-836.8000000000002,-755.0000000000099,-2179.8000000000097
15,1023,-615.200000000002,-738.2999999999979,-695.4000000000066,-2048.9000000000065
16,1060,-592.9000000000009,-786.7000000000037,-723.7000000000085,-2103.300000000013
17,956,-573.1000000000015,-713.3000000000011,-659.1000000000039,-1945.5000000000064
18,1001,-523.6999999999997,-735.7999999999979,-686.2000000000071,-1945.7000000000048
19,978,-572.4000000000012,-734.0000000000039,-681.9000000000065,-1988.3000000000116
21,1071,-590.2999999999995,-789.0999999999948,-742.000000000008,-2121.4000000000024
22,1170,-595.3999999999986,-856.7999999999909,-831.3000000000175,-2283.500000000007
23,1061,-527.3999999999979,-775.1999999999956,-745.2000000000106,-2047.8000000000043
24,1023,-573.6000000000014,-771.4999999999993,-694.2000000000057,-2039.3000000000065
25,1037,-599.0000000000018,-745.8999999999982,-721.2000000000065,-2066.1000000000067
26,1211,-685.9000000000012,-903.3999999999934,-847.4000000000146,-2436.7000000000094
27,1310,-705.2000000000005,-1006.1999999999892,-923.3000000000205,-2634.7000000000103
28,1053,-596.0000000000019,-781.899999999999,-750.0000000000105,-2127.9000000000115
29,1105,-611.6000000000008,-828.4999999999934,-774.0000000000114,-2214.100000000006
31,949,-545.8000000000005,-698.2999999999981,-651.2000000000045,-1895.300000000003
32,1190,-664.399999999999,-890.2999999999955,-827.9000000000145,-2382.600000000009
33,1107,-596.199999999999,-873.0000000000027,-784.0000000000109,-2253.2000000000126
34,1120,-562.0999999999985,-819.1999999999927,-776.5000000000118,-2157.800000000003
35,1161,-614.0000000000003,-867.4999999999934,-811.8000000000114,-2293.300000000005
36,1075,-546.6999999999995,-750.3999999999966,-735.6000000000089,-2032.7000000000048
37,1085,-627.3000000000009,-781.6999999999998,-779.4000000000084,-2188.400000000009
38,1032,-550.5999999999987,-746.7000000000027,-709.3000000000085,-2006.60000000001
39,1172,-679.9999999999993,-896.0999999999898,-824.3000000000138,-2400.400000000003
41,956,-512.9999999999995,-705.3000000000018,-672.9000000000065,-1891.2000000000078
42,1021,-526.2000000000003,-764.999999999998,-709.6000000000066,-2000.8000000000047
43,1071,-598.7,-774.4999999999949,-734.000000000009,-2107.200000000004
44,1241,-614.1999999999971,-950.2999999999897,-864.600000000019,-2429.100000000006
45,1092,-602.499999999999,-816.299999999998,-742.9000000000093,-2161.700000000006
46,1149,-649.1999999999997,-862.0999999999931,-810.4000000000121,-2321.7000000000053
47,903,-504.4000000000002,-645.8000000000006,-616.6000000000022,-1766.800000000003
48,1171,-718.2999999999998,-873.4999999999947,-835.0000000000144,-2426.800000000009
49,943,-530.8000000000008,-712.2000000000053,-659.4000000000029,-1902.4000000000087
51,1105,-609.4000000000025,-836.6999999999946,-781.8000000000138,-2227.900000000011
52,1005,-593.5000000000019,-761.5999999999997,-718.6000000000045,-2073.700000000006
53,1048,-544.9999999999989,-783.4999999999983,-714.1000000000074,-2042.6000000000047
54,1095,-595.4999999999987,-830.8999999999961,-753.000000000011,-2179.400000000006
55,933,-529.9000000000019,-672.4999999999999,-658.2000000000048,-1860.6000000000067
