Episode,Steps,Agent0,Agent1,Agent2,Total
0,1999,-2002.3999999999878,-1970.299999999989,-1997.6,-5970.299999999977
10,1999,-2034.7999999999815,-1891.2000000000328,-1998.3,-5924.300000000015
20,1999,-1965.7999999999943,-1937.2000000000169,-1981.400000000006,-5884.400000000017
30,1999,-2018.599999999988,-1950.1000000000006,-1999.8,-5968.499999999989
40,1999,-1955.3,-1953.5999999999947,-1980.900000000006,-5889.800000000001
50,1999,-1953.1000000000115,-1949.3000000000009,-2016.3999999999937,-5918.800000000007
60,1999,-1965.4,-1972.1999999999884,-1982.200000000006,-5919.799999999995
70,1999,-1953.2000000000057,-2035.7999999999818,-1966.2000000000116,-5955.199999999999
80,1298,-608.3999999999991,-882.5999999999877,-1214.5000000000005,-2705.4999999999873
90,1251,-577.2999999999976,-837.6999999999933,-1103.0000000000098,-2518.000000000001
100,1227,-562.1999999999992,-880.9999999999998,-1064.0999999999983,-2507.2999999999975
110,1195,-550.8999999999999,-788.799999999991,-945.1000000000049,-2284.7999999999956
120,927,-410.29999999999944,-597.9000000000012,-617.5,-1625.7000000000007
130,1018,-454.9999999999988,-684.2999999999962,-675.6000000000056,-1814.9000000000005
140,867,-388.3999999999987,-580.2000000000011,-576.9999999999989,-1545.5999999999985
150,942,-411.0999999999987,-604.1000000000001,-621.800000000002,-1637.000000000001
160,930,-405.69999999999897,-627.3999999999994,-612.4000000000008,-1645.499999999999
170,834,-376.29999999999956,-552.8000000000017,-560.5999999999981,-1489.6999999999994
180,928,-404.09999999999843,-637.6999999999979,-613.0000000000011,-1654.7999999999975
190,868,-382.7999999999994,-582.8000000000015,-581.2999999999989,-1546.8999999999999
200,945,-412.7999999999974,-614.4000000000003,-623.1000000000014,-1650.2999999999993
210,826,-366.09999999999957,-565.6000000000031,-547.0999999999965,-1478.7999999999993
220,890,-401.2999999999999,-601.9000000000005,-593.9999999999993,-1597.1999999999998
230,902,-393.4999999999981,-574.1,-593.6999999999996,-1561.2999999999977
240,974,-428.19999999999885,-640.5999999999976,-637.9000000000025,-1706.699999999999
250,951,-411.5999999999991,-626.6999999999997,-622.7000000000015,-1661.0000000000005
260,930,-394.0999999999986,-599.4000000000001,-609.5000000000007,-1602.9999999999993
270,814,-364.7,-527.6000000000035,-535.9999999999957,-1428.2999999999993
280,887,-376.80000000000064,-582.8000000000005,-581.2999999999989,-1540.9
290,863,-371.59999999999883,-569.300000000001,-569.4999999999976,-1510.3999999999974
300,966,-415.09999999999826,-638.7999999999981,-636.5000000000023,-1690.3999999999987
310,873,-381.39999999999975,-564.2000000000022,-573.8999999999983,-1519.5000000000002
320,905,-393.3999999999988,-599.9000000000005,-597.7000000000002,-1590.9999999999995
330,906,-388.5999999999973,-613.3,-627.2000000000018,-1629.099999999999
340,807,-355.79999999999956,-532.6000000000026,-536.2999999999955,-1424.6999999999975
350,977,-414.6999999999984,-622.8000000000001,-644.9000000000025,-1682.400000000001
360,1014,-440.59999999999707,-675.4999999999985,-664.5000000000049,-1780.6000000000004
370,821,-366.30000000000047,-497.80000000000257,-539.799999999996,-1403.8999999999992
380,783,-342.0999999999986,-519.3000000000033,-525.999999999995,-1387.399999999997
390,853,-365.99999999999756,-559.1000000000024,-561.8999999999976,-1486.9999999999975
400,1032,-425.69999999999595,-630.1999999999991,-669.2000000000046,-1725.0999999999997
410,868,-371.2999999999983,-555.700000000002,-571.699999999998,-1498.6999999999982
420,852,-381.80000000000007,-589.8000000000018,-574.2999999999989,-1545.9000000000008
430,862,-373.89999999999856,-552.2000000000024,-565.7999999999978,-1491.8999999999987
440,796,-355.5000000000001,-524.200000000004,-527.2999999999953,-1406.9999999999995
450,876,-387.69999999999897,-576.1000000000014,-579.2999999999989,-1543.0999999999995
460,797,-364.49999999999915,-497.90000000000293,-528.2999999999952,-1390.6999999999973
470,881,-370.29999999999893,-572.0000000000023,-579.4999999999989,-1521.8000000000002
480,881,-385.79999999999797,-605.4000000000005,-602.7000000000007,-1593.8999999999992
490,826,-361.09999999999985,-497.7000000000023,-543.6999999999964,-1402.4999999999986
500,914,-401.9999999999987,-594.8000000000005,-604.1,-1600.8999999999992
510,866,-382.39999999999884,-562.2000000000007,-574.3999999999979,-1518.9999999999975
520,940,-400.79999999999814,-627.6,-621.7000000000014,-1650.0999999999997
530,881,-383.1999999999981,-578.0000000000003,-580.0999999999982,-1541.2999999999965
540,874,-378.499999999999,-589.8000000000005,-586.7999999999989,-1555.0999999999985
550,892,-414.49999999999824,-573.9000000000005,-595.4999999999995,-1583.8999999999983
560,817,-363.79999999999967,-521.4000000000043,-541.7999999999961,-1427.0
570,864,-361.1999999999991,-553.6000000000022,-565.6999999999978,-1480.499999999999
580,916,-403.89999999999867,-604.5999999999987,-605.4999999999999,-1613.9999999999973
590,767,-357.8999999999991,-509.40000000000344,-514.1999999999945,-1381.499999999997
600,960,-408.6999999999987,-629.2999999999998,-642.4000000000034,-1680.400000000002
610,866,-384.1000000000004,-588.2000000000003,-574.8999999999985,-1547.1999999999991
620,901,-385.9999999999982,-595.2000000000002,-595.0999999999999,-1576.2999999999984
630,810,-364.29999999999984,-549.4000000000027,-541.6999999999966,-1455.3999999999992
640,825,-361.4999999999989,-505.8000000000034,-545.3999999999962,-1412.6999999999985
650,883,-384.4999999999996,-588.3000000000014,-585.699999999999,-1558.5
660,827,-359.70000000000056,-506.300000000003,-543.5999999999962,-1409.6
670,861,-380.9999999999988,-573.7000000000005,-575.2999999999987,-1529.9999999999982
680,847,-362.69999999999834,-518.6000000000032,-558.6999999999974,-1439.999999999999
690,913,-393.39999999999714,-577.3000000000013,-601.0000000000005,-1571.699999999999
700,896,-383.79999999999876,-567.2000000000021,-590.9999999999998,-1542.0000000000007
710,788,-351.9999999999998,-474.0000000000021,-518.5999999999946,-1344.5999999999963
720,775,-345.0999999999993,-488.1000000000031,-513.9999999999944,-1347.1999999999966
730,989,-416.6999999999982,-632.0999999999979,-654.3000000000031,-1703.0999999999992
740,805,-353.29999999999853,-542.3000000000036,-538.3999999999963,-1433.9999999999986
750,973,-422.9999999999981,-627.1999999999997,-641.5000000000034,-1691.7000000000012
760,820,-358.1999999999995,-521.6000000000039,-537.0999999999958,-1416.8999999999992
770,854,-373.09999999999826,-550.8000000000028,-562.8999999999976,-1486.7999999999986
780,911,-397.1000000000003,-585.7000000000029,-602.9000000000003,-1585.7000000000035
790,988,-419.79999999999836,-615.2999999999996,-649.7000000000033,-1684.8000000000015
800,893,-382.4999999999978,-575.7000000000021,-591.7999999999995,-1549.9999999999993
810,903,-382.60000000000065,-554.0000000000023,-595.4999999999998,-1532.1000000000026
820,836,-359.5999999999992,-524.0000000000033,-555.3999999999971,-1438.9999999999995
830,872,-382.89999999999986,-573.7,-578.0999999999984,-1534.6999999999985
840,863,-383.4999999999994,-585.0000000000016,-572.7999999999984,-1541.2999999999993
850,821,-351.09999999999917,-533.0000000000041,-542.1999999999964,-1426.2999999999997
860,808,-351.40000000000043,-511.60000000000394,-536.3999999999958,-1399.4
870,829,-363.1999999999972,-521.6000000000043,-545.4999999999966,-1430.2999999999981
880,968,-408.59999999999735,-623.6999999999995,-640.3000000000029,-1672.5999999999997
890,954,-415.49999999999915,-628.5999999999996,-631.500000000002,-1675.6000000000008
900,824,-357.7999999999998,-538.6000000000041,-543.7999999999964,-1440.2000000000003
910,798,-342.5000000000004,-514.800000000004,-526.7999999999952,-1384.0999999999997
920,952,-403.79999999999825,-596.3000000000004,-623.8000000000014,-1623.9
930,910,-382.199999999999,-590.900000000001,-603.2000000000002,-1576.3000000000002
940,746,-322.6000000000007,-477.700000000003,-491.9999999999945,-1292.2999999999981
950,798,-364.59999999999854,-473.9000000000028,-526.199999999995,-1364.6999999999964
960,871,-377.4999999999986,-553.4000000000011,-575.5999999999983,-1506.499999999998
970,934,-393.6999999999985,-587.3000000000012,-618.000000000001,-1599.000000000001
980,850,-366.29999999999893,-571.0000000000017,-572.7999999999989,-1510.0999999999995
990,881,-392.99999999999994,-568.5000000000016,-584.1999999999988,-1545.7000000000003
1000,783,-352.9,-511.3000000000037,-520.1999999999949,-1384.3999999999987
1010,899,-387.5999999999992,-592.1000000000008,-594.3999999999993,-1574.0999999999995
1020,947,-404.39999999999816,-584.7000000000013,-622.7000000000016,-1611.800000000001
1030,910,-391.2999999999999,-562.7000000000032,-598.0999999999997,-1552.1000000000029
1040,717,-313.1999999999996,-430.40000000000185,-473.1999999999947,-1216.799999999996
1050,847,-360.9999999999985,-547.3000000000039,-561.2999999999978,-1469.6000000000004
1060,880,-382.9999999999996,-537.7000000000025,-576.4999999999984,-1497.2000000000005
1070,814,-345.2000000000003,-500.0000000000032,-536.0999999999958,-1381.2999999999993
1080,897,-385.90000000000026,-583.5000000000011,-591.599999999999,-1561.0000000000005
1090,873,-382.69999999999953,-574.6000000000007,-574.5999999999984,-1531.8999999999987
1100,940,-419.49999999999864,-653.700000000001,-649.5000000000058,-1722.7000000000053
1110,780,-344.2999999999997,-473.4000000000027,-516.3999999999943,-1334.0999999999967
1120,789,-346.19999999999965,-471.1000000000027,-517.7999999999944,-1335.0999999999967
1130,796,-350.9000000000012,-497.8000000000035,-525.399999999995,-1374.0999999999997
1140,1009,-428.4999999999981,-639.0000000000005,-664.0000000000044,-1731.5000000000032
1150,941,-399.9999999999985,-585.700000000001,-617.3000000000015,-1603.000000000001
1160,833,-367.1000000000002,-524.1000000000037,-548.1999999999965,-1439.4000000000005
1170,850,-362.4999999999999,-523.6000000000034,-558.5999999999974,-1444.7000000000007
1180,876,-376.89999999999844,-568.8000000000014,-589.3,-1534.9999999999998
1190,914,-396.6999999999974,-589.1000000000001,-602.1000000000004,-1587.8999999999978
1200,843,-367.09999999999957,-515.1000000000032,-556.3999999999971,-1438.6
1210,807,-364.899999999999,-533.0000000000038,-543.7999999999967,-1441.6999999999994
1220,863,-363.7999999999987,-530.3000000000035,-563.4999999999977,-1457.6
1230,898,-392.1999999999989,-596.8000000000012,-596.2999999999997,-1585.2999999999997
