Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,604,-469.3000000000035,-547.5000000000034,-553.7000000000027,-544.7000000000035,-525.3000000000044,-551.0000000000043,-3191.500000000022
10,506,-341.2000000000012,-408.69999999999885,-422.2999999999986,-400.79999999999734,-369.69999999999953,-394.00000000000335,-2336.699999999999
20,594,-439.0000000000038,-496.29999999999814,-521.1000000000007,-489.6999999999965,-488.30000000000206,-494.8000000000045,-2929.200000000006
30,584,-438.000000000003,-490.6999999999976,-522.2000000000023,-485.09999999999667,-487.10000000000076,-505.6000000000048,-2928.7000000000053
40,701,-550.9000000000045,-613.3999999999974,-648.0000000000009,-627.0000000000026,-613.4000000000038,-635.9000000000057,-3688.600000000015
50,455,-319.20000000000186,-388.60000000000196,-380.999999999999,-370.19999999999834,-360.00000000000256,-367.00000000000176,-2186.0000000000055
60,591,-471.20000000000414,-507.89999999999736,-521.2999999999981,-509.3999999999996,-511.2000000000038,-537.9000000000044,-3058.900000000008
70,852,-718.6000000000041,-790.3000000000021,-813.2000000000044,-802.4000000000053,-810.5000000000107,-829.3000000000111,-4764.3000000000375
80,552,-395.80000000000217,-463.69999999999607,-495.50000000000017,-457.29999999999626,-451.3000000000001,-480.40000000000384,-2743.9999999999986
90,488,-331.9000000000013,-394.29999999999785,-406.999999999997,-393.59999999999764,-369.2999999999995,-392.2000000000027,-2288.299999999996
100,610,-486.50000000000307,-535.4999999999976,-550.1000000000015,-526.1999999999964,-527.7000000000024,-561.7000000000045,-3187.7000000000053
110,479,-322.50000000000216,-381.59999999999764,-403.7999999999987,-387.89999999999895,-344.49999999999966,-381.10000000000343,-2221.4000000000005
120,464,-331.500000000003,-396.9000000000011,-401.8000000000005,-381.89999999999856,-369.50000000000307,-383.80000000000217,-2265.4000000000083
130,534,-379.20000000000294,-462.1000000000003,-464.69999999999857,-439.8999999999972,-448.9000000000034,-460.2000000000028,-2655.0000000000055
140,603,-435.800000000001,-527.6000000000008,-557.9000000000045,-510.19999999999595,-542.4000000000061,-526.7000000000056,-3100.600000000014
