Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,634,-522.8000000000053,-589.9000000000036,-578.3,-567.7000000000019,-564.3000000000053,-557.1000000000005,-3380.1000000000163
10,520,-373.30000000000234,-431.99999999999625,-433.099999999998,-416.8999999999976,-366.8999999999992,-417.80000000000285,-2439.999999999996
20,594,-459.80000000000365,-510.4999999999991,-515.4999999999987,-487.89999999999617,-457.50000000000006,-497.8000000000041,-2929.0000000000023
30,604,-479.80000000000297,-521.4999999999993,-515.1999999999988,-496.69999999999544,-492.5000000000013,-529.2000000000032,-3034.9000000000005
40,725,-600.2000000000006,-650.7000000000016,-672.1000000000032,-609.7999999999945,-643.6000000000032,-641.6000000000041,-3818.0000000000073
50,467,-337.10000000000156,-399.60000000000065,-396.9000000000002,-381.39999999999844,-349.0000000000011,-395.20000000000135,-2259.2000000000035
60,578,-469.30000000000496,-521.4999999999986,-516.4999999999993,-502.4999999999994,-487.9000000000045,-502.40000000000316,-3000.10000000001
70,868,-755.3000000000063,-841.5000000000067,-824.800000000004,-816.1000000000047,-807.9000000000076,-810.8000000000055,-4856.400000000035
80,557,-433.4000000000035,-479.9999999999969,-494.7999999999973,-471.79999999999814,-456.60000000000036,-468.3000000000025,-2804.8999999999983
90,482,-327.6000000000012,-393.2999999999988,-406.99999999999864,-388.2999999999975,-376.0999999999985,-384.60000000000196,-2276.899999999997
100,660,-533.7000000000015,-583.2999999999996,-613.0000000000036,-599.9000000000035,-559.5000000000009,-575.5000000000022,-3464.9000000000115
110,556,-392.5000000000033,-446.09999999999695,-462.69999999999953,-444.6999999999957,-406.8999999999983,-451.0000000000017,-2603.8999999999955
120,450,-320.70000000000226,-382.50000000000034,-380.8999999999989,-375.0000000000001,-368.5000000000029,-365.1000000000023,-2192.700000000007
130,494,-359.4000000000024,-417.6999999999987,-423.6999999999996,-412.19999999999965,-400.1000000000013,-399.60000000000264,-2412.7000000000044
140,618,-455.8000000000014,-542.0999999999972,-565.7000000000004,-547.300000000003,-530.1000000000038,-531.8000000000033,-3172.800000000009
150,657,-509.8000000000051,-569.1999999999985,-611.700000000005,-583.2000000000021,-545.2000000000028,-602.400000000006,-3421.500000000019
160,621,-473.4000000000041,-534.3999999999976,-561.8000000000022,-546.700000000001,-516.8000000000035,-539.300000000004,-3172.4000000000124
170,625,-487.4000000000045,-542.7999999999979,-566.900000000002,-558.0000000000036,-519.4000000000021,-568.4000000000063,-3242.9000000000165
180,571,-423.7000000000018,-491.99999999999756,-516.600000000001,-492.79999999999825,-498.80000000000257,-495.6000000000035,-2919.5000000000045
190,683,-526.3000000000009,-625.600000000002,-634.1000000000051,-615.2000000000029,-614.2000000000044,-612.7000000000021,-3628.100000000017
200,516,-393.4000000000026,-434.89999999999833,-458.60000000000116,-438.9000000000001,-422.50000000000114,-436.4000000000041,-2584.700000000007
210,617,-451.1000000000006,-548.2000000000015,-571.5000000000045,-550.6000000000032,-551.2000000000037,-556.3000000000028,-3228.900000000016
220,543,-403.30000000000337,-453.39999999999645,-480.59999999999997,-446.29999999999654,-443.00000000000176,-462.4000000000037,-2689.000000000002
230,533,-382.5000000000025,-448.9999999999962,-467.09999999999843,-459.3000000000004,-432.1999999999979,-450.3000000000021,-2640.3999999999974
240,484,-326.2000000000011,-389.8999999999984,-400.3999999999983,-385.8999999999975,-354.69999999999925,-392.20000000000175,-2249.299999999996
250,513,-354.00000000000153,-417.99999999999847,-438.0999999999981,-413.7999999999976,-389.5999999999992,-395.4000000000043,-2408.899999999999
260,563,-399.60000000000184,-474.99999999999926,-498.6000000000035,-494.6000000000043,-449.6000000000014,-455.30000000000445,-2772.7000000000144
270,531,-377.1000000000023,-454.79999999999734,-461.0999999999994,-455.6000000000011,-434.0000000000007,-451.9000000000029,-2634.5000000000036
280,583,-423.30000000000183,-500.3999999999972,-522.400000000001,-505.80000000000143,-472.0000000000019,-516.5000000000048,-2940.400000000008
290,570,-423.10000000000196,-487.6999999999986,-516.2000000000022,-484.29999999999836,-507.1000000000053,-504.4000000000052,-2922.8000000000116
300,664,-495.1000000000015,-575.2999999999994,-608.3000000000028,-568.0999999999974,-571.5000000000053,-594.7000000000037,-3413.00000000001
310,487,-353.5000000000023,-408.0000000000002,-401.5999999999985,-397.3999999999982,-369.99999999999994,-405.50000000000284,-2336.0000000000023
320,486,-336.6000000000025,-395.6999999999989,-404.799999999998,-392.49999999999767,-386.9000000000003,-410.8000000000021,-2327.2999999999997
330,725,-573.2000000000038,-634.9999999999977,-676.1000000000058,-643.0000000000014,-626.0000000000056,-671.8000000000027,-3825.1000000000167
340,644,-510.9000000000039,-562.2999999999997,-579.1000000000014,-588.3000000000053,-550.500000000004,-572.2000000000039,-3363.3000000000184
350,543,-363.0000000000013,-431.1999999999968,-452.9999999999972,-436.7999999999963,-407.5999999999986,-420.5000000000022,-2512.0999999999926
360,504,-340.7000000000002,-403.6999999999979,-411.6999999999967,-402.6999999999973,-372.699999999998,-403.9000000000027,-2335.399999999993
370,459,-324.4000000000024,-376.39999999999793,-398.9000000000003,-376.19999999999806,-363.5999999999985,-366.7000000000026,-2206.2
380,468,-350.7,-394.69999999999766,-423.2000000000013,-398.4999999999997,-383.10000000000025,-396.80000000000314,-2347.000000000002
390,525,-381.4000000000014,-445.59999999999815,-450.3999999999986,-446.20000000000033,-426.40000000000117,-455.1000000000033,-2605.100000000003
400,575,-377.4000000000008,-457.39999999999657,-472.09999999999775,-457.3999999999963,-431.80000000000047,-483.70000000000175,-2679.7999999999934
410,579,-413.7000000000013,-496.3999999999996,-508.3000000000021,-495.6000000000008,-460.200000000001,-487.00000000000426,-2861.200000000009
420,659,-520.700000000002,-599.6000000000033,-614.1000000000031,-594.0000000000028,-577.4000000000067,-621.1000000000087,-3526.900000000026
430,478,-357.90000000000265,-408.89999999999935,-424.00000000000205,-399.89999999999964,-367.7000000000003,-406.10000000000366,-2364.5000000000077
440,560,-447.10000000000304,-479.299999999998,-491.0000000000007,-483.50000000000085,-457.50000000000256,-489.4000000000049,-2847.80000000001
450,650,-581.0000000000036,-586.9,-599.700000000002,-591.7000000000031,-548.5000000000024,-572.4000000000044,-3480.2000000000153
460,509,-407.9000000000026,-458.3999999999986,-471.7000000000035,-438.3999999999964,-449.80000000000274,-440.5000000000041,-2666.700000000008
470,530,-379.1000000000025,-433.699999999998,-442.09999999999815,-435.0999999999982,-407.3000000000025,-461.70000000000385,-2559.000000000003
480,693,-528.0000000000044,-618.7999999999995,-636.2000000000038,-625.400000000004,-627.6000000000034,-616.6000000000022,-3652.600000000017
490,629,-521.6000000000039,-561.5999999999992,-576.3000000000008,-552.0000000000006,-524.8000000000017,-569.1000000000028,-3305.4000000000083
500,501,-345.50000000000125,-405.3999999999978,-429.69999999999885,-402.19999999999754,-386.20000000000016,-395.40000000000236,-2364.399999999998
510,410,-303.40000000000157,-337.29999999999944,-352.8000000000007,-343.1000000000004,-307.3000000000006,-318.2000000000012,-1962.1000000000038
520,745,-566.8000000000027,-650.5999999999989,-678.1000000000007,-676.4000000000045,-677.6000000000091,-695.0000000000098,-3944.5000000000255
530,598,-464.70000000000175,-510.0999999999976,-534.5999999999991,-522.2999999999995,-512.5000000000027,-509.00000000000557,-3053.200000000006
540,713,-552.3000000000034,-660.2000000000039,-694.1000000000059,-668.2000000000061,-643.8000000000056,-636.9000000000018,-3855.500000000027
550,727,-612.3000000000015,-627.7999999999947,-640.0999999999968,-662.1999999999979,-614.3999999999976,-647.7000000000022,-3804.4999999999905
560,421,-299.90000000000185,-342.1999999999991,-347.0999999999989,-343.9999999999989,-311.00000000000017,-354.60000000000167,-1998.8000000000006
570,640,-472.50000000000273,-567.3000000000025,-577.1000000000012,-571.1000000000031,-567.5000000000058,-594.7000000000065,-3350.200000000022
580,494,-363.4000000000016,-410.099999999999,-429.39999999999884,-416.1,-393.30000000000194,-408.50000000000193,-2420.8000000000034
590,630,-489.50000000000307,-553.4999999999964,-592.8000000000021,-574.1000000000006,-574.7000000000018,-558.4000000000027,-3343.000000000007
600,514,-346.0000000000015,-413.29999999999706,-429.59999999999667,-417.2999999999988,-383.89999999999907,-415.5000000000027,-2405.599999999996
610,643,-516.9000000000036,-567.9999999999991,-595.9000000000002,-560.7999999999978,-568.0000000000051,-566.4000000000042,-3376.00000000001
620,640,-505.80000000000433,-555.9000000000002,-581.5000000000013,-559.499999999999,-549.3000000000037,-575.5000000000022,-3327.500000000011
630,645,-501.5000000000032,-585.3999999999996,-596.5000000000009,-593.8000000000034,-606.0000000000061,-617.7000000000071,-3500.9000000000206
640,516,-370.500000000001,-435.09999999999906,-450.80000000000115,-438.49999999999847,-417.1000000000008,-424.3000000000029,-2536.3000000000034
650,660,-530.6000000000032,-594.5000000000028,-600.8000000000021,-602.9000000000046,-562.1000000000056,-595.8000000000065,-3486.7000000000253
660,569,-448.20000000000385,-491.40000000000043,-512.5000000000022,-477.3999999999978,-455.60000000000156,-486.6000000000059,-2871.7000000000116
670,612,-452.9000000000013,-533.2999999999982,-546.9999999999985,-524.6999999999981,-529.1000000000023,-560.4000000000046,-3147.400000000003
680,451,-329.80000000000086,-368.79999999999836,-390.39999999999975,-374.39999999999975,-336.0000000000008,-362.30000000000206,-2161.7000000000016
690,465,-336.80000000000183,-382.7999999999991,-404.49999999999903,-380.1999999999983,-356.7999999999998,-363.60000000000264,-2224.7000000000007
700,502,-378.1000000000018,-412.89999999999867,-442.5999999999981,-415.6999999999975,-380.30000000000166,-383.7000000000027,-2413.3
710,596,-500.4000000000058,-523.4999999999995,-528.9999999999968,-533.2999999999996,-524.5000000000053,-542.7000000000052,-3153.4000000000124
720,637,-517.8000000000023,-569.3999999999995,-584.8999999999996,-563.9999999999992,-565.2000000000033,-565.1000000000046,-3366.4000000000087
730,619,-494.8000000000062,-524.5999999999983,-558.7000000000028,-533.0000000000007,-487.60000000000014,-515.400000000006,-3114.100000000014
740,712,-600.9000000000036,-666.7000000000024,-662.0000000000024,-664.3000000000022,-640.5000000000061,-671.6000000000073,-3906.000000000024
750,456,-334.1000000000022,-372.8999999999986,-398.2,-376.49999999999994,-339.7000000000009,-360.4000000000032,-2181.8000000000047
760,455,-344.20000000000067,-380.79999999999984,-391.0999999999992,-384.2000000000008,-330.1999999999992,-372.1000000000027,-2202.600000000002
770,469,-346.20000000000147,-389.7999999999991,-398.9999999999984,-393.39999999999844,-356.19999999999965,-387.50000000000244,-2272.0999999999995
780,590,-448.1000000000024,-516.1000000000006,-528.9999999999998,-517.1000000000018,-491.9000000000024,-529.4000000000063,-3031.6000000000136
790,505,-358.0000000000018,-409.59999999999764,-422.89999999999753,-424.40000000000026,-393.20000000000226,-427.000000000003,-2435.1000000000026
800,678,-543.8000000000021,-592.2999999999989,-614.0000000000022,-606.7000000000036,-578.9000000000016,-588.0000000000038,-3523.7000000000116
810,559,-401.6000000000022,-458.79999999999706,-478.19999999999885,-476.9999999999997,-434.9999999999998,-462.300000000003,-2712.9000000000005
820,560,-425.60000000000286,-477.29999999999916,-502.70000000000186,-481.8999999999987,-464.7000000000009,-513.9000000000057,-2866.100000000009
830,588,-431.00000000000136,-524.9000000000016,-530.1000000000006,-510.10000000000076,-493.10000000000167,-505.8000000000037,-2995.00000000001
840,571,-445.90000000000293,-504.8000000000005,-518.2000000000016,-521.8000000000028,-501.2000000000035,-526.0000000000048,-3017.900000000016
850,622,-473.70000000000203,-526.8999999999969,-545.0,-557.5000000000019,-537.9000000000044,-573.9000000000053,-3214.9000000000106
860,533,-393.7000000000029,-463.6000000000012,-457.9999999999968,-453.5999999999999,-436.8000000000024,-460.4000000000036,-2666.1000000000067
870,391,-273.40000000000055,-316.79999999999933,-328.2999999999998,-322.8000000000007,-276.7999999999997,-297.4000000000016,-1815.5000000000016
880,470,-324.300000000001,-375.29999999999865,-393.9999999999977,-377.09999999999843,-324.30000000000047,-362.4000000000037,-2157.3999999999996
890,698,-526.1000000000015,-622.9000000000008,-625.3000000000009,-628.3000000000031,-616.1000000000059,-637.3000000000036,-3656.0000000000155
900,671,-534.6000000000037,-585.399999999997,-612.5999999999997,-602.0000000000005,-600.8000000000065,-641.2000000000066,-3576.600000000014
910,528,-401.30000000000183,-461.69999999999897,-466.3999999999984,-452.0999999999986,-428.9,-462.50000000000387,-2672.9000000000015
920,510,-360.8000000000014,-418.6999999999987,-425.1999999999976,-416.29999999999814,-405.9000000000035,-423.600000000004,-2450.500000000003
930,664,-522.8000000000036,-582.9000000000009,-606.0000000000026,-589.1000000000032,-541.9000000000037,-588.1000000000043,-3430.8000000000184
940,531,-398.3000000000009,-457.0,-469.3999999999996,-466.40000000000265,-452.0000000000038,-468.2000000000048,-2711.3000000000116
950,454,-325.5000000000027,-367.6999999999981,-375.4999999999994,-366.8999999999985,-337.8999999999989,-369.40000000000197,-2142.8999999999996
960,535,-408.00000000000216,-454.19999999999914,-464.300000000001,-452.5999999999992,-431.6000000000006,-457.1000000000031,-2667.800000000005
970,532,-391.00000000000125,-447.8999999999992,-444.3999999999978,-442.8999999999985,-424.30000000000047,-450.5000000000026,-2601.0
980,672,-502.6000000000023,-591.2999999999992,-598.6000000000001,-614.3000000000015,-598.100000000006,-635.7000000000033,-3540.600000000012
990,391,-268.00000000000034,-312.1999999999997,-319.3000000000001,-312.39999999999986,-268.60000000000053,-288.80000000000206,-1769.3000000000027
1000,686,-571.7000000000044,-617.6999999999966,-621.1999999999996,-641.7000000000037,-626.9000000000062,-648.3000000000061,-3727.500000000017
1010,577,-442.80000000000274,-500.1999999999989,-497.0000000000014,-491.99999999999767,-478.40000000000174,-495.30000000000535,-2905.7000000000075
1020,475,-320.20000000000107,-377.9999999999978,-387.59999999999883,-378.599999999998,-342.6000000000001,-385.5000000000024,-2192.499999999998
1030,480,-337.50000000000284,-385.4999999999982,-398.0999999999992,-384.0999999999977,-334.2999999999994,-391.8000000000011,-2231.2999999999984
1040,466,-353.20000000000203,-391.4999999999982,-401.9999999999976,-393.099999999998,-370.0999999999984,-389.2000000000012,-2299.099999999996
1050,529,-372.10000000000105,-443.19999999999703,-461.4000000000017,-440.399999999997,-415.3999999999984,-463.40000000000265,-2595.899999999998
1060,471,-321.80000000000075,-379.19999999999817,-380.0999999999978,-382.1999999999983,-338.20000000000107,-375.10000000000207,-2176.599999999998
1070,519,-383.6000000000015,-443.8000000000007,-461.5000000000011,-444.9999999999998,-406.8000000000012,-422.9000000000036,-2563.600000000008
