Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,684,-538.0000000000028,-636.7000000000041,-637.0000000000028,-618.7000000000019,-595.900000000003,-634.2000000000048,-3660.5000000000196
10,540,-375.90000000000197,-449.8999999999998,-444.09999999999656,-434.0999999999969,-402.49999999999943,-442.90000000000265,-2549.3999999999974
20,625,-458.1000000000028,-537.4999999999994,-548.0,-516.3999999999959,-511.00000000000017,-521.7000000000043,-3092.7000000000025
30,643,-479.5000000000028,-562.9000000000013,-585.4000000000054,-542.8999999999959,-528.7999999999997,-566.3000000000027,-3265.8000000000084
40,698,-562.6000000000017,-626.5999999999993,-639.5000000000033,-612.4999999999994,-609.9000000000028,-629.3000000000012,-3680.400000000008
50,500,-361.1000000000023,-429.6000000000006,-432.4999999999987,-419.29999999999836,-407.30000000000155,-425.1000000000016,-2474.9000000000033
60,592,-464.60000000000394,-532.8000000000009,-529.1999999999999,-532.8000000000018,-496.5000000000027,-535.8000000000019,-3091.7000000000116
70,1011,-892.3999999999995,-895.8000000000067,-951.1000000000066,-938.9000000000092,-926.6000000000076,-933.7000000000019,-5538.500000000032
80,1999,-1951.8999999999348,-1743.1999999999916,-1794.29999999995,-1731.4999999999814,-1951.5999999999742,-2000.1999999999396,-11172.699999999772
90,1999,-1954.199999999934,-1637.7999999999806,-1504.9999999999727,-1919.799999999945,-2131.999999999932,-1710.3999999999683,-10859.199999999732
100,1999,-2062.699999999928,-1537.4000000000053,-1697.699999999964,-1837.8999999999787,-1946.3999999999744,-1797.5999999999601,-10879.699999999812
110,1999,-1997.1999999999325,-1600.5999999999954,-1640.4999999999657,-1846.8999999999683,-2013.199999999961,-1795.5999999999601,-10893.999999999784
120,1999,-2042.6999999999296,-1439.3999999999944,-1402.799999999985,-2026.2999999999395,-2133.199999999931,-1506.3999999999849,-10550.799999999765
130,1999,-2120.299999999925,-1249.6000000000029,-1311.8999999999962,-2118.6999999999325,-2132.999999999932,-1319.999999999996,-10253.499999999785
140,1999,-1968.599999999934,-1426.5999999999904,-1345.999999999987,-2051.7999999999274,-2181.9999999999195,-1454.5999999999894,-10429.599999999748
150,1999,-2022.3999999999303,-1244.3999999999987,-1274.8999999999985,-2138.9999999999222,-2179.1999999999193,-1283.9999999999982,-10143.899999999767
160,1999,-2035.0999999999303,-1254.7999999999988,-1265.4999999999982,-2140.099999999922,-2182.999999999919,-1283.7999999999981,-10162.299999999765
170,1999,-2041.3999999999298,-1247.899999999999,-1243.5999999999992,-2154.9999999999213,-2177.9999999999195,-1262.5999999999985,-10128.499999999767
180,1999,-2022.3999999999323,-1284.9999999999984,-1273.5999999999979,-2127.199999999923,-2181.1999999999193,-1310.3999999999978,-10199.799999999768
190,878,-652.6000000000037,-822.5000000000053,-765.4000000000076,-814.6000000000081,-714.3000000000019,-795.7000000000077,-4565.100000000034
200,1446,-1073.8999999999887,-1408.699999999984,-1179.2000000000207,-1183.3000000000225,-1307.2999999999968,-1491.2999999999754,-7643.699999999988
210,1061,-797.3999999999917,-1056.6000000000136,-837.4000000000132,-884.700000000016,-912.8000000000059,-1056.8000000000118,-5545.700000000052
220,569,-395.20000000000135,-489.59999999999803,-467.7999999999992,-493.99999999999756,-403.79999999999905,-456.000000000005,-2706.4
230,562,-417.3000000000036,-470.399999999996,-498.29999999999836,-482.799999999997,-425.69999999999783,-452.4000000000031,-2746.899999999996
240,552,-384.6000000000034,-447.1999999999972,-459.4999999999969,-448.3999999999964,-405.899999999999,-434.3000000000031,-2579.899999999996
250,597,-418.50000000000176,-515.0999999999972,-488.7000000000016,-519.7999999999976,-440.5999999999978,-466.00000000000387,-2848.7
260,563,-408.1000000000026,-475.7999999999984,-510.4000000000045,-489.500000000001,-413.99999999999966,-441.4000000000046,-2739.2000000000107
270,516,-379.7000000000029,-440.6999999999982,-452.60000000000167,-445.30000000000064,-395.2999999999999,-439.00000000000273,-2552.600000000006
280,580,-423.70000000000226,-511.50000000000307,-537.4000000000061,-509.2999999999999,-446.6999999999999,-487.60000000000446,-2916.2000000000157
290,588,-441.200000000001,-510.2000000000009,-530.2000000000043,-532.1000000000037,-480.0999999999996,-515.7000000000055,-3009.5000000000146
300,669,-484.3000000000021,-587.2,-616.5000000000032,-578.6999999999986,-564.0000000000055,-587.8000000000037,-3418.500000000013
310,502,-361.90000000000197,-411.6999999999991,-437.9999999999976,-413.89999999999804,-373.10000000000025,-405.40000000000236,-2403.999999999999
320,494,-350.7000000000021,-401.69999999999914,-414.39999999999884,-400.69999999999817,-364.7000000000013,-402.1000000000026,-2334.3000000000025
330,713,-562.2000000000039,-629.3000000000013,-692.8000000000096,-638.9000000000028,-595.2000000000031,-629.6000000000022,-3748.0000000000227
340,619,-479.9000000000034,-543.6000000000014,-571.5000000000047,-569.0000000000057,-516.4000000000032,-543.4000000000035,-3223.800000000022
350,530,-362.5000000000012,-422.19999999999743,-430.99999999999727,-430.89999999999617,-381.899999999999,-417.90000000000236,-2446.3999999999933
360,513,-356.30000000000103,-409.19999999999726,-421.1999999999973,-419.59999999999695,-371.7999999999989,-396.50000000000216,-2374.5999999999935
370,442,-314.4000000000001,-365.09999999999826,-368.6000000000001,-364.0999999999978,-308.70000000000005,-331.6000000000017,-2052.499999999998
380,504,-375.00000000000205,-439.1999999999993,-463.5000000000004,-435.29999999999893,-402.90000000000134,-439.90000000000344,-2555.8000000000056
390,511,-376.0000000000019,-429.79999999999893,-441.8000000000019,-428.9999999999983,-397.80000000000024,-426.7000000000029,-2501.100000000004
400,540,-356.6000000000009,-421.89999999999696,-436.49999999999966,-427.2999999999975,-367.4999999999992,-396.9000000000028,-2406.699999999997
410,579,-441.90000000000265,-493.4000000000005,-513.0999999999989,-493.79999999999984,-437.8000000000022,-470.80000000000496,-2850.8000000000084
420,661,-502.6000000000026,-600.6000000000032,-613.3000000000043,-595.4000000000026,-591.6000000000068,-629.8000000000077,-3533.3000000000266
430,462,-362.20000000000255,-391.2999999999999,-395.50000000000017,-381.9999999999993,-346.50000000000045,-388.4000000000042,-2265.900000000007
440,574,-454.7000000000035,-496.5000000000001,-507.2000000000009,-497.5000000000008,-470.10000000000343,-501.1000000000053,-2927.1000000000145
