Episode,Steps,Agent0,Agent1,Agent2,Total
0,1999,-2199.9999999999177,-1734.4999999999814,-1701.9999999999688,-5636.499999999868
10,1999,-2198.9999999999177,-2070.5999999999367,-1324.1999999999957,-5593.79999999985
20,1999,-2174.19999999992,-1944.3999999999542,-1532.7999999999834,-5651.399999999858
30,1999,-2199.9999999999177,-1966.899999999953,-1505.1999999999848,-5672.099999999855
40,1279,-813.0000000000073,-1032.2000000000028,-1071.8000000000168,-2917.000000000027
50,849,-386.6999999999997,-659.5000000000081,-578.5999999999988,-1624.8000000000065
60,1051,-615.6000000000042,-790.4000000000028,-845.2000000000075,-2251.2000000000144
70,1610,-1133.5000000000084,-1412.799999999982,-1542.499999999972,-4088.799999999962
80,992,-565.400000000003,-746.6000000000009,-720.7000000000104,-2032.7000000000144
90,906,-427.99999999999915,-639.2000000000005,-612.3000000000021,-1679.5000000000018
100,1169,-724.2000000000047,-931.4000000000042,-945.0000000000186,-2600.6000000000276
110,925,-420.4999999999993,-628.1000000000008,-621.8000000000028,-1670.4000000000028
120,803,-401.20000000000124,-557.7000000000057,-541.599999999996,-1500.500000000003
130,909,-451.5000000000013,-651.6000000000023,-618.8000000000017,-1721.900000000005
140,1117,-627.7000000000011,-891.20000000001,-855.2000000000124,-2374.1000000000236
150,1141,-750.1000000000078,-918.8000000000101,-912.8000000000068,-2581.7000000000244
160,1098,-695.3000000000056,-853.5000000000033,-800.70000000001,-2349.500000000019
170,1092,-662.1000000000046,-868.0000000000093,-854.5000000000048,-2384.6000000000186
180,1030,-545.9999999999999,-833.3000000000027,-788.7000000000108,-2168.000000000013
190,1302,-839.5000000000056,-1082.8000000000036,-1086.900000000019,-3009.200000000028
200,927,-486.4000000000023,-702.2000000000049,-663.0000000000018,-1851.600000000009
210,1144,-718.8000000000044,-930.0000000000051,-911.3000000000098,-2560.1000000000195
220,962,-476.0,-734.4000000000066,-699.1000000000073,-1909.5000000000136
230,902,-459.4999999999998,-666.400000000003,-637.1000000000023,-1763.000000000005
240,988,-448.0999999999977,-658.6999999999992,-658.700000000004,-1765.500000000001
250,923,-416.5999999999995,-629.1000000000021,-613.4000000000008,-1659.1000000000024
260,1069,-575.4000000000019,-809.7000000000054,-789.2000000000073,-2174.3000000000147
270,923,-505.7000000000023,-674.4000000000025,-655.6000000000017,-1835.7000000000066
280,1017,-568.4000000000028,-781.9000000000021,-798.4000000000115,-2148.700000000016
290,1022,-579.200000000003,-825.200000000004,-793.3000000000077,-2197.7000000000144
300,1234,-775.3000000000044,-987.8000000000051,-956.9000000000137,-2720.000000000023
310,854,-396.29999999999995,-588.2000000000033,-583.8999999999999,-1568.4000000000033
320,871,-396.59999999999803,-583.3000000000028,-585.3999999999997,-1565.3000000000006
330,1323,-772.300000000002,-1113.5000000000055,-1189.2000000000023,-3075.00000000001
340,1194,-756.5000000000066,-969.6000000000087,-969.3000000000113,-2695.400000000027
350,912,-411.0999999999979,-605.900000000001,-608.9000000000009,-1625.8999999999996
360,887,-399.3999999999981,-605.6000000000024,-595.2000000000005,-1600.200000000001
370,791,-384.6999999999986,-539.8000000000028,-534.5999999999957,-1459.0999999999972
380,853,-433.9999999999994,-646.3000000000046,-654.2000000000065,-1734.5000000000105
390,918,-482.70000000000107,-678.7999999999995,-676.5000000000036,-1838.000000000004
400,1018,-444.99999999999864,-689.2999999999961,-680.3000000000056,-1814.6000000000004
410,894,-425.9999999999996,-638.2000000000033,-625.3000000000006,-1689.5000000000036
420,1251,-784.7000000000054,-1073.5000000000116,-1119.600000000006,-2977.800000000023
430,743,-363.5999999999989,-495.30000000000405,-501.1999999999949,-1360.0999999999979
440,987,-566.5000000000033,-761.8000000000045,-742.4000000000076,-2070.7000000000153
450,1208,-892.4000000000108,-997.5000000000088,-967.7000000000169,-2857.6000000000367
460,960,-600.200000000004,-777.500000000004,-704.3000000000075,-2082.0000000000155
470,913,-437.7000000000005,-652.600000000005,-648.6000000000009,-1738.9000000000065
480,1202,-809.3000000000062,-969.3000000000033,-986.5000000000166,-2765.100000000026
490,1101,-692.3000000000048,-890.7000000000049,-891.8000000000143,-2474.800000000024
500,813,-366.09999999999957,-538.4000000000043,-548.1999999999972,-1452.7000000000012
510,786,-377.1999999999992,-557.3000000000053,-531.099999999996,-1465.6000000000006
520,1359,-891.0000000000086,-1105.400000000007,-1147.4000000000049,-3143.80000000002
530,1034,-632.9000000000037,-787.5999999999992,-799.5000000000128,-2220.000000000016
540,1368,-918.5000000000081,-1203.2999999999995,-1192.7000000000132,-3314.500000000021
550,1306,-855.0000000000052,-1035.299999999995,-1029.100000000029,-2919.400000000029
560,818,-393.2999999999995,-551.8000000000025,-554.0999999999977,-1499.1999999999998
570,1148,-677.2000000000047,-924.7000000000126,-939.5000000000089,-2541.400000000026
580,868,-423.8,-607.7000000000011,-615.3000000000033,-1646.8000000000043
590,1125,-766.7000000000047,-926.3000000000076,-889.0000000000208,-2582.000000000033
600,946,-421.39999999999816,-635.8000000000028,-651.1000000000047,-1708.3000000000056
610,1179,-722.3000000000036,-972.300000000007,-957.0000000000164,-2651.6000000000267
620,1240,-724.3000000000026,-1023.4000000000093,-1047.7000000000169,-2795.4000000000287
630,1228,-827.9000000000069,-1062.6000000000095,-1054.5000000000182,-2945.0000000000346
640,942,-506.50000000000256,-704.4999999999986,-653.9000000000057,-1864.900000000007
650,1174,-746.6000000000062,-953.8000000000112,-954.5000000000114,-2654.9000000000287
660,1047,-593.0000000000038,-793.4000000000024,-795.80000000001,-2182.200000000016
670,986,-519.8999999999991,-799.7000000000083,-778.5000000000111,-2098.1000000000186
680,814,-382.8999999999978,-562.0000000000043,-573.100000000001,-1518.0000000000032
690,887,-421.99999999999886,-607.5000000000011,-604.8000000000017,-1634.3000000000015
700,900,-433.00000000000017,-642.5000000000018,-619.9000000000026,-1695.4000000000046
710,1116,-742.7000000000078,-918.400000000008,-876.9000000000099,-2538.0000000000255
720,1179,-840.100000000008,-938.4999999999993,-918.0000000000206,-2696.6000000000276
730,1140,-648.8000000000046,-865.9000000000055,-850.7000000000114,-2365.4000000000215
740,1292,-876.0000000000072,-1107.199999999997,-1119.5000000000095,-3102.700000000014
750,867,-435.70000000000107,-594.9000000000021,-593.2000000000004,-1623.8000000000034
760,812,-389.40000000000066,-579.1000000000014,-580.7000000000019,-1549.200000000004
770,838,-393.799999999998,-592.1000000000026,-581.9000000000015,-1567.800000000002
780,1091,-658.8000000000053,-848.7000000000036,-833.6000000000137,-2341.1000000000226
790,897,-425.40000000000003,-616.7000000000011,-613.6000000000018,-1655.700000000003
800,1230,-843.1000000000087,-948.1999999999973,-980.9000000000216,-2772.2000000000276
810,1029,-546.2000000000022,-742.4000000000037,-740.0000000000088,-2028.6000000000145
820,1056,-593.8000000000023,-830.8000000000061,-828.1000000000118,-2252.7000000000203
830,1007,-561.2000000000014,-770.5000000000014,-752.0000000000068,-2083.70000000001
840,1090,-673.4000000000048,-909.9000000000124,-897.9000000000079,-2481.200000000025
850,1151,-697.2000000000043,-909.8000000000047,-916.8000000000123,-2523.8000000000216
860,933,-482.6000000000002,-696.8000000000085,-693.6000000000001,-1873.0000000000089
870,692,-317.70000000000084,-428.00000000000284,-460.69999999999504,-1206.3999999999987
880,904,-401.7999999999981,-603.3000000000012,-606.3000000000012,-1611.4000000000005
890,1308,-829.2000000000045,-1062.9000000000076,-1090.5000000000116,-2982.600000000024
900,1247,-854.9000000000084,-1052.7000000000055,-1028.6000000000124,-2936.200000000026
910,975,-562.9000000000018,-752.4000000000012,-709.6000000000083,-2024.9000000000112
920,919,-420.49999999999835,-658.0000000000039,-623.6000000000024,-1702.1000000000047
930,1248,-830.6000000000092,-985.2000000000044,-993.1000000000146,-2808.9000000000283
940,948,-570.7000000000045,-738.0000000000069,-698.1000000000041,-2006.8000000000156
950,734,-344.6999999999997,-459.1000000000029,-494.0999999999952,-1297.8999999999978
960,860,-462.8000000000018,-635.4000000000049,-594.5000000000006,-1692.700000000007
970,959,-474.0000000000003,-705.8000000000008,-691.0000000000101,-1870.800000000011
980,1294,-789.0000000000019,-1099.8000000000077,-1066.1000000000158,-2954.9000000000256
990,834,-387.9999999999998,-555.2000000000024,-561.6999999999979,-1504.9
1000,1233,-870.800000000008,-1030.9000000000044,-1023.8000000000221,-2925.5000000000346
1010,1054,-610.700000000004,-792.8000000000003,-774.3000000000083,-2177.8000000000125
1020,908,-405.79999999999836,-592.5000000000011,-617.5000000000018,-1615.8000000000013
1030,929,-416.59999999999974,-620.0000000000015,-615.4000000000011,-1652.0000000000023
1040,767,-397.2999999999987,-546.0000000000026,-521.5999999999956,-1464.899999999997
1050,984,-529.3000000000002,-728.0000000000023,-733.3000000000106,-1990.600000000013
1060,884,-418.5000000000004,-591.9000000000017,-595.1000000000001,-1605.5000000000023
1070,895,-449.9999999999989,-657.8000000000046,-617.0000000000019,-1724.8000000000056
1080,1068,-627.9000000000055,-860.5000000000036,-803.3000000000065,-2291.7000000000157
1090,869,-421.10000000000014,-602.0000000000036,-594.8000000000009,-1617.9000000000046
1100,1518,-1049.8000000000084,-1331.1999999999957,-1357.7000000000016,-3738.7000000000057
1110,952,-537.0000000000031,-714.1000000000057,-745.1000000000076,-1996.2000000000164
1120,808,-423.400000000001,-577.7000000000065,-566.5000000000003,-1567.6000000000079
1130,813,-398.9000000000004,-555.700000000004,-547.7999999999972,-1502.4000000000017
1140,890,-401.8999999999998,-622.8000000000039,-608.1000000000012,-1632.8000000000047
1150,957,-429.79999999999825,-649.9999999999982,-637.4000000000033,-1717.1999999999998
1160,809,-418.0000000000017,-528.0000000000043,-557.7999999999992,-1503.8000000000052
1170,875,-441.100000000001,-616.400000000002,-591.0000000000005,-1648.5000000000034
1180,1219,-843.9000000000073,-1009.3000000000064,-991.0000000000205,-2844.2000000000344
1190,1124,-673.9000000000038,-934.90000000001,-925.9000000000057,-2534.7000000000194
1200,794,-402.00000000000193,-533.900000000005,-535.8999999999962,-1471.8000000000031
1210,1383,-1033.100000000011,-1169.4999999999993,-1198.4000000000087,-3401.000000000019
1220,1089,-682.300000000006,-844.3000000000033,-836.0000000000094,-2362.6000000000186
1230,893,-416.99999999999903,-636.4000000000032,-602.8000000000012,-1656.2000000000035
1240,780,-385.4000000000005,-545.5000000000052,-536.6999999999961,-1467.6000000000017
1250,935,-432.3000000000014,-655.1999999999992,-629.0000000000018,-1716.5000000000025
1260,1083,-654.1000000000043,-833.2000000000021,-849.0000000000127,-2336.3000000000193
1270,1189,-773.8000000000046,-948.7000000000031,-927.4000000000159,-2649.9000000000237
1280,1144,-727.7000000000036,-949.3000000000102,-943.1000000000151,-2620.1000000000286
1290,688,-343.1999999999999,-447.2000000000025,-464.0999999999953,-1254.4999999999977
1300,792,-373.8999999999998,-531.1000000000046,-533.299999999996,-1438.3000000000002
1310,843,-389.89999999999867,-599.8000000000011,-572.9999999999982,-1562.699999999998
1320,968,-513.2000000000014,-727.2000000000033,-725.7000000000014,-1966.100000000006
1330,965,-506.2000000000018,-731.3000000000069,-723.4000000000032,-1960.900000000012
1340,913,-526.4000000000024,-647.0,-649.8000000000045,-1823.2000000000069
1350,1512,-1017.8000000000079,-1346.3999999999887,-1406.299999999988,-3770.4999999999845
1360,1025,-465.9999999999967,-685.3999999999995,-718.2000000000088,-1869.600000000005
1370,987,-603.200000000004,-796.6000000000064,-722.6000000000085,-2122.4000000000187
1380,937,-557.5000000000011,-697.4000000000021,-703.6000000000131,-1958.5000000000164
1390,857,-384.39999999999833,-555.6000000000026,-573.399999999999,-1513.3999999999999
1400,1050,-665.3000000000063,-842.6000000000062,-828.3000000000075,-2336.20000000002
1410,852,-427.20000000000124,-596.000000000006,-596.0999999999991,-1619.3000000000065
1420,1135,-683.3000000000025,-981.9000000000112,-939.2000000000083,-2604.400000000022
1430,814,-373.49999999999994,-527.6000000000041,-545.4999999999967,-1446.6000000000008
1440,875,-404.9999999999987,-610.1000000000017,-593.1999999999998,-1608.3000000000002
1450,983,-536.0000000000025,-764.0000000000095,-761.6000000000048,-2061.6000000000167
1460,810,-362.4999999999998,-521.4000000000038,-537.0999999999959,-1420.9999999999995
1470,1100,-754.1000000000068,-909.7000000000022,-841.3000000000151,-2505.100000000024
1480,1093,-641.8000000000036,-845.0000000000057,-866.4000000000068,-2353.200000000016
1490,877,-458.1000000000014,-671.9000000000069,-601.0000000000006,-1731.0000000000086
1500,968,-429.79999999999836,-621.3000000000008,-640.1000000000032,-1691.200000000002
1510,794,-373.6999999999998,-533.100000000003,-537.8999999999969,-1444.6999999999998
1520,860,-394.89999999999884,-555.6000000000034,-575.2999999999992,-1525.8000000000015
1530,951,-433.8000000000004,-626.9999999999982,-633.8000000000023,-1694.6000000000008
1540,813,-419.00000000000153,-579.7000000000056,-596.9999999999984,-1595.7000000000055
1550,875,-419.89999999999884,-618.7000000000024,-603.6000000000008,-1642.200000000002
1560,823,-381.5999999999999,-568.3000000000033,-576.3999999999978,-1526.300000000001
1570,1374,-998.6000000000106,-1164.8999999999987,-1187.1000000000154,-3350.6000000000245
1580,936,-515.9000000000019,-708.3000000000045,-695.7000000000048,-1919.9000000000112
1590,1008,-610.7000000000016,-779.2000000000074,-741.7000000000075,-2131.6000000000167
