Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,1999,-2193.999999999918,-2193.999999999918,-2193.999999999918,-2172.399999999921,-2174.19999999992,-2193.999999999918,-13122.599999999513
10,1999,-2183.999999999919,-2183.999999999919,-2164.5999999999217,-2155.1999999999175,-2132.9999999999245,-2172.3999999999205,-12993.199999999524
20,1999,-2191.9999999999186,-2191.9999999999186,-2191.9999999999186,-2163.1999999999225,-2165.599999999921,-2191.9999999999186,-13096.799999999517
30,1999,-2108.3999999999264,-2167.1999999999202,-2191.9999999999186,-2191.9999999999186,-2191.9999999999186,-2191.9999999999186,-13043.59999999952
40,1999,-1992.3999999999262,-2178.9999999999195,-2148.19999999992,-2178.9999999999195,-2178.9999999999195,-2178.9999999999195,-12856.599999999526
50,1999,-2159.199999999921,-2195.999999999918,-2195.999999999918,-2195.999999999918,-2195.999999999918,-2195.999999999918,-13139.199999999511
60,1999,-2079.19999999993,-2189.9999999999186,-2189.9999999999186,-2189.9999999999186,-2189.9999999999186,-2189.9999999999186,-13029.19999999952
70,1999,-1982.3999999999269,-2163.9999999999213,-2091.3999999999205,-2163.9999999999213,-2053.1999999999243,-2163.9999999999213,-12618.999999999536
80,1999,-1819.399999999939,-2165.99999999992,-2165.99999999992,-2165.99999999992,-2057.9999999999295,-2165.99999999992,-12541.399999999549
90,1170,-927.8999999999911,-1227.0999999999965,-1208.0999999999967,-1226.2999999999965,-1020.7000000000019,-1197.8999999999935,-6807.999999999976
100,746,-545.8000000000033,-773.7000000000104,-773.7000000000104,-765.1000000000084,-580.8999999999985,-659.0000000000017,-4098.200000000033
110,759,-541.6000000000028,-715.1999999999979,-705.1999999999956,-712.7999999999973,-561.3999999999963,-703.5000000000001,-3939.6999999999903
120,837,-598.9000000000019,-847.8000000000098,-850.8000000000105,-850.2000000000104,-625.199999999996,-693.799999999999,-4466.700000000028
130,558,-384.0000000000019,-461.6999999999979,-468.2999999999987,-462.2999999999981,-411.8999999999976,-459.90000000000254,-2648.0999999999967
140,480,-331.1000000000021,-391.4999999999985,-398.3999999999975,-391.2999999999981,-359.69999999999976,-403.3000000000015,-2275.2999999999975
150,489,-329.10000000000065,-391.7999999999974,-394.19999999999783,-390.79999999999774,-351.79999999999905,-401.00000000000125,-2258.699999999994
160,488,-329.60000000000184,-388.6999999999976,-393.4999999999977,-391.69999999999743,-354.09999999999883,-404.10000000000116,-2261.6999999999944
170,502,-344.5000000000004,-404.29999999999734,-413.6999999999981,-401.49999999999727,-364.89999999999856,-431.200000000001,-2360.0999999999926
180,508,-345.7000000000007,-406.89999999999725,-408.69999999999817,-405.49999999999744,-362.09999999999883,-419.7000000000011,-2348.5999999999935
190,526,-358.60000000000105,-423.2999999999971,-428.1999999999973,-420.69999999999686,-386.8999999999991,-454.90000000000106,-2472.5999999999926
200,530,-365.40000000000214,-422.69999999999715,-430.39999999999714,-423.6999999999967,-392.2999999999982,-446.1000000000016,-2480.5999999999926
210,439,-301.0000000000006,-355.3999999999987,-352.79999999999853,-350.7999999999987,-318.0000000000005,-359.90000000000174,-2037.899999999999
220,473,-322.8000000000019,-375.5999999999982,-383.79999999999774,-375.19999999999806,-332.0000000000009,-377.30000000000217,-2166.699999999999
230,423,-281.1000000000006,-335.79999999999905,-347.19999999999834,-336.3999999999991,-289.0000000000006,-324.200000000001,-1913.6999999999987
240,485,-333.6000000000026,-384.7999999999979,-412.8999999999997,-388.19999999999783,-344.59999999999985,-366.4000000000027,-2230.5000000000005
250,552,-365.7000000000016,-435.29999999999643,-450.0999999999968,-434.2999999999963,-394.0999999999983,-440.80000000000354,-2520.2999999999925
260,493,-333.9000000000017,-394.1999999999976,-405.29999999999825,-394.59999999999764,-363.9999999999993,-407.00000000000205,-2298.9999999999964
270,449,-302.30000000000047,-352.79999999999853,-370.0999999999989,-353.5999999999985,-303.5999999999998,-329.900000000002,-2012.2999999999984
280,459,-293.29999999999995,-360.7999999999983,-371.2999999999994,-361.59999999999843,-319.1999999999997,-339.600000000002,-2045.7999999999981
290,547,-367.9000000000008,-438.9999999999967,-456.79999999999774,-441.3999999999972,-413.79999999999774,-442.40000000000236,-2561.2999999999925
300,502,-336.2000000000013,-401.2999999999975,-414.3999999999964,-397.49999999999756,-361.09999999999945,-390.50000000000273,-2300.999999999995
310,491,-331.9000000000023,-401.3999999999991,-409.199999999997,-394.3999999999979,-365.999999999999,-403.9000000000013,-2306.7999999999965
320,476,-314.30000000000064,-377.69999999999845,-399.19999999999885,-377.69999999999817,-339.29999999999967,-364.8000000000018,-2172.9999999999977
330,534,-346.89999999999907,-421.0999999999968,-445.09999999999786,-423.09999999999656,-393.8999999999981,-421.0000000000033,-2451.0999999999917
340,508,-338.0000000000002,-403.2999999999973,-421.1999999999979,-404.2999999999971,-376.4999999999984,-399.6000000000026,-2342.8999999999933
350,523,-348.40000000000157,-412.599999999997,-434.39999999999725,-413.3999999999974,-375.19999999999885,-406.3000000000028,-2390.299999999995
360,490,-336.9000000000007,-392.09999999999775,-406.0999999999971,-393.69999999999754,-356.89999999999907,-414.50000000000125,-2300.1999999999935
370,437,-295.900000000001,-349.5999999999989,-362.89999999999907,-349.5999999999986,-304.0000000000002,-328.80000000000274,-1990.8000000000004
380,464,-320.00000000000074,-376.49999999999795,-391.0999999999989,-374.6999999999981,-333.9000000000001,-380.3000000000012,-2176.499999999997
390,481,-327.80000000000155,-390.5999999999982,-414.29999999999745,-387.3999999999978,-358.7999999999998,-388.8000000000016,-2267.699999999996
400,568,-374.50000000000233,-447.09999999999604,-480.09999999999553,-447.2999999999964,-416.49999999999744,-420.50000000000375,-2585.9999999999914
410,504,-337.30000000000143,-402.09999999999746,-419.99999999999835,-402.0999999999974,-373.0999999999986,-419.9000000000021,-2354.4999999999955
420,465,-312.4000000000005,-375.99999999999915,-393.699999999998,-374.5999999999986,-337.7999999999997,-365.80000000000285,-2160.299999999999
430,446,-304.00000000000114,-356.89999999999856,-370.09999999999775,-356.89999999999856,-319.0999999999996,-341.2000000000022,-2048.1999999999975
440,481,-318.7000000000002,-381.79999999999774,-405.0999999999999,-385.1999999999979,-333.19999999999976,-378.80000000000194,-2202.7999999999975
450,409,-288.3000000000009,-331.59999999999917,-355.0000000000008,-334.599999999999,-292.2000000000011,-324.7000000000014,-1926.4000000000026
460,403,-279.20000000000095,-329.1999999999993,-340.7999999999989,-326.79999999999916,-291.80000000000035,-316.4000000000018,-1884.2000000000003
470,465,-299.8999999999999,-364.59999999999854,-381.09999999999974,-366.3999999999985,-313.8000000000005,-354.60000000000264,-2080.3999999999996
480,521,-359.5000000000024,-419.1999999999969,-431.39999999999645,-417.7999999999967,-393.79999999999797,-429.00000000000193,-2450.6999999999925
490,478,-334.3000000000025,-392.29999999999757,-409.9999999999996,-388.29999999999797,-350.89999999999907,-388.0000000000015,-2263.799999999998
500,446,-309.20000000000095,-353.8999999999988,-371.899999999999,-355.49999999999875,-311.3000000000002,-335.5000000000025,-2037.3
510,416,-278.30000000000007,-328.89999999999924,-342.60000000000014,-329.8999999999992,-281.5000000000003,-308.3000000000018,-1869.5000000000007
520,542,-358.1000000000008,-431.6999999999966,-454.5999999999972,-430.2999999999968,-401.899999999999,-427.80000000000217,-2504.3999999999924
530,484,-326.70000000000067,-389.2999999999982,-396.8999999999972,-386.89999999999753,-349.4999999999987,-400.4000000000016,-2249.699999999994
540,506,-344.10000000000053,-405.69999999999783,-436.2999999999994,-411.8999999999986,-374.89999999999867,-414.80000000000115,-2387.699999999996
550,539,-366.70000000000186,-432.19999999999646,-455.6999999999954,-429.5999999999965,-398.79999999999757,-416.60000000000304,-2499.599999999991
560,439,-303.4000000000015,-352.5999999999989,-372.29999999999893,-352.79999999999853,-311.5999999999996,-350.10000000000144,-2042.799999999999
570,561,-369.8000000000005,-446.59999999999684,-471.2999999999989,-445.39999999999617,-402.19999999999834,-446.80000000000297,-2582.0999999999935
580,462,-308.9000000000012,-366.49999999999835,-387.8999999999983,-367.2999999999984,-322.1,-336.00000000000273,-2088.699999999999
590,422,-299.1000000000014,-347.69999999999897,-359.09999999999917,-345.0999999999991,-319.89999999999986,-354.4000000000011,-2025.2999999999997
600,469,-313.800000000001,-372.39999999999884,-380.1999999999971,-370.59999999999826,-327.20000000000033,-349.8000000000021,-2113.9999999999977
610,491,-337.50000000000216,-393.39999999999765,-408.99999999999847,-395.3999999999982,-361.5999999999995,-392.9000000000027,-2289.799999999999
620,486,-319.8000000000005,-386.29999999999825,-409.5,-385.6999999999976,-342.29999999999916,-366.5000000000021,-2210.0999999999976
630,468,-321.10000000000144,-375.29999999999853,-393.09999999999985,-377.8999999999977,-338.4999999999998,-364.5000000000026,-2170.3999999999996
