Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,625,-500.2000000000036,-543.1999999999989,-560.6999999999983,-560.7000000000021,-543.2000000000037,-565.7000000000052,-3273.7000000000116
10,535,-370.600000000002,-427.2999999999969,-453.2999999999967,-430.3999999999975,-398.39999999999833,-435.90000000000293,-2515.899999999994
20,600,-437.50000000000307,-500.8999999999987,-509.29999999999757,-500.9999999999976,-455.2999999999986,-502.30000000000365,-2906.2999999999993
30,560,-428.60000000000264,-460.2999999999971,-477.89999999999577,-468.1999999999995,-437.9000000000008,-471.8000000000047,-2744.7000000000007
40,672,-533.2000000000038,-566.9999999999962,-588.5999999999985,-601.1000000000014,-557.9000000000013,-577.1000000000029,-3424.900000000004
50,471,-334.100000000002,-382.1999999999979,-399.7999999999974,-384.39999999999867,-354.5999999999998,-398.5000000000013,-2253.599999999997
60,533,-415.50000000000284,-451.1999999999987,-460.2999999999969,-460.60000000000053,-433.80000000000007,-476.80000000000473,-2698.200000000004
70,849,-713.8000000000034,-732.7999999999947,-765.9999999999995,-747.8999999999991,-766.6000000000032,-780.0000000000035,-4507.100000000003
80,635,-457.10000000000247,-537.8999999999963,-534.9999999999972,-527.0999999999956,-515.7999999999971,-553.7,-3126.5999999999885
90,594,-421.20000000000203,-482.39999999999674,-506.79999999999853,-491.4999999999966,-468.4999999999979,-486.70000000000294,-2857.099999999995
100,589,-449.30000000000155,-505.499999999999,-549.7000000000047,-513.6999999999991,-477.4000000000003,-490.3000000000043,-2985.900000000009
110,656,-466.60000000000366,-535.0999999999955,-551.0000000000006,-541.199999999997,-488.49999999999693,-516.6000000000038,-3098.9999999999973
120,459,-321.10000000000065,-376.399999999999,-392.0999999999994,-377.1999999999988,-335.40000000000094,-371.20000000000203,-2173.400000000001
130,593,-425.5000000000034,-494.69999999999766,-517.599999999998,-504.6999999999941,-442.699999999998,-488.60000000000326,-2873.7999999999943
140,567,-417.6000000000026,-484.89999999999907,-509.90000000000174,-479.0999999999989,-479.80000000000143,-477.1000000000037,-2848.4000000000074
150,578,-446.90000000000356,-508.70000000000124,-515.8000000000026,-505.0000000000007,-458.70000000000175,-511.700000000004,-2946.800000000014
160,563,-427.30000000000354,-479.49999999999955,-499.90000000000185,-478.79999999999825,-439.999999999999,-466.2000000000036,-2791.7000000000057
170,571,-438.60000000000196,-485.2999999999991,-509.4000000000016,-504.30000000000217,-459.6000000000032,-496.40000000000606,-2893.600000000014
180,540,-391.20000000000175,-473.3999999999971,-479.19999999999993,-453.59999999999764,-449.90000000000003,-462.1000000000027,-2709.399999999999
190,646,-483.60000000000184,-581.5000000000025,-613.7000000000057,-571.2000000000014,-534.1000000000015,-551.3000000000022,-3335.400000000015
200,511,-380.30000000000217,-430.29999999999893,-453.80000000000234,-422.1999999999978,-414.6000000000002,-419.2000000000026,-2520.4000000000037
210,571,-413.0000000000006,-502.20000000000084,-522.7000000000068,-500.7000000000019,-468.4000000000015,-508.60000000000525,-2915.600000000017
220,491,-345.60000000000184,-412.39999999999975,-423.9,-406.399999999999,-373.60000000000036,-388.2000000000027,-2350.1000000000035
230,501,-380.4000000000021,-411.19999999999726,-421.09999999999724,-420.5999999999997,-384.59999999999843,-423.60000000000235,-2441.499999999997
240,522,-355.9000000000017,-416.19999999999743,-440.6999999999969,-418.899999999997,-394.0999999999983,-426.50000000000193,-2452.2999999999934
250,514,-350.0000000000015,-415.4999999999984,-439.1000000000006,-411.6999999999969,-376.2999999999999,-411.8000000000034,-2404.4000000000005
260,524,-376.90000000000134,-436.19999999999965,-449.1999999999998,-442.0999999999995,-390.90000000000066,-425.90000000000293,-2521.200000000004
270,477,-347.1000000000019,-390.09999999999764,-410.3999999999997,-390.19999999999834,-369.6000000000009,-398.0000000000031,-2305.4000000000015
280,552,-413.1000000000026,-460.99999999999704,-482.5000000000013,-460.59999999999866,-458.3000000000009,-474.00000000000273,-2749.5000000000036
290,516,-393.50000000000165,-430.1999999999979,-452.4000000000002,-435.6999999999992,-424.10000000000053,-442.5000000000037,-2578.4000000000033
300,632,-469.70000000000203,-531.2999999999977,-543.9999999999969,-540.1000000000003,-526.5000000000032,-543.7000000000037,-3155.300000000004
310,489,-349.3000000000022,-399.2999999999987,-416.59999999999934,-395.1999999999976,-353.79999999999967,-391.00000000000284,-2305.2000000000003
320,492,-342.0000000000026,-400.2999999999987,-403.7999999999979,-398.0999999999979,-381.3000000000007,-397.70000000000255,-2323.2000000000003
330,672,-513.9000000000027,-577.8999999999976,-628.6000000000056,-566.099999999996,-574.5000000000033,-604.5000000000049,-3465.50000000001
340,607,-459.3000000000032,-523.3999999999994,-527.399999999999,-536.000000000003,-506.2000000000045,-531.400000000005,-3083.700000000014
350,544,-363.2000000000019,-430.39999999999657,-450.19999999999555,-428.2999999999965,-398.29999999999836,-412.80000000000354,-2483.199999999992
360,542,-364.30000000000143,-434.59999999999775,-443.199999999998,-430.2999999999967,-400.89999999999793,-436.2000000000024,-2509.4999999999945
370,437,-302.9000000000015,-366.3999999999988,-360.09999999999786,-352.39999999999844,-316.59999999999997,-345.20000000000164,-2043.5999999999983
380,481,-355.30000000000047,-421.8000000000011,-419.20000000000056,-403.59999999999854,-384.60000000000184,-414.40000000000214,-2398.900000000004
390,483,-333.5000000000004,-398.39999999999844,-404.9999999999995,-405.3999999999991,-368.80000000000075,-401.8000000000041,-2312.9000000000024
400,516,-346.3000000000023,-411.0999999999977,-439.29999999999745,-409.29999999999734,-376.69999999999897,-387.70000000000294,-2370.399999999997
410,501,-347.000000000001,-408.39999999999793,-437.9000000000011,-408.999999999998,-389.3999999999993,-415.90000000000293,-2407.6000000000004
420,600,-465.70000000000226,-534.1000000000015,-556.100000000003,-527.7000000000004,-508.7000000000038,-550.8000000000059,-3143.1000000000167
430,484,-350.3000000000025,-408.0999999999988,-407.7999999999982,-395.4999999999981,-382.89999999999895,-412.0000000000013,-2356.5999999999976
440,522,-380.00000000000165,-442.1999999999988,-452.99999999999994,-440.2999999999999,-428.7000000000027,-454.50000000000307,-2598.700000000006
450,613,-488.10000000000497,-537.1999999999999,-552.6999999999992,-540.7999999999995,-533.6000000000022,-557.2000000000037,-3209.6000000000095
460,480,-357.3000000000015,-421.8999999999986,-415.39999999999793,-435.70000000000067,-399.5000000000002,-418.90000000000265,-2448.7000000000016
470,487,-333.9000000000006,-403.00000000000017,-408.19999999999754,-388.79999999999785,-362.20000000000164,-375.40000000000265,-2271.5000000000005
480,621,-466.40000000000276,-553.299999999999,-551.7000000000012,-558.2000000000018,-552.400000000005,-557.4000000000049,-3239.400000000015
490,576,-455.70000000000374,-500.59999999999695,-526.2000000000032,-513.1000000000016,-470.5000000000005,-517.7000000000045,-2983.80000000001
500,471,-315.5999999999999,-377.2999999999981,-384.89999999999895,-377.9999999999984,-338.80000000000024,-381.6000000000029,-2176.1999999999985
510,416,-290.2000000000016,-337.6999999999992,-345.8000000000006,-343.6000000000005,-307.1000000000001,-334.1000000000021,-1958.5000000000043
520,688,-499.1000000000028,-607.5000000000011,-618.5000000000034,-602.500000000001,-594.900000000004,-636.8000000000063,-3559.3000000000193
530,541,-407.5000000000022,-456.99999999999704,-474.3999999999994,-449.5999999999977,-444.6000000000021,-462.40000000000396,-2695.5000000000027
540,708,-574.700000000005,-616.4999999999957,-660.9000000000015,-644.6000000000024,-621.1000000000074,-674.0000000000089,-3791.800000000021
550,621,-509.30000000000246,-540.3999999999951,-560.4999999999998,-548.1999999999983,-503.5999999999975,-530.200000000003,-3192.199999999996
560,410,-287.0000000000013,-341.29999999999905,-333.49999999999915,-332.7999999999993,-292.4,-332.40000000000157,-1919.4
570,592,-428.60000000000076,-519.1000000000023,-539.1000000000035,-518.3000000000019,-491.500000000005,-535.6000000000068,-3032.2000000000203
580,486,-347.3000000000021,-399.7999999999987,-410.59999999999803,-394.09999999999786,-364.50000000000114,-396.6000000000022,-2312.9
590,577,-449.00000000000284,-494.3999999999965,-531.800000000002,-513.9999999999975,-498.20000000000186,-506.1000000000043,-2993.500000000005
600,499,-335.8000000000001,-399.5999999999983,-416.8999999999987,-397.79999999999745,-377.2000000000005,-391.8000000000029,-2319.099999999998
610,597,-454.40000000000293,-519.4999999999994,-540.5000000000028,-512.1999999999956,-510.6000000000043,-530.3000000000042,-3067.5000000000095
620,594,-449.1000000000022,-512.4999999999981,-511.19999999999817,-516.2999999999994,-498.2000000000042,-526.6000000000029,-3013.900000000005
630,579,-438.3000000000024,-524.600000000002,-535.100000000002,-528.2000000000035,-506.4000000000036,-535.0000000000056,-3067.600000000019
640,467,-333.4000000000004,-386.2999999999981,-394.39999999999986,-385.3999999999993,-332.6,-380.4000000000022,-2212.5
650,620,-480.80000000000246,-544.000000000001,-541.0999999999987,-559.1000000000041,-523.3000000000056,-566.3000000000046,-3214.6000000000163
660,528,-385.10000000000264,-450.7999999999987,-441.599999999998,-449.1000000000005,-425.1000000000008,-448.10000000000355,-2599.8000000000043
670,536,-398.8000000000021,-457.4999999999984,-471.99999999999943,-456.7999999999995,-431.9,-475.0000000000036,-2692.000000000003
680,437,-301.5000000000006,-357.89999999999975,-359.8000000000003,-355.899999999999,-323.39999999999884,-359.4000000000014,-2057.9
690,441,-310.10000000000156,-360.7999999999986,-363.5999999999995,-359.99999999999966,-318.59999999999985,-347.70000000000226,-2060.800000000001
700,489,-337.9000000000018,-402.2000000000001,-409.6999999999982,-394.99999999999756,-368.9999999999997,-395.6000000000022,-2309.3999999999996
710,533,-413.2000000000037,-478.00000000000136,-469.79999999999944,-460.6000000000002,-451.6000000000032,-484.0000000000034,-2757.2000000000116
720,612,-490.300000000005,-532.7999999999984,-554.6999999999987,-536.6999999999973,-522.4999999999994,-532.900000000002,-3169.9000000000005
730,611,-467.90000000000396,-505.999999999998,-532.7999999999982,-507.39999999999793,-480.40000000000117,-512.4000000000043,-3006.9000000000033
740,658,-519.900000000002,-595.2999999999989,-626.0000000000036,-589.3000000000011,-615.5000000000052,-599.9000000000063,-3545.9000000000174
750,447,-309.4000000000008,-362.19999999999857,-374.599999999999,-362.1999999999989,-326.8000000000012,-356.80000000000166,-2092.0
760,450,-316.20000000000107,-370.39999999999856,-372.49999999999784,-368.69999999999914,-339.8000000000005,-377.3000000000015,-2144.8999999999987
770,455,-313.39999999999947,-367.99999999999864,-385.2000000000008,-366.59999999999815,-338.0000000000021,-361.0000000000021,-2132.200000000001
780,563,-446.2000000000044,-482.59999999999957,-506.8000000000014,-478.49999999999886,-461.400000000002,-472.80000000000433,-2848.3000000000106
790,483,-341.0000000000005,-394.9999999999995,-407.4000000000015,-388.3999999999984,-353.40000000000134,-372.00000000000307,-2257.2000000000044
800,660,-509.9000000000041,-550.5999999999957,-592.9999999999985,-559.3999999999959,-545.5000000000025,-576.1000000000039,-3334.500000000001
810,549,-378.2000000000025,-450.3999999999969,-457.69999999999715,-455.7999999999991,-412.5999999999979,-462.00000000000205,-2616.6999999999953
820,531,-397.3000000000032,-448.59999999999934,-464.0999999999997,-444.39999999999696,-443.40000000000293,-466.2000000000021,-2664.000000000004
