Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,558,-431.4000000000014,-498.70000000000334,-505.90000000000117,-485.1000000000005,-473.50000000000335,-491.7000000000052,-2886.3000000000147
10,481,-329.4000000000021,-383.79999999999836,-402.39999999999685,-382.39999999999793,-348.59999999999985,-373.6000000000031,-2220.1999999999985
20,540,-372.4000000000026,-442.29999999999814,-470.4999999999981,-436.8999999999973,-428.7000000000015,-431.30000000000376,-2582.1000000000017
30,496,-368.6000000000026,-411.69999999999897,-426.99999999999943,-412.49999999999955,-376.3000000000004,-404.90000000000265,-2401.0000000000036
40,648,-500.0000000000043,-550.8999999999968,-577.1999999999983,-570.3000000000023,-558.5000000000032,-579.5000000000049,-3336.40000000001
50,467,-322.5000000000011,-394.39999999999986,-388.39999999999895,-380.5999999999984,-364.60000000000184,-394.60000000000167,-2245.1000000000017
60,541,-390.7000000000017,-466.20000000000067,-480.69999999999845,-448.7999999999973,-463.0000000000031,-477.5000000000043,-2726.900000000005
70,797,-655.0000000000043,-715.3999999999985,-753.8000000000045,-735.2000000000022,-761.4000000000108,-768.8000000000108,-4389.600000000031
80,506,-369.50000000000193,-421.4999999999978,-441.79999999999853,-423.4999999999982,-393.69999999999857,-408.70000000000323,-2458.699999999998
90,465,-320.7000000000025,-377.1999999999982,-394.4999999999997,-377.7999999999985,-347.5999999999988,-390.40000000000106,-2208.199999999999
100,617,-450.1000000000025,-532.9999999999975,-553.0,-520.0999999999966,-530.6000000000012,-569.9000000000028,-3156.7000000000007
110,526,-360.7000000000018,-424.79999999999785,-437.49999999999767,-422.4999999999966,-383.899999999998,-442.30000000000257,-2471.6999999999944
120,470,-331.20000000000226,-390.99999999999864,-392.89999999999924,-393.50000000000045,-383.100000000003,-399.30000000000155,-2291.000000000005
130,476,-337.1000000000026,-393.8999999999995,-397.6999999999991,-392.6999999999996,-379.7000000000015,-384.6000000000022,-2285.7000000000044
140,561,-402.5000000000014,-489.3000000000004,-494.6999999999992,-476.999999999999,-458.0000000000026,-487.6000000000045,-2809.100000000007
150,595,-461.0000000000038,-510.7999999999986,-542.600000000006,-517.9000000000012,-477.40000000000236,-514.8000000000037,-3024.500000000016
160,566,-416.300000000004,-471.8999999999968,-498.69999999999834,-479.2999999999983,-453.8999999999992,-496.40000000000344,-2816.5
170,600,-458.1000000000027,-523.7000000000011,-545.600000000005,-542.9000000000049,-478.8999999999999,-523.6000000000045,-3072.8000000000184
180,541,-392.100000000001,-450.59999999999764,-467.0000000000014,-466.19999999999806,-436.600000000001,-459.70000000000385,-2672.200000000003
190,662,-524.0000000000022,-599.3000000000004,-615.0000000000033,-576.8999999999997,-560.1000000000023,-590.0000000000027,-3465.30000000001
200,526,-394.3000000000033,-440.19999999999783,-461.70000000000044,-438.0999999999981,-434.70000000000283,-452.500000000003,-2621.500000000006
210,590,-435.90000000000185,-520.3000000000014,-532.9000000000045,-498.8999999999972,-505.50000000000404,-529.000000000004,-3022.5000000000127
220,497,-352.3000000000011,-405.9999999999978,-425.49999999999983,-408.5999999999982,-379.4000000000017,-412.1000000000037,-2383.9000000000024
230,520,-367.500000000002,-435.0999999999957,-448.9999999999975,-425.2999999999963,-412.0999999999978,-431.20000000000164,-2520.1999999999907
240,550,-378.8000000000024,-439.49999999999676,-451.3999999999966,-439.09999999999656,-403.69999999999857,-458.40000000000134,-2570.8999999999924
250,540,-373.70000000000175,-441.49999999999767,-455.1999999999982,-442.79999999999677,-427.49999999999926,-458.30000000000206,-2598.9999999999955
260,556,-391.20000000000283,-464.49999999999886,-478.09999999999934,-470.5000000000009,-430.5000000000014,-445.8000000000027,-2680.600000000006
270,497,-347.40000000000157,-415.99999999999665,-423.7999999999981,-412.3999999999996,-396.8,-407.30000000000194,-2403.699999999998
280,515,-374.000000000002,-437.199999999999,-443.3999999999985,-425.89999999999714,-421.60000000000093,-444.1000000000027,-2546.2000000000003
290,529,-395.7000000000024,-462.60000000000144,-454.699999999998,-451.20000000000044,-423.400000000001,-453.60000000000406,-2641.200000000007
300,593,-441.3000000000013,-508.39999999999986,-506.19999999999925,-506.3999999999984,-488.6000000000022,-517.7000000000027,-2968.6000000000035
310,504,-354.3000000000028,-420.3000000000002,-426.9999999999975,-408.6999999999975,-393.50000000000034,-411.1000000000023,-2414.9000000000005
320,502,-343.1000000000017,-409.69999999999897,-412.9999999999981,-405.2999999999976,-388.1000000000007,-429.2000000000011,-2388.3999999999983
330,676,-508.90000000000344,-578.6999999999979,-631.1000000000047,-579.2999999999982,-574.1000000000018,-617.5000000000052,-3489.6000000000113
