Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
1,717,-550.4000000000007,-640.1999999999998,-672.1000000000008,-634.4000000000011,-638.0000000000042,-650.9000000000055,-3786.000000000012
2,507,-382.8000000000036,-429.2000000000001,-450.60000000000014,-423.5999999999985,-408.80000000000217,-445.80000000000354,-2540.800000000008
3,741,-586.400000000004,-666.6,-717.9000000000071,-676.5999999999998,-682.2000000000041,-678.8000000000004,-4008.5000000000155
4,590,-494.3000000000037,-537.3000000000023,-547.300000000003,-532.7000000000003,-514.1000000000035,-538.3000000000034,-3164.0000000000164
5,693,-569.7000000000044,-650.0000000000018,-654.5000000000038,-625.0000000000008,-644.0000000000032,-627.4000000000042,-3770.600000000018
6,533,-418.9000000000037,-476.3999999999977,-491.20000000000164,-454.5999999999981,-469.600000000003,-472.60000000000315,-2783.300000000007
7,741,-636.800000000003,-663.5999999999992,-691.1000000000024,-662.5999999999971,-662.0000000000049,-686.5000000000038,-4002.6000000000104
8,772,-654.2999999999996,-698.2999999999984,-736.0000000000051,-702.7000000000002,-709.5000000000058,-733.500000000009,-4234.300000000018
9,775,-645.5000000000052,-716.4000000000052,-737.4000000000042,-715.2000000000046,-690.6000000000079,-728.8000000000103,-4233.900000000037
11,622,-455.8000000000015,-551.3000000000011,-574.2000000000031,-547.1000000000021,-519.5000000000013,-551.2000000000049,-3199.100000000014
12,514,-390.50000000000205,-434.49999999999784,-444.8999999999976,-426.6999999999984,-408.49999999999886,-437.1000000000029,-2542.199999999998
13,448,-329.8000000000018,-385.7000000000023,-393.5999999999991,-376.1,-356.9000000000025,-365.6000000000028,-2207.700000000008
14,548,-401.20000000000186,-452.2999999999964,-480.7000000000001,-449.49999999999585,-420.4999999999975,-460.70000000000226,-2664.8999999999937
15,571,-452.6000000000026,-515.6,-532.5000000000013,-505.3999999999997,-522.6000000000025,-502.0000000000037,-3030.70000000001
16,485,-337.9000000000023,-399.19999999999874,-419.49999999999864,-395.3999999999981,-382.99999999999955,-392.2000000000025,-2327.2
17,459,-321.6000000000018,-372.9999999999984,-400.4999999999986,-372.999999999998,-330.2,-374.200000000002,-2172.4999999999986
18,534,-434.2000000000034,-457.7000000000005,-467.9999999999987,-459.90000000000094,-442.9000000000032,-461.20000000000493,-2723.9000000000115
19,569,-434.500000000004,-513.200000000001,-520.0999999999993,-488.99999999999903,-486.80000000000194,-499.40000000000384,-2943.000000000009
21,713,-562.5000000000039,-630.7999999999989,-669.4000000000033,-652.8000000000022,-641.2000000000053,-684.5000000000086,-3841.200000000022
22,743,-583.8000000000055,-654.9999999999982,-673.4999999999998,-659.6000000000017,-637.6000000000055,-668.100000000008,-3877.6000000000186
23,716,-563.700000000004,-631.4999999999987,-653.2000000000019,-630.6999999999986,-619.5000000000027,-640.5000000000023,-3739.100000000008
24,594,-436.4000000000042,-489.299999999996,-519.8999999999974,-495.29999999999745,-471.09999999999746,-500.4000000000021,-2912.3999999999946
25,568,-422.3000000000037,-496.7000000000011,-480.99999999999585,-490.9000000000012,-490.100000000003,-509.60000000000315,-2890.600000000008
26,674,-547.700000000006,-609.3000000000029,-627.0000000000052,-618.7000000000053,-605.1000000000073,-618.4000000000082,-3626.200000000035
27,498,-330.30000000000143,-396.0999999999982,-413.39999999999657,-394.29999999999774,-356.29999999999967,-381.40000000000333,-2271.799999999997
28,484,-352.60000000000304,-395.0999999999988,-420.99999999999767,-393.69999999999794,-374.7000000000028,-399.80000000000274,-2336.9000000000033
29,922,-812.0000000000057,-861.5000000000034,-901.100000000007,-863.5000000000016,-860.5000000000082,-885.6000000000126,-5184.200000000039
31,553,-458.8000000000038,-488.59999999999746,-516.200000000003,-480.1999999999999,-468.80000000000285,-486.1000000000044,-2898.700000000011
32,729,-591.3000000000043,-660.4000000000033,-673.900000000001,-631.1999999999972,-649.8000000000075,-664.8000000000078,-3871.400000000021
33,633,-509.5000000000046,-572.5999999999982,-589.400000000001,-557.9999999999974,-555.0000000000024,-576.0000000000031,-3360.500000000007
34,794,-656.5000000000052,-711.3000000000003,-754.9000000000061,-689.0999999999955,-732.9000000000075,-745.0000000000094,-4289.7000000000235
35,723,-569.2000000000057,-648.9999999999934,-660.1999999999996,-632.5999999999974,-641.6000000000038,-660.6000000000049,-3813.2000000000053
36,543,-387.100000000001,-445.9999999999972,-482.99999999999886,-449.19999999999743,-417.9999999999992,-462.00000000000273,-2645.2999999999965
37,716,-619.8000000000045,-659.2999999999995,-654.4999999999978,-631.2999999999952,-652.5000000000028,-676.8000000000028,-3894.2000000000025
38,468,-330.4000000000011,-392.099999999998,-419.3000000000022,-393.09999999999957,-351.8999999999988,-387.60000000000207,-2274.400000000002
