Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,1999,-2184.69999999992,-2191.799999999919,-2188.3999999999187,-2197.999999999918,-2197.999999999918,-2197.999999999918,-13158.89999999951
10,1999,-2177.6999999999193,-2197.999999999918,-2197.999999999918,-2197.999999999918,-2197.999999999918,-2197.999999999918,-13167.69999999951
20,1999,-2150.1999999999402,-2199.799999999918,-2199.899999999918,-2199.9999999999177,-2199.899999999918,-2166.799999999933,-13116.599999999544
30,1999,-2157.1999999999334,-2165.899999999933,-2099.799999999961,-2165.899999999933,-1982.9999999999543,-2034.1999999999878,-12605.999999999702
40,1999,-2057.5999999999754,-2181.0999999999253,-2171.9999999999263,-2131.899999999947,-2031.0999999999524,-2148.39999999994,-12722.099999999666
50,1999,-2054.7999999999583,-2112.899999999954,-2130.0999999999476,-2143.4999999999404,-1792.3999999999592,-2079.099999999968,-12312.799999999728
60,1999,-2060.0999999999576,-2065.8999999999746,-2105.2999999999547,-2156.1999999999334,-1743.5999999999601,-2074.6999999999684,-12205.79999999975
70,1999,-1977.5999999999335,-2085.7999999999433,-2040.1999999999707,-2134.299999999923,-1692.4999999999493,-2048.299999999976,-11978.699999999695
80,1999,-2072.599999999929,-1990.0000000000005,-1974.2000000000007,-2129.899999999922,-1627.699999999941,-1990.3000000000002,-11784.699999999793
90,1999,-2094.2999999999274,-1994.8999999999942,-1988.2999999999945,-2146.6999999999234,-1634.0999999999474,-2006.099999999994,-11864.399999999783
100,1999,-2095.299999999927,-2006.8999999999937,-1991.5999999999942,-2123.399999999923,-1637.399999999947,-2006.8999999999937,-11861.499999999778
110,964,-704.0999999999999,-887.2999999999984,-860.0999999999951,-856.0999999999954,-733.0999999999971,-932.1000000000055,-4972.799999999992
120,798,-617.6000000000038,-746.800000000002,-738.7000000000027,-719.200000000001,-605.3000000000003,-765.8000000000054,-4193.400000000015
130,780,-600.4000000000033,-719.1000000000001,-696.8999999999941,-686.3999999999946,-579.1999999999952,-722.6000000000009,-4004.599999999988
140,712,-562.9000000000019,-686.100000000008,-694.6000000000068,-612.799999999996,-593.0000000000019,-655.6000000000054,-3805.00000000002
150,761,-617.7000000000014,-735.5000000000093,-743.3000000000103,-712.5000000000038,-601.6000000000005,-712.3000000000078,-4122.900000000032
160,654,-487.4000000000031,-621.3000000000071,-626.700000000005,-578.8999999999992,-525.100000000002,-609.6000000000025,-3449.0000000000196
170,729,-610.0000000000069,-687.5000000000041,-702.0000000000089,-673.4000000000033,-589.6000000000031,-669.3000000000036,-3931.80000000003
180,656,-482.60000000000196,-617.100000000003,-621.0000000000044,-577.2999999999965,-559.6000000000029,-610.200000000004,-3467.8000000000125
190,793,-630.9000000000043,-771.10000000001,-786.6000000000116,-721.9000000000017,-689.8000000000039,-742.3000000000068,-4342.600000000038
200,637,-492.6000000000044,-581.2000000000028,-571.7000000000015,-569.7000000000025,-524.6000000000017,-597.7000000000033,-3337.5000000000164
210,742,-619.5000000000052,-682.3000000000014,-687.000000000006,-673.300000000002,-670.000000000009,-712.7000000000077,-4044.800000000031
220,628,-477.50000000000244,-559.8000000000017,-570.3000000000026,-556.9000000000012,-509.80000000000183,-552.1000000000054,-3226.4000000000156
230,595,-440.40000000000293,-533.6999999999972,-515.599999999998,-525.5999999999996,-492.7000000000002,-544.8000000000021,-3052.7999999999997
240,522,-363.8000000000014,-424.0999999999968,-446.09999999999695,-425.7999999999972,-391.89999999999947,-453.4000000000017,-2505.099999999993
250,511,-360.4000000000028,-423.3999999999989,-435.70000000000095,-419.99999999999693,-389.10000000000036,-423.90000000000333,-2452.500000000003
260,667,-529.2000000000047,-577.0999999999975,-598.9999999999998,-605.0000000000055,-541.5000000000019,-597.600000000004,-3449.4000000000133
270,585,-450.10000000000315,-519.8000000000004,-536.2000000000011,-494.599999999997,-496.2000000000032,-537.6000000000054,-3034.50000000001
280,624,-483.1000000000019,-566.4000000000019,-562.5999999999995,-560.0000000000015,-519.9000000000037,-572.7000000000031,-3264.7000000000116
290,648,-526.100000000005,-578.4000000000005,-600.600000000003,-570.699999999999,-560.8000000000063,-611.2000000000081,-3447.800000000022
300,768,-635.8000000000034,-675.7999999999976,-690.9000000000011,-705.500000000002,-666.0000000000051,-706.6000000000043,-4080.600000000013
310,529,-393.5000000000018,-461.7000000000026,-459.8000000000012,-445.69999999999925,-420.70000000000135,-454.1000000000034,-2635.5000000000095
320,499,-348.6000000000014,-409.4999999999987,-431.80000000000035,-422.20000000000044,-363.30000000000115,-409.5000000000042,-2384.9000000000065
330,865,-690.7000000000048,-770.7999999999987,-817.700000000004,-819.2000000000074,-788.2000000000108,-845.8000000000125,-4732.400000000038
340,715,-589.2000000000025,-659.9000000000038,-695.8000000000071,-652.4000000000025,-633.6000000000066,-651.5000000000056,-3882.400000000028
350,583,-402.5000000000012,-483.29999999999905,-500.40000000000055,-480.2999999999976,-450.19999999999925,-474.40000000000407,-2791.1000000000017
360,511,-348.6000000000006,-413.29999999999825,-444.0000000000015,-408.79999999999734,-371.1999999999986,-402.10000000000383,-2388.0
370,510,-379.400000000001,-431.9999999999977,-430.0999999999992,-435.1999999999963,-393.1999999999977,-444.3000000000017,-2514.1999999999935
