Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,805,-662.5999999999996,-735.6000000000005,-781.1000000000072,-750.9000000000038,-755.3000000000058,-778.2000000000068,-4463.7000000000235
10,564,-402.00000000000387,-466.0999999999976,-487.2999999999965,-459.1999999999963,-444.3999999999991,-479.2000000000027,-2738.199999999996
20,749,-573.4000000000027,-639.199999999996,-651.6999999999954,-647.0999999999979,-649.0000000000038,-693.8000000000039,-3854.199999999999
30,664,-523.3000000000034,-595.500000000001,-616.8000000000035,-583.1999999999979,-566.7000000000007,-621.0000000000067,-3506.500000000013
40,871,-728.6000000000008,-802.4000000000029,-826.2000000000057,-781.6999999999986,-757.2000000000055,-810.1000000000053,-4706.200000000018
50,532,-383.2000000000026,-455.2999999999995,-474.6999999999988,-451.5999999999996,-444.9000000000012,-473.80000000000274,-2683.5000000000045
60,673,-552.8000000000045,-589.0999999999963,-615.1999999999981,-596.6999999999981,-590.3000000000026,-646.0000000000045,-3590.100000000004
70,1038,-896.700000000002,-978.4000000000044,-1011.1000000000074,-1016.9000000000099,-1009.6000000000146,-1048.2000000000141,-5960.900000000052
80,657,-511.60000000000315,-568.599999999995,-602.3999999999999,-581.8999999999987,-545.8000000000011,-611.8000000000047,-3422.1000000000026
90,582,-426.0000000000037,-489.69999999999675,-515.9999999999984,-493.09999999999627,-435.69999999999806,-506.70000000000306,-2867.199999999996
100,725,-614.3000000000061,-657.2,-678.0000000000031,-654.4000000000009,-660.0000000000063,-679.2000000000046,-3943.1000000000213
110,573,-420.50000000000387,-476.69999999999857,-497.1999999999999,-469.6999999999963,-445.20000000000056,-484.30000000000285,-2793.600000000002
120,516,-390.00000000000296,-446.40000000000026,-461.3000000000028,-437.4999999999993,-427.4000000000039,-454.70000000000493,-2617.3000000000143
130,583,-451.80000000000507,-500.7999999999989,-521.5000000000019,-507.10000000000156,-474.0000000000029,-523.9000000000052,-2979.1000000000154
140,696,-544.200000000001,-618.7000000000006,-649.6000000000038,-617.5,-621.4000000000049,-652.1000000000057,-3703.5000000000164
150,753,-599.2000000000003,-671.299999999999,-700.5000000000048,-709.3000000000084,-678.8000000000068,-710.6000000000091,-4069.7000000000285
160,679,-536.3000000000027,-610.8000000000013,-613.5,-620.0000000000022,-599.0000000000042,-614.1000000000033,-3593.7000000000135
170,750,-615.1000000000037,-683.700000000002,-672.1000000000013,-680.7000000000033,-649.4000000000058,-723.1000000000066,-4024.100000000023
180,634,-494.80000000000234,-555.5999999999981,-570.3999999999994,-560.9999999999957,-551.0000000000027,-589.2000000000039,-3322.0000000000023
190,793,-652.5000000000022,-731.6000000000025,-761.7000000000068,-735.8000000000039,-722.300000000005,-735.4000000000065,-4339.300000000027
200,645,-506.9000000000042,-582.1000000000038,-573.3999999999991,-565.5999999999988,-554.0000000000028,-599.4000000000066,-3381.4000000000146
210,742,-613.3000000000054,-666.8999999999997,-683.8000000000031,-679.0000000000038,-676.7000000000088,-722.9000000000106,-4042.6000000000317
220,615,-465.3000000000032,-548.5999999999999,-547.9000000000002,-545.0000000000025,-513.700000000004,-552.2000000000049,-3172.7000000000144
230,595,-435.90000000000225,-527.9999999999973,-530.899999999998,-523.5999999999998,-512.8000000000018,-517.8000000000035,-3049.0000000000023
240,510,-352.50000000000153,-421.5999999999988,-431.09999999999644,-425.1999999999975,-393.29999999999995,-406.2000000000022,-2429.8999999999965
250,504,-352.70000000000215,-413.0999999999993,-432.30000000000035,-406.29999999999734,-381.40000000000015,-418.1000000000031,-2403.9000000000024
260,689,-542.6000000000065,-593.1999999999971,-620.5000000000017,-607.8000000000001,-596.8000000000048,-609.2000000000032,-3570.100000000013
270,585,-455.0000000000032,-518.800000000001,-536.9000000000011,-495.7999999999972,-497.1000000000034,-532.0000000000047,-3035.6000000000104
280,636,-490.00000000000324,-564.299999999999,-565.1999999999982,-561.3000000000009,-563.9000000000046,-596.900000000005,-3341.600000000011
290,648,-534.5000000000049,-573.5000000000005,-592.7000000000021,-572.0999999999989,-567.6000000000064,-611.4000000000083,-3451.800000000021
300,792,-617.3000000000037,-704.7999999999977,-734.400000000002,-726.5000000000016,-710.2000000000054,-718.800000000006,-4212.0000000000155
310,529,-384.0000000000002,-458.20000000000175,-471.60000000000224,-455.10000000000144,-439.3000000000032,-431.9000000000031,-2640.100000000012
320,487,-340.70000000000175,-404.3999999999999,-420.30000000000064,-406.3000000000005,-354.90000000000106,-400.3000000000027,-2326.900000000007
330,865,-688.4000000000054,-776.4999999999987,-813.6000000000053,-801.7000000000052,-799.6000000000118,-855.1000000000107,-4734.900000000037
340,715,-578.7000000000028,-651.9000000000019,-690.0000000000086,-649.8000000000028,-637.2000000000068,-670.5000000000057,-3878.1000000000286
350,589,-419.3000000000022,-484.39999999999714,-508.3999999999996,-482.99999999999693,-459.3999999999988,-498.6000000000035,-2853.099999999998
