Episode,Steps,Agent0,Agent1,Agent2,Total
0,1999,-2199.9999999999177,-1734.4999999999814,-1701.9999999999688,-5636.499999999868
10,1999,-2199.9999999999177,-1967.5999999999528,-1502.799999999985,-5670.399999999855
20,1999,-2199.9999999999177,-1734.4999999999814,-1701.9999999999688,-5636.499999999868
30,1999,-2199.9999999999177,-1966.899999999953,-1503.9999999999848,-5670.899999999855
40,1999,-2199.9999999999177,-1618.2999999999922,-1801.59999999996,-5619.8999999998705
50,1999,-2199.9999999999177,-1851.399999999968,-1602.3999999999774,-5653.799999999863
60,1999,-2199.9999999999177,-1968.299999999953,-1502.799999999985,-5671.099999999855
70,1999,-2199.9999999999177,-1504.8999999999996,-1901.19999999995,-5606.099999999868
80,1999,-2199.9999999999177,-1738.6999999999812,-1701.9999999999688,-5640.699999999868
90,1999,-2199.9999999999177,-1851.399999999968,-1602.3999999999774,-5653.799999999863
100,926,-410.39999999999736,-629.2999999999986,-608.1000000000008,-1647.7999999999968
110,1084,-484.49999999999955,-726.6999999999948,-716.100000000008,-1927.3000000000025
120,875,-393.49999999999835,-580.600000000001,-574.5999999999985,-1548.699999999998
130,1014,-462.2999999999986,-692.7999999999953,-674.3000000000054,-1829.3999999999994
140,869,-385.69999999999914,-585.1000000000022,-573.5999999999984,-1544.3999999999996
150,865,-387.1999999999999,-571.8000000000021,-575.7999999999986,-1534.8000000000006
160,887,-390.8999999999989,-596.7000000000007,-588.7999999999994,-1576.3999999999992
170,951,-428.2999999999993,-647.8000000000001,-631.6000000000028,-1707.700000000002
180,929,-415.3999999999978,-650.4999999999991,-619.8000000000015,-1685.6999999999985
190,982,-436.69999999999834,-682.1999999999956,-652.7000000000039,-1771.5999999999979
200,991,-436.5999999999982,-689.3999999999955,-659.4000000000041,-1785.3999999999978
210,834,-377.59999999999934,-574.7000000000031,-554.499999999997,-1506.7999999999995
220,1007,-452.2999999999995,-702.799999999995,-670.2000000000045,-1825.2999999999988
230,933,-418.8999999999984,-615.799999999998,-618.8000000000017,-1653.4999999999982
240,979,-438.4999999999989,-656.8999999999982,-644.4000000000035,-1739.8000000000006
250,920,-401.59999999999803,-599.1000000000023,-608.3000000000006,-1609.000000000001
260,941,-425.4999999999998,-643.4999999999987,-621.6000000000015,-1690.6000000000001
270,961,-437.29999999999967,-646.7999999999986,-633.8000000000023,-1717.9000000000005
280,919,-405.0999999999993,-641.500000000001,-607.0000000000009,-1653.6000000000013
290,877,-387.69999999999857,-606.2000000000003,-587.5999999999996,-1581.4999999999984
300,1039,-457.7999999999985,-751.5999999999963,-693.8000000000069,-1903.2000000000016
310,942,-433.6999999999995,-674.4000000000004,-626.3000000000021,-1734.400000000002
320,951,-426.4999999999994,-655.2999999999984,-627.600000000002,-1709.3999999999996
330,978,-418.0999999999974,-678.0999999999967,-666.1000000000056,-1762.2999999999997
340,914,-423.999999999999,-637.4999999999993,-605.7000000000006,-1667.199999999999
350,1039,-455.6999999999987,-714.0999999999952,-688.4000000000067,-1858.2000000000005
360,1001,-447.79999999999706,-696.4999999999956,-670.0000000000057,-1814.2999999999984
370,839,-385.6000000000002,-540.8000000000026,-554.9999999999972,-1481.4
380,849,-381.2999999999994,-605.400000000001,-567.7999999999982,-1554.4999999999986
390,937,-416.39999999999935,-676.4999999999972,-625.6000000000022,-1718.4999999999986
400,1021,-450.59999999999917,-695.9999999999966,-681.0000000000063,-1827.6000000000022
410,925,-411.29999999999933,-630.7000000000004,-614.0000000000014,-1656.0000000000011
420,822,-362.1999999999993,-563.6000000000029,-551.0999999999977,-1476.9
430,817,-369.09999999999906,-549.1000000000045,-543.7999999999964,-1462.0
440,918,-405.69999999999925,-624.9000000000003,-609.7000000000011,-1640.3000000000006
450,843,-382.3000000000006,-587.0000000000026,-563.1999999999979,-1532.500000000001
460,802,-375.70000000000016,-541.7000000000039,-533.2999999999956,-1450.6999999999998
470,893,-402.20000000000084,-616.7999999999998,-593.0000000000001,-1612.000000000001
480,889,-401.69999999999754,-605.8000000000018,-595.3999999999999,-1602.8999999999992
490,847,-386.6000000000006,-576.8000000000011,-561.5999999999976,-1524.9999999999993
500,904,-401.89999999999856,-609.5999999999998,-600.5000000000005,-1611.9999999999989
510,932,-418.5999999999993,-655.7999999999984,-619.5000000000015,-1693.8999999999992
520,963,-416.3999999999977,-663.8999999999997,-639.6000000000037,-1719.900000000001
530,898,-406.3999999999991,-625.0999999999988,-596.2999999999997,-1627.7999999999977
540,932,-408.7999999999989,-649.6999999999981,-631.9000000000035,-1690.4000000000005
550,942,-443.6999999999993,-647.5999999999981,-630.5000000000023,-1721.7999999999997
560,840,-378.89999999999895,-548.7000000000039,-554.6999999999971,-1482.3
570,978,-428.1999999999986,-687.6999999999987,-649.1000000000037,-1765.000000000001
580,858,-379.3999999999991,-578.4000000000024,-564.6999999999973,-1522.4999999999989
590,850,-399.9999999999992,-580.1000000000006,-565.8999999999978,-1545.9999999999977
600,963,-415.6999999999978,-659.3999999999995,-635.2000000000029,-1710.3000000000002
610,918,-403.7999999999993,-612.600000000001,-604.300000000001,-1620.7000000000012
620,882,-386.3999999999978,-601.9000000000013,-589.1000000000001,-1577.3999999999992
630,902,-413.4000000000004,-611.9000000000003,-597.5,-1622.8000000000006
640,905,-394.7999999999991,-614.8000000000004,-596.6000000000004,-1606.1999999999998
650,900,-399.79999999999825,-613.3000000000023,-599.1000000000005,-1612.2000000000012
660,865,-387.1999999999997,-596.5000000000019,-576.7999999999987,-1560.5000000000005
670,830,-362.19999999999874,-560.100000000003,-550.6999999999972,-1472.999999999999
680,891,-397.8999999999995,-609.3000000000015,-593.0,-1600.2000000000012
690,844,-385.8999999999995,-570.2000000000027,-559.0999999999975,-1515.1999999999998
700,905,-394.90000000000083,-590.9000000000015,-594.5999999999999,-1580.4000000000021
710,869,-397.8000000000004,-572.400000000001,-573.1999999999982,-1543.3999999999996
720,826,-386.29999999999933,-546.1000000000035,-551.499999999997,-1483.8999999999999
730,998,-443.8999999999993,-687.0999999999981,-659.3000000000042,-1790.3000000000015
740,930,-417.39999999999804,-645.1999999999991,-617.100000000002,-1679.6999999999991
750,848,-378.8999999999993,-565.8000000000027,-560.4999999999976,-1505.1999999999996
760,775,-348.69999999999953,-521.1000000000046,-516.3999999999947,-1386.199999999999
770,881,-393.09999999999945,-608.8000000000004,-583.5999999999988,-1585.4999999999986
780,922,-409.59999999999906,-629.8999999999983,-614.1000000000015,-1653.5999999999988
790,1051,-460.19999999999857,-717.9999999999953,-699.6000000000078,-1877.8000000000015
800,912,-412.2999999999995,-615.0000000000014,-607.5000000000013,-1634.800000000002
810,933,-409.09999999999854,-613.3999999999997,-614.2000000000014,-1636.6999999999998
820,968,-441.9999999999991,-670.0999999999995,-641.900000000003,-1754.0000000000016
830,866,-391.9999999999999,-576.8000000000027,-575.2999999999987,-1544.1000000000013
840,862,-391.00000000000006,-595.1,-572.8999999999982,-1558.9999999999982
850,861,-364.8999999999992,-557.6000000000021,-564.7999999999981,-1487.2999999999993
860,827,-373.29999999999984,-566.1000000000023,-551.9999999999968,-1491.399999999999
870,851,-384.49999999999835,-570.100000000003,-563.599999999998,-1518.1999999999994
880,921,-409.39999999999947,-643.7999999999988,-617.6000000000018,-1670.8000000000002
890,923,-394.1999999999987,-644.4999999999993,-607.4000000000007,-1646.0999999999985
900,807,-353.2999999999998,-561.4000000000025,-535.7999999999961,-1450.4999999999984
910,798,-359.69999999999976,-558.2000000000016,-529.8999999999954,-1447.799999999997
