Episode,Steps,Agent0,Agent1,Agent2,Total
1,1033,-535.9999999999994,-722.9999999999964,-697.200000000007,-1956.200000000003
2,952,-468.1000000000001,-642.3999999999987,-635.5000000000028,-1746.0000000000018
3,1060,-537.5999999999984,-748.699999999995,-713.5000000000085,-1999.800000000002
4,848,-428.10000000000025,-587.8000000000033,-569.6999999999983,-1585.6000000000017
5,803,-436.6999999999981,-518.5000000000028,-541.9999999999967,-1497.1999999999975
6,836,-399.8999999999991,-563.0000000000024,-557.8999999999976,-1520.799999999999
7,909,-459.09999999999945,-626.3999999999994,-612.2000000000014,-1697.7000000000003
8,931,-533.7999999999995,-644.3999999999968,-629.4000000000025,-1807.5999999999985
9,944,-453.19999999999936,-670.4999999999986,-636.3000000000033,-1760.0000000000014
11,905,-428.9999999999978,-626.6999999999989,-611.0000000000019,-1666.6999999999985
12,940,-496.29999999999876,-638.2000000000008,-631.1000000000025,-1765.6000000000022
13,879,-475.1999999999985,-575.3000000000003,-585.3999999999994,-1635.8999999999983
14,986,-501.6999999999993,-687.1999999999972,-659.1000000000043,-1848.000000000001
15,901,-538.4000000000011,-610.4000000000011,-606.200000000001,-1755.0000000000032
16,942,-456.4999999999997,-672.599999999999,-633.1000000000022,-1762.200000000001
17,886,-434.8999999999989,-620.3000000000028,-592.4999999999999,-1647.7000000000016
18,959,-502.90000000000026,-675.0999999999976,-646.400000000003,-1824.400000000001
19,934,-502.9000000000006,-699.500000000003,-630.7000000000022,-1833.1000000000058
21,913,-446.5999999999985,-659.6999999999975,-618.2000000000018,-1724.4999999999977
22,1026,-520.9999999999978,-712.7999999999969,-682.9000000000067,-1916.7000000000014
23,933,-456.80000000000086,-651.1999999999987,-624.0000000000017,-1732.0000000000014
24,906,-477.40000000000015,-619.9999999999997,-605.1000000000008,-1702.5000000000007
25,935,-456.7999999999989,-645.299999999999,-624.2000000000019,-1726.2999999999997
26,923,-445.4000000000005,-641.0000000000008,-616.2000000000014,-1702.6000000000026
27,990,-482.29999999999984,-655.099999999999,-662.5000000000043,-1799.900000000003
28,966,-511.800000000001,-686.2000000000019,-653.5000000000044,-1851.5000000000073
29,914,-443.1999999999965,-634.8000000000003,-614.3000000000015,-1692.2999999999984
31,922,-487.00000000000045,-651.3999999999974,-620.900000000002,-1759.2999999999997
32,1037,-474.7999999999981,-742.2999999999944,-696.2000000000071,-1913.2999999999995
33,960,-500.099999999997,-660.9999999999989,-652.1000000000041,-1813.1999999999998
34,981,-442.7999999999973,-689.0999999999973,-659.0000000000049,-1790.8999999999996
35,975,-476.59999999999883,-679.7999999999962,-657.6000000000045,-1813.9999999999995
36,919,-432.79999999999956,-622.7999999999994,-614.8000000000013,-1670.4000000000003
37,1044,-603.200000000001,-738.1999999999965,-701.1000000000072,-2042.5000000000045
38,933,-455.2999999999975,-626.0000000000003,-624.6000000000026,-1705.9000000000005
39,872,-419.3999999999996,-592.2000000000006,-586.4999999999999,-1598.1
41,880,-429.5999999999991,-597.2000000000003,-587.4999999999995,-1614.2999999999988
42,906,-444.6999999999993,-652.6999999999994,-609.9000000000013,-1707.3000000000002
43,910,-439.0000000000001,-628.7999999999992,-609.100000000001,-1676.9000000000003
44,1028,-483.8999999999979,-732.9999999999928,-694.3000000000061,-1911.1999999999969
45,926,-439.79999999999995,-664.2000000000003,-621.5000000000016,-1725.5000000000018
46,879,-428.4999999999977,-601.6999999999996,-597.2000000000004,-1627.3999999999978
47,899,-489.5000000000002,-633.0999999999995,-605.2000000000007,-1727.8000000000004
48,906,-496.59999999999906,-640.0999999999985,-612.7000000000018,-1749.3999999999992
49,898,-488.4000000000013,-616.3000000000012,-602.1000000000006,-1706.8000000000031
51,996,-489.80000000000064,-670.4999999999974,-668.1000000000049,-1828.4000000000028
52,882,-491.4999999999996,-594.8000000000014,-591.8999999999995,-1678.2000000000007
53,952,-505.30000000000007,-660.799999999999,-638.1000000000031,-1804.200000000002
54,900,-493.1999999999994,-631.2999999999989,-612.500000000001,-1736.9999999999995
55,937,-446.70000000000067,-634.4000000000005,-622.0000000000016,-1703.1000000000029
56,861,-434.9000000000009,-587.4000000000029,-578.9999999999987,-1601.3000000000025
57,955,-485.5999999999999,-674.3999999999972,-648.400000000003,-1808.4000000000003
58,970,-489.59999999999985,-667.3999999999988,-657.9000000000051,-1814.9000000000037
59,984,-475.3999999999987,-665.5999999999996,-659.5000000000044,-1800.5000000000027
61,848,-426.79999999999984,-598.4000000000001,-571.2999999999981,-1596.499999999998
62,959,-458.3999999999977,-658.6999999999991,-645.0000000000033,-1762.1
63,807,-416.20000000000033,-566.7000000000022,-545.1999999999967,-1528.0999999999995
64,944,-484.09999999999883,-641.3999999999995,-631.3000000000027,-1756.800000000001
65,1051,-516.1999999999982,-750.7999999999935,-708.6000000000081,-1975.6
66,939,-452.79999999999995,-686.8999999999984,-632.000000000002,-1771.7000000000005
67,985,-473.2999999999981,-704.6999999999977,-663.4000000000049,-1841.4000000000005
68,876,-441.1999999999996,-600.3000000000003,-592.5000000000001,-1634.0
69,925,-512.0000000000014,-662.7999999999984,-639.4000000000043,-1814.200000000004
71,869,-477.90000000000117,-613.7999999999994,-587.9999999999999,-1679.7000000000003
72,961,-468.49999999999864,-671.5999999999972,-649.2000000000041,-1789.3
73,928,-502.89999999999884,-640.0999999999982,-630.3000000000025,-1773.2999999999995
74,1006,-486.09999999999684,-707.7999999999968,-688.7000000000064,-1882.6000000000001
75,904,-466.30000000000007,-645.8999999999992,-638.7000000000037,-1750.900000000003
76,926,-500.70000000000033,-633.9999999999995,-618.7000000000014,-1753.4000000000012
77,936,-467.59999999999997,-652.0999999999987,-630.7000000000024,-1750.400000000001
