Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,511,-427.50000000000347,-434.8999999999993,-464.3000000000005,-431.0999999999984,-419.0000000000014,-437.50000000000284,-2614.300000000006
10,605,-485.50000000000495,-537.5000000000039,-528.9999999999992,-514.6999999999981,-499.8000000000023,-535.7000000000036,-3102.200000000012
20,561,-409.8000000000017,-466.3999999999982,-476.9999999999979,-472.5999999999986,-450.5000000000022,-497.9000000000034,-2774.2000000000016
30,592,-521.500000000006,-508.89999999999907,-509.0999999999968,-510.59999999999997,-499.8000000000015,-522.8000000000034,-3072.7000000000066
40,547,-454.5000000000033,-468.89999999999895,-473.39999999999867,-449.79999999999706,-438.90000000000003,-457.60000000000264,-2743.1000000000004
50,522,-422.1000000000045,-437.799999999998,-469.0000000000002,-451.1000000000006,-433.30000000000206,-440.70000000000414,-2654.00000000001
60,510,-406.90000000000254,-446.60000000000144,-456.0999999999995,-433.79999999999933,-431.4000000000007,-435.7000000000024,-2610.500000000006
70,582,-489.9000000000042,-502.5999999999957,-505.3999999999969,-506.59999999999735,-480.8999999999993,-531.0000000000028,-3016.3999999999965
80,511,-420.1000000000033,-453.6000000000032,-450.0999999999989,-438.0000000000001,-429.3000000000044,-444.60000000000247,-2635.7000000000126
90,516,-402.30000000000354,-450.2000000000031,-447.4999999999976,-435.39999999999947,-409.8000000000023,-442.9000000000025,-2588.100000000008
100,513,-380.2000000000029,-436.5,-437.1999999999981,-442.4999999999996,-416.90000000000015,-450.4000000000028,-2563.7000000000035
110,478,-340.1000000000018,-403.1000000000015,-406.2999999999991,-395.3999999999992,-373.200000000002,-396.0000000000027,-2314.1000000000063
120,453,-337.2000000000025,-375.7999999999993,-389.6000000000018,-372.29999999999905,-360.70000000000226,-392.1000000000018,-2227.7000000000066
130,478,-344.40000000000225,-400.80000000000143,-413.5000000000014,-400.40000000000066,-366.5000000000022,-386.60000000000343,-2312.2000000000116
140,530,-380.9000000000019,-458.7000000000015,-467.0999999999991,-445.3999999999981,-422.099999999999,-480.000000000002,-2654.2000000000016
150,496,-370.40000000000236,-424.69999999999914,-419.0999999999966,-432.0000000000027,-395.90000000000174,-429.9000000000031,-2472.0000000000055
160,501,-372.9000000000028,-426.6999999999999,-426.5999999999978,-420.8999999999999,-410.80000000000183,-430.7000000000025,-2488.600000000005
170,506,-378.6000000000025,-434.10000000000036,-446.5000000000023,-418.5999999999977,-406.2000000000015,-458.2000000000026,-2542.200000000007
180,494,-368.7000000000031,-417.89999999999986,-435.80000000000155,-424.0000000000002,-388.10000000000036,-431.200000000003,-2465.700000000008
190,567,-445.80000000000337,-491.7000000000001,-517.8000000000001,-483.9999999999969,-477.70000000000243,-502.4000000000038,-2919.4000000000065
200,495,-373.5000000000037,-413.2999999999994,-433.10000000000207,-406.9999999999979,-402.80000000000047,-422.500000000002,-2452.2000000000053
210,515,-398.00000000000233,-448.5000000000019,-453.40000000000066,-437.3999999999995,-429.5000000000017,-440.6000000000027,-2607.4000000000087
220,515,-386.00000000000324,-437.30000000000047,-450.5000000000001,-428.2999999999989,-411.20000000000175,-440.0000000000036,-2553.300000000008
230,495,-383.70000000000323,-419.70000000000056,-430.39999999999964,-417.49999999999915,-400.4000000000013,-424.1000000000032,-2475.800000000007
240,549,-418.300000000004,-489.50000000000557,-471.6000000000003,-454.89999999999725,-447.20000000000465,-472.3000000000029,-2753.8000000000147
250,479,-340.70000000000164,-385.4999999999981,-403.49999999999903,-392.89999999999947,-357.50000000000074,-382.4000000000029,-2262.500000000002
260,529,-397.3000000000035,-444.8999999999992,-455.3999999999986,-449.69999999999885,-428.1000000000031,-465.8000000000028,-2641.200000000006
270,462,-339.2000000000016,-390.4000000000012,-413.6000000000031,-390.19999999999993,-354.50000000000074,-394.4000000000038,-2282.3000000000106
280,529,-389.50000000000233,-443.89999999999844,-476.30000000000143,-452.00000000000057,-440.2000000000023,-462.6000000000034,-2664.5000000000086
290,482,-353.7000000000022,-407.6999999999998,-424.7000000000014,-407.30000000000035,-377.8000000000006,-411.5000000000017,-2382.700000000006
300,558,-417.7000000000037,-482.1000000000016,-484.199999999997,-471.29999999999836,-477.40000000000043,-481.60000000000326,-2814.3000000000043
310,511,-382.0000000000028,-447.10000000000264,-447.6999999999988,-442.4000000000002,-425.00000000000426,-443.0000000000033,-2587.2000000000116
320,512,-384.60000000000366,-425.9999999999983,-450.10000000000105,-440.29999999999967,-418.100000000002,-440.8000000000037,-2559.9000000000087
