Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,459,-329.00000000000136,-382.39999999999856,-406.60000000000167,-387.40000000000043,-365.79999999999967,-400.10000000000224,-2271.300000000004
10,480,-348.3000000000033,-402.50000000000153,-401.59999999999707,-389.29999999999876,-356.5000000000003,-384.0000000000032,-2282.2000000000044
20,538,-401.5000000000037,-460.50000000000193,-463.6999999999977,-437.4999999999968,-416.900000000001,-452.60000000000474,-2632.700000000006
30,485,-361.1000000000018,-404.20000000000016,-409.2999999999976,-392.9999999999976,-395.2000000000029,-402.7000000000029,-2365.500000000003
40,523,-375.30000000000246,-449.8000000000001,-456.59999999999906,-441.19999999999993,-422.8000000000004,-442.5000000000035,-2588.2000000000053
50,487,-355.7000000000018,-418.8000000000014,-419.8000000000005,-412.4000000000002,-413.20000000000397,-411.0000000000018,-2430.9000000000096
60,475,-347.50000000000176,-420.8000000000036,-405.9999999999987,-403.8000000000008,-385.00000000000205,-414.200000000003,-2377.30000000001
70,571,-429.50000000000153,-510.60000000000105,-502.59999999999854,-487.5999999999978,-491.0000000000006,-527.1000000000015,-2948.4000000000015
80,464,-344.4000000000028,-417.9000000000015,-413.09999999999957,-386.49999999999824,-382.90000000000293,-391.5000000000018,-2336.3000000000065
90,498,-369.3000000000033,-413.49999999999847,-441.30000000000086,-422.10000000000093,-398.3000000000002,-432.2000000000036,-2476.700000000007
100,529,-409.80000000000365,-447.5999999999987,-445.9999999999975,-452.99999999999943,-444.8000000000012,-479.1000000000027,-2680.300000000003
110,504,-377.80000000000393,-428.50000000000074,-452.4000000000025,-431.5000000000011,-385.70000000000164,-413.7000000000037,-2489.600000000013
120,453,-327.8000000000022,-386.6000000000013,-389.7999999999997,-381.4000000000007,-371.8000000000014,-379.3000000000025,-2236.700000000008
130,527,-399.5000000000034,-468.6000000000038,-449.69999999999885,-444.79999999999916,-417.80000000000217,-461.80000000000314,-2642.2000000000107
140,529,-398.10000000000224,-452.00000000000006,-470.1999999999972,-442.39999999999725,-437.6000000000032,-452.000000000004,-2652.300000000004
150,460,-323.90000000000094,-388.7000000000003,-400.5000000000008,-384.4999999999983,-365.70000000000283,-382.70000000000294,-2246.000000000006
160,534,-419.0000000000039,-459.9000000000008,-463.6999999999988,-443.6999999999974,-443.70000000000323,-484.00000000000387,-2714.000000000008
170,495,-376.400000000002,-420.7999999999994,-425.39999999999947,-418.2000000000001,-402.8000000000019,-434.0000000000024,-2477.600000000005
180,490,-365.1000000000025,-420.2999999999997,-419.8999999999987,-412.09999999999815,-392.50000000000057,-437.1000000000033,-2447.0000000000027
190,540,-419.2000000000026,-469.0999999999993,-479.90000000000134,-455.6999999999964,-452.30000000000297,-470.00000000000415,-2746.2000000000066
200,470,-330.70000000000266,-387.29999999999865,-401.4999999999985,-387.099999999999,-377.6999999999999,-407.00000000000193,-2291.3000000000006
210,505,-387.4000000000031,-425.39999999999867,-452.50000000000034,-429.79999999999984,-416.0000000000013,-434.9000000000032,-2546.0000000000064
220,498,-378.80000000000285,-424.3000000000008,-434.5999999999999,-411.29999999999836,-397.300000000002,-406.9000000000027,-2453.2000000000066
230,480,-368.00000000000296,-410.1000000000016,-415.6999999999982,-399.6999999999983,-389.10000000000247,-401.3000000000028,-2383.9000000000065
240,479,-349.2000000000027,-392.3999999999982,-402.4999999999984,-387.9999999999979,-377.80000000000086,-395.1000000000017,-2305.0
250,510,-364.6000000000024,-425.89999999999867,-435.9999999999982,-419.49999999999807,-411.3000000000013,-418.50000000000296,-2475.800000000001
260,548,-407.3000000000034,-485.500000000004,-477.8999999999992,-470.49999999999903,-452.1000000000044,-481.30000000000325,-2774.6000000000136
270,471,-344.20000000000175,-405.20000000000124,-421.09999999999945,-399.3999999999997,-380.4000000000018,-399.3000000000026,-2349.6000000000063
280,511,-376.7000000000024,-436.2000000000001,-456.50000000000114,-431.2,-412.20000000000255,-439.3000000000028,-2552.1000000000095
290,482,-354.9000000000022,-411.3000000000004,-425.30000000000143,-408.3000000000003,-380.8999999999993,-413.30000000000183,-2394.0000000000055
300,518,-357.8000000000018,-440.30000000000126,-444.4999999999982,-431.29999999999825,-434.9000000000018,-444.6000000000026,-2553.400000000004
310,501,-374.4000000000025,-420.199999999999,-450.10000000000093,-427.00000000000074,-423.60000000000406,-429.1000000000033,-2524.4000000000106
320,505,-366.20000000000266,-431.8000000000008,-450.40000000000043,-429.79999999999865,-406.9999999999999,-436.20000000000255,-2521.4000000000046
330,554,-410.500000000002,-468.8999999999994,-492.29999999999916,-464.89999999999793,-450.5000000000005,-472.50000000000193,-2759.600000000001
