Episode,Steps,Agent0,Agent1,Agent2,Total
1,1590,-1229.999999999994,-1404.2999999999795,-1243.2000000000016,-3877.4999999999754
2,1333,-1116.3000000000013,-1120.5000000000005,-915.7000000000195,-3152.5000000000214
3,1291,-1028.900000000008,-1048.2999999999915,-896.8000000000189,-2974.0000000000186
4,968,-697.6000000000025,-767.3000000000042,-666.2000000000031,-2131.10000000001
5,1204,-927.5000000000088,-1019.5000000000047,-893.1000000000097,-2840.100000000023
6,1097,-791.500000000006,-919.4000000000011,-762.6000000000084,-2473.5000000000155
7,1375,-1080.300000000007,-1186.299999999994,-1062.700000000013,-3329.3000000000143
8,1173,-916.7000000000057,-950.1000000000049,-809.1000000000125,-2675.9000000000233
9,1195,-837.2000000000062,-1010.100000000002,-822.8000000000133,-2670.1000000000213
11,1020,-647.7000000000029,-822.800000000002,-695.200000000005,-2165.70000000001
12,1093,-810.8000000000068,-883.3000000000015,-749.3000000000085,-2443.400000000017
13,1104,-819.1000000000039,-863.300000000001,-774.9000000000083,-2457.300000000013
14,1312,-994.400000000006,-1120.8999999999967,-927.6000000000168,-3042.9000000000196
15,935,-611.3000000000027,-746.1000000000048,-636.9000000000016,-1994.3000000000088
16,1451,-1247.1999999999903,-1260.3999999999837,-1072.4000000000176,-3579.999999999992
17,1050,-758.4000000000042,-874.7000000000058,-717.0000000000067,-2350.1000000000167
18,1083,-800.6000000000068,-837.3000000000038,-740.8000000000083,-2378.700000000019
19,1135,-858.8000000000084,-910.1000000000033,-772.5000000000106,-2541.4000000000224
21,1222,-904.300000000007,-1008.1999999999939,-906.8000000000109,-2819.300000000012
22,1243,-941.0000000000083,-1012.0000000000034,-853.500000000016,-2806.5000000000277
23,1299,-978.6000000000075,-1098.4999999999955,-900.500000000017,-2977.6000000000204
24,1145,-826.3000000000083,-961.2000000000108,-786.4000000000111,-2573.90000000003
25,1171,-865.0000000000083,-935.6999999999998,-805.0000000000122,-2605.7000000000203
26,1498,-1202.8999999999937,-1337.2999999999838,-1154.0000000000086,-3694.199999999986
27,1409,-1140.5999999999995,-1170.4999999999861,-972.4000000000223,-3283.500000000008
28,1148,-821.100000000006,-909.9000000000019,-787.0000000000106,-2518.0000000000186
29,1289,-940.200000000006,-1093.7999999999918,-963.800000000015,-2997.800000000013
31,1038,-770.6000000000043,-864.000000000008,-721.400000000006,-2356.000000000018
32,1185,-790.5000000000038,-963.400000000001,-832.1000000000132,-2586.0000000000177
33,1166,-899.0000000000061,-905.1999999999994,-821.4000000000107,-2625.6000000000163
34,1736,-1420.9999999999802,-1552.7999999999602,-1402.2999999999897,-4376.099999999929
35,1170,-819.5000000000058,-973.9999999999969,-828.7000000000119,-2622.2000000000144
36,1243,-923.9000000000044,-1053.1000000000042,-858.1000000000145,-2835.100000000023
37,1220,-921.2000000000062,-1001.4000000000015,-880.2000000000119,-2802.8000000000193
38,1326,-1066.9000000000035,-1157.3999999999942,-1008.600000000014,-3232.9000000000115
39,1032,-711.8000000000047,-781.2000000000005,-706.7000000000057,-2199.7000000000107
41,1232,-943.8000000000068,-1035.6999999999955,-915.300000000011,-2894.8000000000134
42,1162,-849.5000000000022,-944.9999999999948,-803.1000000000117,-2597.6000000000085
43,1174,-799.4000000000051,-1000.0000000000064,-848.9000000000098,-2648.300000000021
44,1316,-984.3000000000085,-1093.299999999991,-961.4000000000156,-3039.000000000015
45,1312,-1011.5000000000097,-1076.1999999999978,-960.3000000000152,-3048.0000000000227
46,1064,-813.7000000000052,-837.499999999999,-729.8000000000075,-2381.000000000012
47,976,-712.2000000000057,-744.0999999999997,-670.2000000000041,-2126.5000000000095
48,1124,-807.7000000000038,-928.8000000000013,-770.4000000000099,-2506.900000000015
