Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,1999,-2188.4999999999186,-2197.999999999918,-2197.999999999918,-2189.0999999999185,-2131.3999999999473,-2197.999999999918,-13102.999999999538
10,1999,-2184.1999999999193,-2193.999999999918,-2179.69999999992,-2193.999999999918,-2103.899999999955,-2182.3999999999196,-13038.199999999548
20,1999,-2171.299999999926,-2190.7999999999183,-2196.799999999918,-2188.0999999999185,-2129.9999999999477,-2196.999999999918,-13073.999999999545
30,1999,-2086.099999999956,-2163.099999999933,-2098.2999999999615,-2132.3999999999473,-2109.599999999955,-2180.2999999999256,-12769.79999999968
40,1999,-1916.0999999999688,-2147.0999999999276,-2133.9999999999413,-2145.8999999999346,-2046.6999999999643,-2136.899999999942,-12526.699999999677
50,1999,-1900.4999999999493,-2113.999999999926,-2118.2999999999333,-2119.4999999999413,-1990.5999999999804,-2146.09999999992,-12388.99999999965
60,1999,-2034.799999999931,-2025.7999999999888,-2124.1999999999416,-2164.9999999999204,-1893.3999999999915,-2140.699999999928,-12383.8999999997
70,1999,-1888.4999999999382,-2020.499999999989,-2120.6999999999343,-2144.29999999992,-1726.8999999999508,-2096.5999999999494,-11997.499999999682
80,1999,-1843.099999999926,-1991.6999999999732,-2085.2999999999433,-2139.0999999999203,-1731.299999999957,-2027.1999999999753,-11817.699999999695
90,1345,-1022.3999999999925,-1222.7000000000014,-1344.099999999995,-1339.8999999999955,-1148.6999999999807,-1322.8999999999942,-7400.699999999959
100,1496,-1213.799999999982,-1364.2000000000196,-1505.6999999999884,-1488.2000000000116,-1278.2999999999768,-1488.3999999999937,-8338.599999999971
110,1630,-1259.1999999999764,-1508.100000000024,-1632.599999999986,-1700.7999999999581,-1374.49999999997,-1611.4999999999864,-9086.6999999999
120,1177,-884.7999999999921,-1033.5999999999847,-1161.9000000000017,-1101.9000000000015,-1009.3999999999872,-1129.099999999999,-6320.699999999966
130,1558,-1193.1999999999782,-1406.4000000000062,-1557.6999999999855,-1550.3999999999737,-1341.399999999986,-1536.399999999993,-8585.499999999924
140,1026,-767.1999999999912,-956.7000000000021,-994.4000000000024,-1011.9000000000052,-917.6000000000049,-978.3000000000011,-5626.100000000007
150,1029,-764.9999999999916,-942.299999999997,-1017.8000000000063,-1009.9000000000052,-925.0000000000078,-985.4000000000027,-5645.400000000011
160,852,-653.799999999999,-754.2999999999936,-833.1000000000074,-801.0000000000005,-762.4000000000058,-852.3000000000102,-4656.900000000016
170,877,-726.3000000000046,-801.5000000000007,-850.6000000000068,-828.6000000000024,-781.8000000000068,-872.30000000001,-4861.100000000031
180,791,-622.6000000000023,-718.8999999999985,-763.2000000000029,-733.9999999999997,-687.4000000000027,-791.5000000000084,-4317.600000000015
190,949,-771.1000000000043,-884.7000000000021,-935.9000000000077,-923.7000000000106,-872.8000000000083,-968.0000000000148,-5356.200000000048
200,723,-564.6000000000047,-662.5000000000002,-679.5000000000022,-658.3000000000009,-630.7000000000054,-707.4000000000068,-3903.00000000002
210,899,-771.0000000000077,-849.200000000005,-863.1000000000058,-841.7000000000043,-835.6000000000118,-902.2000000000138,-5062.800000000048
220,742,-592.0000000000006,-673.6000000000017,-710.2000000000056,-660.7999999999994,-647.1000000000047,-695.0000000000057,-3978.700000000017
230,713,-567.0999999999995,-654.9000000000005,-661.7000000000008,-661.3000000000045,-624.0000000000031,-673.3000000000046,-3842.3000000000134
240,610,-450.50000000000335,-524.7999999999981,-533.599999999999,-511.5999999999966,-497.1999999999989,-541.5000000000038,-3059.2
250,555,-399.9000000000027,-454.7999999999969,-484.79999999999967,-455.59999999999667,-438.70000000000283,-500.20000000000414,-2734.0000000000027
260,817,-696.9000000000078,-729.5999999999981,-772.400000000005,-742.3000000000015,-716.6000000000067,-761.1000000000097,-4418.900000000029
270,677,-548.7000000000021,-611.200000000001,-633.7000000000045,-638.2000000000074,-587.7000000000052,-639.5000000000072,-3659.0000000000277
280,784,-619.5000000000028,-730.9000000000032,-743.3000000000052,-730.6000000000047,-706.300000000007,-758.8000000000085,-4289.4000000000315
290,785,-647.3000000000061,-722.6000000000003,-747.3000000000071,-741.9000000000066,-716.7000000000096,-780.4000000000117,-4356.200000000041
300,947,-786.3000000000065,-880.900000000001,-904.6000000000047,-889.8000000000033,-870.8000000000095,-926.5000000000126,-5258.900000000038
310,617,-485.90000000000435,-548.5000000000015,-576.1000000000021,-553.8000000000018,-532.0000000000019,-559.1000000000056,-3255.400000000017
320,511,-374.8000000000017,-439.79999999999797,-438.0000000000006,-432.59999999999917,-395.9000000000016,-456.0000000000049,-2537.1000000000063
330,1041,-848.0000000000064,-979.0000000000038,-1028.0000000000095,-1023.8000000000142,-993.8000000000152,-1020.100000000017,-5892.700000000066
340,930,-813.400000000006,-863.7000000000023,-904.8000000000084,-909.000000000012,-860.8000000000101,-895.7000000000103,-5247.400000000049
350,657,-507.3000000000031,-568.9999999999985,-589.8000000000012,-579.000000000002,-535.9000000000017,-545.5000000000052,-3326.500000000012
360,553,-393.7000000000003,-461.1999999999981,-483.2999999999997,-460.19999999999897,-432.3000000000013,-452.00000000000523,-2682.7000000000035
370,606,-466.7000000000031,-523.499999999997,-546.0000000000003,-556.9999999999994,-510.7999999999995,-512.4000000000055,-3116.4000000000046
380,652,-520.5000000000018,-587.7999999999986,-636.3000000000048,-584.099999999997,-596.5000000000053,-623.7000000000056,-3548.9000000000137
390,689,-555.2000000000025,-618.4000000000002,-626.2999999999989,-635.4999999999997,-598.3000000000045,-661.5000000000063,-3695.2000000000116
400,503,-343.8000000000014,-406.2999999999981,-438.2999999999996,-408.1999999999988,-383.1000000000015,-396.30000000000325,-2376.0000000000027
410,667,-556.7000000000048,-585.7999999999987,-603.500000000001,-590.6999999999999,-581.4000000000035,-601.8000000000025,-3519.90000000001
420,964,-786.1999999999994,-912.2000000000027,-944.2000000000087,-971.1000000000155,-941.8000000000142,-971.2000000000149,-5526.700000000055
430,573,-476.7000000000026,-509.7999999999983,-533.3000000000025,-487.699999999997,-497.30000000000445,-529.9000000000061,-3034.7000000000107
440,800,-667.1000000000033,-742.9000000000032,-749.8000000000013,-734.000000000001,-764.9000000000095,-773.000000000011,-4431.700000000029
450,911,-829.5000000000015,-861.5000000000018,-861.3000000000002,-919.1000000000122,-856.4000000000096,-907.2000000000095,-5235.000000000035
460,698,-589.4000000000057,-664.4999999999997,-680.5000000000039,-670.0000000000019,-652.5000000000055,-650.400000000004,-3907.30000000002
470,708,-547.1000000000022,-630.4000000000005,-651.0000000000017,-639.9000000000034,-631.2000000000072,-653.1000000000079,-3752.7000000000226
480,932,-804.4000000000066,-875.1000000000038,-906.9000000000113,-899.7000000000089,-868.3000000000095,-918.8000000000092,-5273.20000000005
490,842,-797.4000000000109,-789.400000000002,-803.2000000000063,-803.4000000000044,-780.0000000000068,-793.8000000000048,-4767.200000000035
500,477,-336.2000000000002,-397.8999999999972,-406.4000000000003,-386.9999999999976,-363.0000000000002,-393.9000000000021,-2284.399999999998
510,508,-397.8000000000026,-450.8999999999996,-459.90000000000407,-452.7000000000027,-427.1000000000019,-445.7000000000036,-2634.1000000000145
520,1060,-888.7000000000074,-1006.6000000000043,-1039.6000000000101,-1029.000000000013,-1022.200000000015,-1033.100000000016,-6019.200000000066
530,817,-686.4000000000071,-763.0000000000028,-779.9000000000049,-757.5000000000018,-776.7000000000106,-770.7000000000065,-4534.2000000000335
540,1068,-911.0000000000101,-1011.9000000000023,-1035.6000000000056,-1067.3000000000095,-1053.300000000013,-1092.40000000001,-6171.500000000051
550,895,-812.2000000000008,-835.3999999999984,-841.6000000000017,-837.6999999999977,-839.8000000000052,-833.2000000000007,-4999.900000000004
560,486,-369.6000000000029,-404.7999999999975,-418.49999999999915,-413.7000000000004,-397.70000000000084,-414.4000000000036,-2418.7000000000044
570,902,-748.9000000000046,-851.8000000000055,-878.7000000000091,-861.5000000000093,-859.200000000009,-866.3000000000126,-5066.400000000051
580,644,-521.9000000000043,-589.6000000000012,-593.8000000000033,-587.0000000000027,-564.9000000000052,-582.5000000000033,-3439.70000000002
590,845,-745.7000000000038,-803.6999999999995,-816.7000000000037,-802.2000000000023,-824.8000000000106,-844.8000000000089,-4837.900000000029
600,632,-500.5000000000022,-552.3000000000004,-580.4000000000009,-540.2999999999965,-515.7000000000015,-533.1000000000028,-3222.3000000000043
610,908,-772.5000000000023,-847.6000000000018,-879.9000000000043,-860.9000000000037,-870.4000000000098,-888.9000000000091,-5120.200000000031
620,929,-813.4000000000066,-873.600000000004,-890.4000000000058,-879.4000000000049,-862.5000000000089,-896.9000000000068,-5216.200000000037
630,917,-823.0000000000068,-867.5000000000025,-897.2000000000047,-884.000000000009,-901.3000000000128,-921.600000000014,-5294.6000000000495
640,714,-586.5000000000018,-635.9999999999952,-655.1999999999977,-642.6999999999997,-648.6000000000039,-655.400000000004,-3824.4000000000024
650,938,-790.9000000000076,-878.3000000000048,-895.900000000005,-907.0000000000116,-891.7000000000129,-926.1000000000141,-5289.900000000056
660,797,-671.5999999999976,-718.4999999999995,-735.7000000000005,-749.700000000004,-718.7000000000062,-761.5000000000074,-4355.700000000015
670,809,-661.7000000000044,-766.6000000000043,-758.0000000000018,-768.0000000000043,-762.4000000000083,-780.3000000000112,-4497.000000000035
680,582,-461.60000000000167,-514.2,-515.3999999999997,-527.6999999999972,-503.6000000000022,-536.4000000000051,-3058.900000000006
690,608,-467.9000000000031,-551.3000000000029,-539.5000000000001,-539.5000000000002,-511.30000000000194,-571.6000000000059,-3181.100000000014
700,674,-525.100000000003,-595.5999999999979,-595.6999999999983,-607.3000000000034,-606.0000000000069,-617.7000000000048,-3547.400000000014
710,861,-771.6000000000049,-821.6000000000017,-824.2000000000028,-833.6000000000075,-810.7000000000094,-819.600000000009,-4881.300000000036
