Episode,Steps,Agent0,Agent1,Agent2,Total
1,1632,-1386.3999999999774,-1380.1999999999694,-1192.1000000000204,-3958.699999999967
2,1628,-1361.299999999991,-1371.1999999999712,-1240.6000000000258,-3973.099999999988
3,1922,-1681.7999999999527,-1744.2999999999477,-1522.1999999999948,-4948.299999999896
4,1292,-1083.2,-1038.7999999999947,-988.6000000000175,-3110.600000000012
5,1366,-1149.3999999999962,-1179.9999999999789,-977.9000000000202,-3307.299999999995
6,1314,-1016.9000000000062,-1149.199999999986,-955.4000000000188,-3121.500000000011
7,1487,-1282.599999999986,-1289.3999999999764,-1073.000000000027,-3644.99999999999
8,1389,-1143.2999999999956,-1174.2999999999877,-1003.3000000000228,-3320.900000000006
9,1626,-1398.999999999974,-1405.099999999968,-1195.1000000000233,-3999.1999999999653
11,1423,-1182.7999999999909,-1189.8999999999826,-1063.4000000000178,-3436.0999999999913
12,1225,-910.8000000000037,-1017.2999999999975,-879.8000000000148,-2807.900000000016
13,1493,-1276.1999999999884,-1296.7999999999813,-1071.0000000000232,-3643.999999999993
14,1413,-1090.8999999999965,-1183.699999999985,-1015.0000000000213,-3289.6000000000026
15,1412,-1226.8999999999896,-1209.8999999999824,-1069.1000000000174,-3505.8999999999896
16,1482,-1228.299999999994,-1274.5999999999797,-1080.8000000000206,-3583.6999999999944
17,1266,-1036.7000000000035,-1056.5999999999935,-901.3000000000167,-2994.6000000000136
18,1489,-1297.7999999999854,-1229.499999999974,-1090.3000000000277,-3617.5999999999867
19,1542,-1368.2999999999824,-1270.9999999999734,-1128.3000000000284,-3767.599999999984
21,1371,-1094.9999999999957,-1162.5999999999879,-1007.1000000000197,-3264.7000000000035
22,1937,-1708.4999999999636,-1691.3999999999498,-1548.3999999999985,-4948.299999999912
23,1720,-1467.399999999973,-1551.8999999999508,-1239.0000000000282,-4258.299999999952
24,1456,-1168.499999999994,-1239.9999999999816,-1097.3000000000236,-3505.7999999999993
25,1379,-1100.599999999998,-1141.2999999999831,-979.8000000000211,-3221.7000000000025
