Episode,Steps,Agent0,Agent1,Agent2,Total
0,1999,-1947.7000000000235,-1983.2000000000062,-2019.5999999999287,-5950.499999999958
10,1999,-1900.7000000000144,-1973.6999999999928,-1961.6999999999305,-5836.099999999938
20,1999,-1940.600000000023,-1976.000000000006,-2087.399999999927,-6003.999999999956
30,1999,-1942.7000000000155,-1968.099999999998,-1897.4999999999375,-5808.299999999951
40,932,-427.1999999999982,-698.8000000000071,-654.9999999999998,-1781.0000000000052
50,802,-357.3999999999999,-566.5000000000059,-544.299999999995,-1468.2000000000007
60,898,-460.30000000000217,-709.5000000000088,-618.9000000000012,-1788.700000000012
70,841,-408.5000000000011,-619.5000000000066,-564.499999999998,-1592.5000000000057
80,804,-376.5000000000002,-593.900000000006,-547.5999999999965,-1518.0000000000027
90,891,-424.49999999999955,-658.500000000006,-617.5999999999991,-1700.6000000000045
100,856,-415.70000000000107,-617.6000000000038,-571.599999999998,-1604.9000000000028
110,915,-428.7000000000003,-668.8000000000051,-628.3999999999994,-1725.9000000000049
120,820,-390.59999999999957,-567.2000000000024,-577.5999999999962,-1535.3999999999983
130,875,-408.0000000000005,-617.6000000000037,-581.9999999999985,-1607.6000000000026
140,885,-428.200000000001,-621.400000000004,-616.599999999998,-1666.200000000003
150,806,-396.60000000000184,-560.7000000000052,-537.2999999999959,-1494.6000000000029
160,851,-389.2000000000001,-615.9000000000062,-575.2999999999968,-1580.400000000003
170,826,-407.1000000000005,-594.3000000000059,-553.099999999997,-1554.5000000000032
180,828,-415.80000000000143,-576.000000000005,-572.1999999999963,-1564.0000000000027
190,839,-388.59999999999826,-595.3000000000036,-577.9999999999965,-1561.8999999999983
200,828,-399.7000000000006,-566.800000000005,-554.0999999999973,-1520.6000000000029
210,865,-437.50000000000256,-646.9000000000074,-580.6999999999987,-1665.1000000000085
220,876,-428.20000000000186,-608.400000000001,-596.5999999999984,-1633.2000000000012
230,839,-402.5999999999996,-606.1000000000064,-561.6999999999979,-1570.4000000000037
240,879,-406.70000000000033,-595.500000000005,-601.699999999998,-1603.9000000000033
250,900,-434.50000000000034,-606.4000000000037,-617.999999999999,-1658.9000000000033
260,871,-398.49999999999983,-617.0000000000058,-607.5999999999974,-1623.100000000003
270,808,-402.6000000000004,-570.4000000000028,-542.099999999996,-1515.0999999999992
280,815,-373.5000000000003,-579.9000000000055,-546.999999999997,-1500.4000000000028
290,836,-409.30000000000143,-603.9000000000008,-576.7999999999972,-1589.9999999999995
300,896,-433.5000000000024,-646.1000000000041,-600.7999999999996,-1680.400000000006
310,873,-427.20000000000215,-666.100000000005,-588.8999999999992,-1682.2000000000064
320,884,-443.80000000000166,-663.0000000000077,-592.2999999999993,-1699.1000000000085
330,898,-407.5999999999996,-641.9000000000042,-633.2000000000005,-1682.7000000000044
340,831,-382.80000000000115,-606.4000000000069,-551.5999999999967,-1540.8000000000047
350,929,-422.60000000000065,-648.2000000000062,-646.2999999999996,-1717.1000000000063
360,857,-403.4000000000006,-610.5000000000068,-588.3999999999977,-1602.3000000000052
370,774,-364.90000000000083,-545.8000000000052,-517.1999999999946,-1427.9000000000005
380,769,-371.5999999999998,-530.9000000000041,-548.2999999999972,-1450.800000000001
390,809,-367.8999999999996,-558.5000000000045,-546.7999999999954,-1473.1999999999996
400,869,-391.3000000000002,-563.0000000000033,-572.5999999999977,-1526.9000000000012
410,862,-397.700000000001,-613.300000000003,-568.7999999999979,-1579.800000000002
420,773,-349.90000000000015,-523.5000000000043,-535.6999999999962,-1409.1000000000006
