Episode,Steps,Agent0,Agent1,Agent2,Total
0,813,-424.7000000000017,-581.7000000000057,-548.9999999999972,-1555.4000000000046
10,951,-441.99999999999847,-711.2000000000064,-642.4000000000023,-1795.6000000000072
20,957,-439.0999999999992,-700.7000000000036,-666.2000000000023,-1806.0000000000052
30,868,-396.29999999999956,-622.1000000000057,-602.6999999999987,-1621.100000000004
40,888,-406.90000000000003,-648.6000000000068,-603.4999999999997,-1659.0000000000064
50,857,-431.8,-628.600000000007,-595.7999999999979,-1656.2000000000048
60,850,-412.79999999999995,-618.500000000005,-614.8999999999986,-1646.2000000000035
70,818,-367.40000000000055,-595.7000000000036,-561.2999999999964,-1524.4000000000005
80,793,-377.4000000000003,-577.5000000000047,-542.5999999999951,-1497.5
90,900,-480.6000000000019,-656.6000000000032,-615.1000000000012,-1752.300000000006
100,847,-398.20000000000107,-616.7000000000066,-578.3999999999991,-1593.3000000000068
110,907,-421.4999999999998,-670.4000000000058,-622.4000000000007,-1714.300000000006
120,818,-396.7000000000012,-592.3000000000063,-561.299999999996,-1550.3000000000034
130,925,-482.60000000000275,-678.800000000007,-626.2000000000022,-1787.6000000000117
140,853,-435.1000000000022,-574.600000000003,-570.9999999999985,-1580.7000000000037
150,814,-368.70000000000044,-582.3000000000059,-573.2999999999965,-1524.300000000003
160,843,-407.600000000001,-591.5000000000059,-573.9999999999985,-1573.1000000000054
170,830,-403.60000000000014,-601.100000000006,-571.6999999999989,-1576.400000000005
180,1163,-568.6999999999998,-929.6000000000085,-1040.5000000000016,-2538.80000000001
190,909,-425.3999999999993,-668.0000000000049,-671.8000000000071,-1765.2000000000112
200,864,-425.1000000000007,-603.3000000000006,-598.599999999998,-1626.9999999999995
210,839,-390.49999999999966,-599.8000000000051,-579.799999999997,-1570.1000000000017
220,886,-428.2000000000007,-617.100000000004,-623.5999999999979,-1668.9000000000026
230,854,-408.8000000000013,-617.1000000000065,-594.5999999999971,-1620.500000000005
240,895,-432.8000000000007,-621.3000000000031,-601.7999999999998,-1655.9000000000037
250,913,-446.99999999999943,-641.4000000000036,-607.8000000000002,-1696.2000000000032
260,835,-390.8000000000014,-556.8000000000031,-560.4999999999973,-1508.1000000000017
270,810,-397.70000000000044,-583.5000000000034,-542.9999999999966,-1524.2000000000005
280,844,-401.9000000000008,-597.4000000000029,-591.8999999999974,-1591.2000000000012
290,805,-388.6000000000013,-557.4000000000025,-546.6999999999961,-1492.6999999999998
300,870,-385.60000000000116,-617.7000000000062,-593.6999999999969,-1597.000000000004
310,841,-412.20000000000084,-605.1000000000062,-562.9999999999977,-1580.3000000000047
320,862,-418.00000000000017,-617.5000000000034,-592.5999999999974,-1628.100000000001
330,887,-412.0999999999995,-606.7000000000003,-632.8000000000008,-1651.6000000000004
340,844,-420.10000000000167,-599.5000000000059,-561.4999999999975,-1581.1000000000051
350,991,-466.09999999999997,-762.2000000000094,-683.4000000000034,-1911.7000000000126
360,894,-443.2000000000009,-648.9000000000068,-625.8999999999995,-1718.0000000000073
370,800,-396.6000000000017,-565.000000000003,-547.499999999997,-1509.1000000000017
380,742,-344.0000000000003,-507.1000000000039,-509.0999999999959,-1360.2
390,827,-390.89999999999986,-576.5000000000049,-568.8999999999962,-1536.300000000001
400,927,-420.7000000000003,-656.300000000005,-628.1000000000004,-1705.1000000000056
410,880,-401.4000000000002,-624.8000000000058,-606.0999999999982,-1632.3000000000043
420,791,-366.0000000000003,-556.4000000000033,-540.2999999999964,-1462.6999999999998
430,764,-361.0000000000007,-538.0000000000053,-514.299999999995,-1413.300000000001
440,830,-409.8000000000018,-586.6000000000058,-550.2999999999965,-1546.7000000000041
450,780,-384.60000000000133,-557.6000000000034,-526.3999999999955,-1468.6000000000004
460,787,-410.30000000000246,-633.5000000000078,-531.6999999999958,-1575.500000000006
470,854,-377.59999999999985,-577.7000000000049,-580.4999999999969,-1535.8000000000015
480,872,-443.200000000002,-643.6000000000065,-585.2999999999988,-1672.1000000000072
490,796,-376.2,-588.8000000000058,-545.5999999999955,-1510.6000000000013
500,840,-407.9000000000007,-572.9000000000019,-567.7999999999972,-1548.6
510,782,-397.10000000000207,-545.9000000000027,-553.9999999999966,-1497.0000000000014
520,917,-437.0000000000012,-629.5000000000006,-633.4999999999991,-1700.000000000001
530,838,-401.7000000000012,-618.3000000000069,-572.1999999999967,-1592.2000000000048
540,856,-409.6000000000018,-611.6000000000046,-591.8999999999977,-1613.100000000004
550,816,-378.40000000000043,-545.5000000000048,-556.2999999999956,-1480.2000000000007
560,826,-437.10000000000207,-639.9000000000083,-552.9999999999968,-1630.0000000000073
570,869,-389.70000000000033,-626.7000000000065,-587.9999999999981,-1604.400000000005
580,852,-390.0000000000012,-636.9000000000065,-592.3999999999962,-1619.3000000000038
590,743,-379.8000000000017,-527.9000000000049,-500.29999999999467,-1408.0000000000014
600,888,-420.0000000000008,-600.8000000000031,-606.2999999999977,-1627.1000000000017
610,827,-369.00000000000017,-559.4000000000046,-568.9999999999956,-1497.4000000000005
620,868,-394.59999999999985,-592.3000000000021,-611.7999999999975,-1598.6999999999994
630,790,-379.50000000000136,-573.2000000000055,-553.7999999999962,-1506.5000000000032
640,861,-410.2000000000009,-645.3000000000071,-592.4999999999974,-1648.0000000000055
650,842,-389.80000000000126,-588.000000000001,-577.9999999999965,-1555.7999999999988
660,828,-376.900000000001,-626.9000000000073,-551.199999999997,-1555.0000000000052
670,813,-389.20000000000005,-569.2000000000029,-558.2999999999964,-1516.6999999999994
680,763,-349.5000000000003,-512.7000000000043,-523.1999999999957,-1385.4000000000003
690,854,-457.10000000000264,-588.9000000000059,-595.6999999999982,-1641.7000000000069
700,894,-411.49999999999983,-632.5000000000057,-632.4000000000009,-1676.4000000000065
710,768,-354.5000000000001,-532.6000000000049,-525.4999999999955,-1412.6000000000004
720,800,-383.9000000000008,-569.0000000000028,-563.1999999999964,-1516.1
730,926,-431.0000000000006,-675.4000000000051,-632.2999999999996,-1738.7000000000053
740,802,-374.4999999999998,-559.4000000000041,-542.7999999999956,-1476.6999999999994
750,838,-395.10000000000065,-610.6000000000064,-578.3999999999974,-1584.1000000000045
760,802,-371.20000000000056,-565.7000000000027,-563.0999999999964,-1499.9999999999995
770,762,-365.20000000000084,-512.8000000000045,-509.59999999999457,-1387.6
780,834,-378.9000000000007,-573.9000000000058,-557.9999999999976,-1510.8000000000043
790,832,-382.3999999999989,-547.5000000000041,-568.3999999999968,-1498.2999999999997
800,843,-388.50000000000034,-566.0000000000028,-566.5999999999971,-1521.1000000000004
810,847,-413.3000000000009,-579.4000000000055,-566.6999999999982,-1559.4000000000046
820,807,-382.1000000000015,-577.6000000000058,-537.0999999999958,-1496.8000000000031
830,823,-387.6000000000019,-582.7000000000055,-552.2999999999972,-1522.6000000000047
