Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Agent6,Agent7,Agent8,Agent9,Agent10,Agent11,Total
1,515,-370.9000000000011,-334.2000000000014,-307.5000000000023,-355.2000000000012,-332.30000000000126,-352.70000000000016,-308.9999999999998,-338.20000000000107,-312.8000000000004,-304.90000000000134,-184.59999999999877,-329.2000000000007,-3831.50000000001
2,447,-336.70000000000016,-296.5999999999998,-218.299999999999,-300.4999999999993,-362.10000000000184,-181.99999999999886,-286.3000000000001,-344.400000000002,-266.6999999999988,-288.1999999999996,-289.60000000000065,-348.7000000000007,-3520.1000000000017
3,525,-375.1000000000014,-308.9000000000014,-321.49999999999966,-339.20000000000044,-377.70000000000283,-332.1999999999999,-278.2999999999988,-387.40000000000424,-331.7000000000004,-331.9000000000013,-290.8000000000013,-398.50000000000097,-4073.2000000000126
4,507,-326.8000000000012,-267.8999999999988,-323.20000000000005,-313.8999999999999,-334.7000000000031,-240.99999999999855,-313.8000000000009,-367.10000000000224,-299.20000000000135,-324.3000000000006,-305.89999999999884,-371.5000000000032,-3789.300000000009
5,489,-376.8000000000007,-281.3999999999995,-235.49999999999918,-358.60000000000105,-396.80000000000297,-315.7000000000009,-316.4999999999994,-342.90000000000106,-284.5,-284.2000000000005,-224.1999999999985,-344.19999999999993,-3761.3000000000034
6,533,-296.50000000000153,-230.6999999999987,-391.80000000000155,-389.0000000000001,-381.8000000000012,-333.00000000000006,-340.2999999999987,-369.10000000000207,-320.9999999999998,-342.40000000000026,-232.49999999999815,-320.40000000000066,-3948.5000000000023
7,505,-369.50000000000045,-241.09999999999857,-306.70000000000016,-357.60000000000036,-417.80000000000206,-206.79999999999978,-359.80000000000047,-349.6000000000021,-287.7999999999992,-352.60000000000105,-254.69999999999865,-360.7000000000007,-3864.700000000004
8,514,-392.1000000000002,-336.9999999999999,-378.3000000000002,-264.49999999999886,-322.5000000000011,-266.6999999999985,-218.3999999999995,-414.5000000000033,-328.6000000000015,-283.4999999999994,-290.699999999999,-402.2000000000015,-3899.000000000003
9,572,-411.2000000000021,-369.00000000000017,-284.8999999999983,-375.10000000000156,-357.50000000000045,-326.7999999999986,-350.59999999999974,-452.0000000000026,-341.30000000000075,-288.29999999999933,-382.3000000000017,-433.900000000004,-4372.900000000009
11,563,-379.500000000001,-329.99999999999875,-315.0999999999993,-365.6000000000017,-348.70000000000147,-334.4,-366.7000000000006,-404.6000000000026,-334.4000000000009,-303.00000000000045,-330.00000000000307,-407.20000000000033,-4219.200000000011
