Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Agent6,Agent7,Agent8,Agent9,Agent10,Agent11,Total
0,309,-281.1999999999997,-263.6999999999997,-263.59999999999997,-261.2999999999999,-264.0999999999996,-262.69999999999993,-257.59999999999997,-252.59999999999988,-263.09999999999985,-262.39999999999975,-275.49999999999955,-267.6999999999997,-3175.4999999999977
10,287,-228.69999999999993,-224.1999999999999,-223.49999999999994,-223.39999999999998,-221.1999999999999,-224.39999999999995,-215.90000000000032,-206.80000000000024,-216.90000000000032,-220.20000000000005,-230.8999999999996,-219.80000000000032,-2655.9000000000005
20,280,-226.39999999999978,-221.59999999999982,-220.1999999999999,-220.69999999999987,-222.5999999999997,-217.29999999999984,-219.99999999999983,-197.00000000000023,-213.60000000000022,-218.0999999999999,-228.29999999999967,-212.30000000000052,-2618.0999999999995
30,309,-252.9999999999999,-250.39999999999972,-246.99999999999991,-247.59999999999988,-243.0,-247.49999999999991,-244.49999999999997,-235.10000000000016,-239.8000000000003,-233.90000000000018,-257.7999999999996,-243.6000000000001,-2943.2
40,342,-288.6999999999997,-286.7999999999996,-280.29999999999995,-284.4,-287.0,-285.1999999999999,-279.4999999999997,-272.9000000000004,-279.4999999999998,-285.8999999999995,-299.40000000000026,-287.29999999999984,-3416.8999999999987
50,1999,-956.5000000000314,-700.0000000000259,-949.000000000031,-952.0000000000312,-1452.9999999999688,-951.5000000000312,-954.0000000000312,-1451.4999999999688,-955.0000000000312,-955.0000000000314,-706.0000000000264,-1452.9999999999688,-12436.500000000176
60,1999,-946.5000000000309,265.50000000000523,-926.5000000000299,-932.0000000000302,-967.500000000032,-1005.9000000000342,-959.5000000000315,-964.0000000000316,-1021.2000000000354,-942.0000000000306,256.0000000000066,-1012.6000000000346,-9156.200000000308
70,1999,-217.99999999999187,44.99999999999848,-1943.499999999931,-206.99999999999253,-210.49999999999235,-1942.999999999931,-209.49999999999238,-1946.9999999999309,-1948.8999999999305,-213.49999999999218,35.499999999999226,-1948.7999999999306,-10709.199999999619
80,1999,-1199.000000000001,279.50000000000324,-709.5000000000264,-1190.0000000000023,-1200.0000000000005,-707.0000000000264,-1192.5000000000018,-720.5000000000271,-727.5000000000275,-1194.5000000000014,272.0000000000045,-719.9000000000271,-9008.900000000134
90,1999,-1438.9999999999704,277.5000000000038,-458.5000000000159,-1433.4999999999716,-1447.4999999999698,-455.00000000001563,-1433.9999999999711,-474.00000000001745,-470.50000000001705,-1434.9999999999714,268.5000000000048,-498.8000000000195,-8999.79999999993
100,1999,-219.99999999998968,26.49999999999868,-1798.999999999953,-197.99999999998985,-653.5000000000265,-1821.999999999951,-207.4999999999897,-2042.9999999999325,-1852.999999999944,-203.49999999998983,-3.5000000000018905,-1905.0999999999397,-10881.59999999971
110,1999,-1198.0000000000005,40.99999999999884,-940.0000000000306,-1192.0000000000018,-1214.4999999999984,-946.0000000000308,-1195.0000000000018,-977.5000000000324,-954.5000000000312,-1194.0000000000014,27.49999999999937,-970.6000000000321,-10713.600000000162
120,1999,-1692.9999999999477,279.5000000000034,-209.49999999999233,-1688.4999999999482,-1698.9999999999472,-209.4999999999924,-1688.4999999999482,-222.99999999999162,-218.49999999999196,-1687.9999999999484,273.5000000000044,-247.5999999999897,-9012.099999999691
130,1999,-1455.4999999999686,546.9999999999797,-197.49999999999298,-1449.999999999969,-1452.4999999999688,-200.99999999999287,-1449.999999999969,-205.9999999999926,-220.99999999999176,-1450.9999999999688,534.4999999999807,-215.19999999999206,-7218.199999999846
140,1999,-1195.5000000000014,528.4999999999812,-455.0000000000157,-1189.0000000000025,-1201.500000000001,-457.00000000001586,-1193.500000000002,-470.50000000001705,-478.0000000000176,-1193.0000000000014,520.9999999999818,-478.40000000001766,-7261.900000000129
150,1999,-713.0000000000266,53.99999999999805,-1422.9999999999725,-702.500000000026,-737.0000000000283,-1428.4999999999718,-705.5000000000263,-1460.9999999999677,-1443.49999999997,-707.0000000000264,39.999999999998785,-1446.09999999997,-10673.09999999999
160,1999,-707.0000000000264,-698.5000000000259,-1200.5000000000007,-699.5000000000259,-1201.0000000000007,-1203.0000000000005,-703.500000000026,-1701.999999999947,-1204.0,-706.0000000000263,-706.0000000000263,-1701.9999999999466,-12433.000000000053
170,1999,-1444.99999999997,527.4999999999812,-204.49999999999267,-1435.4999999999707,-1449.499999999969,-204.49999999999267,-1443.49999999997,-218.99999999999167,-228.499999999991,-1441.9999999999702,520.4999999999818,-241.59999999999013,-7265.599999999845
180,1999,-1200.0000000000005,282.0000000000031,-714.5000000000268,-1191.5000000000018,-1195.5000000000014,-716.500000000027,-1192.5000000000018,-722.0000000000273,-718.5000000000271,-1197.0000000000011,273.00000000000415,-735.1000000000279,-9028.100000000137
190,1999,-1442.9999999999698,279.00000000000347,-460.50000000001626,-1436.999999999971,-1447.4999999999698,-461.50000000001614,-1438.9999999999704,-473.0000000000173,-477.0000000000175,-1439.4999999999707,270.00000000000466,-483.6000000000182,-9012.59999999993
200,1999,-1445.9999999999695,535.9999999999807,-207.49999999999253,-1440.9999999999707,-1449.9999999999695,-204.4999999999926,-1442.4999999999702,-215.49999999999204,-221.49999999999162,-1443.9999999999702,527.9999999999812,-227.89999999999114,-7236.399999999848
210,1999,-873.50000000003,-1199.500000000001,-866.0000000000297,-868.5000000000297,-1700.4999999999468,-868.0000000000297,-871.0000000000299,-1700.4999999999468,-872.0000000000299,-872.00000000003,-1204.0,-1701.999999999947,-13597.50000000005
