Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Agent6,Agent7,Agent8,Agent9,Agent10,Agent11,Total
0,1999,-872.00000000003,-449.500000000015,-1117.0000000000143,-868.0000000000297,-1201.0000000000007,-1118.5000000000139,-870.5000000000299,-1451.4999999999688,-1121.0000000000139,-872.0000000000299,-457.00000000001575,-1452.9999999999688,-11851.000000000131
10,1999,-1537.4999999999604,-198.99999999999295,-533.0000000000198,-1533.499999999961,-1701.9999999999468,-536.00000000002,-1534.999999999961,-704.5000000000261,-540.0000000000202,-1535.9999999999607,-207.99999999999244,-706.0000000000264,-11270.499999999887
20,1999,-1038.0000000000289,-198.99999999999298,-1033.50000000003,-1035.00000000003,-1201.0000000000007,-1035.0000000000298,-1036.5000000000293,-1202.5000000000005,-1038.0000000000296,-1038.0000000000296,-207.99999999999247,-1204.0,-11268.500000000193
30,1999,-1120.0000000000139,-206.99999999999253,-619.5000000000234,-1113.5000000000148,-1451.9999999999688,-644.5000000000251,-1117.5000000000143,-958.5000000000314,-623.5000000000238,-1119.000000000014,-214.4999999999921,-960.0000000000315,-10149.500000000147
40,1999,-790.5000000000284,-198.99999999999295,-1282.9999999999889,-785.0000000000281,-953.5000000000312,-1284.4999999999886,-788.0000000000282,-1451.4999999999688,-1286.9999999999882,-789.0000000000283,-207.99999999999244,-1452.9999999999688,-11272.000000000035
50,1999,-956.5000000000314,-700.0000000000259,-949.000000000031,-952.0000000000312,-1452.9999999999688,-951.5000000000312,-954.0000000000312,-1451.4999999999688,-955.0000000000312,-955.0000000000314,-706.0000000000264,-1452.9999999999688,-12436.500000000176
60,1999,-873.50000000003,-1201.0000000000007,-865.5000000000297,-868.0000000000297,-1701.999999999947,-869.0000000000297,-870.0000000000299,-1701.999999999947,-872.0000000000299,-872.0000000000299,-1204.0,-1701.9999999999466,-13601.00000000005
70,1999,-541.5000000000206,-203.99999999999267,-1533.999999999961,-533.0000000000198,-703.5000000000261,-1533.999999999961,-536.50000000002,-1703.9999999999466,-1537.9999999999607,-540.5000000000202,-212.99999999999218,-1701.1999999999468,-11283.199999999866
80,1999,-791.5000000000284,-711.5000000000266,-795.0000000000286,-782.500000000028,-1455.7999999999681,-796.5000000000288,-784.000000000028,-1465.0999999999674,-806.5000000000292,-792.0000000000284,-716.5000000000268,-1454.8999999999687,-11351.80000000016
90,1999,-1117.000000000014,44.4999999999986,-369.00000000000836,-1112.0000000000152,-1449.4999999999695,-371.0000000000088,-1115.0000000000148,-710.5000000000267,-390.0000000000108,-1116.000000000014,31.49999999999934,-714.2000000000268,-8388.200000000112
