Episode,Steps,Agent0,Agent1,Agent2,Total
0,877,-453.09999999999957,-592.4000000000009,-624.6000000000003,-1670.1000000000008
10,948,-427.59999999999957,-631.3999999999996,-631.7000000000023,-1690.7000000000014
20,923,-408.5999999999995,-628.6999999999994,-613.3000000000008,-1650.5999999999995
30,991,-471.7999999999998,-706.0999999999951,-693.9000000000067,-1871.8000000000015
40,953,-452.89999999999884,-653.3999999999979,-680.6000000000084,-1786.900000000005
50,832,-372.5999999999997,-549.7000000000022,-550.9999999999969,-1473.2999999999988
60,850,-390.59999999999957,-574.4000000000019,-573.1999999999988,-1538.2000000000003
70,1060,-532.9999999999997,-825.6999999999971,-855.0000000000178,-2213.7000000000144
80,840,-385.4000000000003,-591.9000000000002,-586.299999999997,-1563.5999999999976
90,810,-361.199999999999,-517.5000000000036,-537.2999999999959,-1415.9999999999986
100,982,-457.39999999999867,-682.4999999999962,-714.1000000000087,-1854.0000000000036
110,960,-469.7000000000012,-618.7999999999995,-640.9000000000028,-1729.4000000000035
120,899,-416.1999999999991,-592.4000000000007,-606.3000000000011,-1614.9000000000008
130,869,-398.4999999999993,-568.6000000000024,-579.6999999999988,-1546.8000000000006
140,940,-435.199999999998,-628.1999999999998,-660.1000000000056,-1723.5000000000034
150,835,-387.0999999999996,-558.1000000000023,-557.099999999998,-1502.2999999999997
160,920,-422.69999999999806,-607.4000000000003,-615.7000000000014,-1645.7999999999997
170,854,-385.4999999999985,-582.0000000000027,-587.4999999999999,-1555.0000000000011
180,865,-392.0999999999979,-621.2999999999987,-602.1999999999998,-1615.5999999999965
190,1046,-542.5999999999967,-783.6999999999915,-742.8000000000127,-2069.1000000000013
200,910,-406.39999999999935,-659.899999999997,-606.3000000000006,-1672.599999999997
210,831,-386.3999999999985,-567.9000000000035,-559.2999999999981,-1513.6000000000001
220,858,-389.50000000000057,-571.8000000000022,-579.3999999999986,-1540.7000000000014
230,869,-400.89999999999833,-588.0000000000008,-588.9,-1577.7999999999993
240,879,-392.1999999999982,-568.1000000000023,-575.2999999999985,-1535.599999999999
250,870,-378.9999999999982,-578.6000000000023,-568.7999999999978,-1526.3999999999983
260,919,-407.1999999999994,-625.4999999999999,-606.5000000000008,-1639.2000000000003
270,789,-362.69999999999897,-505.40000000000384,-524.199999999995,-1392.299999999998
280,828,-365.4999999999995,-554.8000000000019,-563.5999999999976,-1483.899999999999
290,801,-358.3999999999992,-561.8000000000056,-530.9999999999956,-1451.2000000000003
300,937,-464.09999999999854,-638.4999999999976,-654.0000000000057,-1756.600000000002
310,858,-380.59999999999917,-565.8000000000014,-568.299999999998,-1514.6999999999985
320,897,-388.499999999999,-576.8000000000025,-594.9999999999998,-1560.300000000001
330,1058,-534.999999999999,-759.8999999999951,-806.5000000000114,-2101.4000000000055
340,888,-418.3999999999995,-614.8000000000008,-626.7000000000038,-1659.9000000000042
350,1005,-434.69999999999766,-681.9999999999952,-662.5000000000043,-1779.1999999999973
360,803,-361.0999999999983,-523.7000000000045,-531.0999999999948,-1415.8999999999976
370,816,-366.499999999998,-554.1000000000024,-540.8999999999962,-1461.4999999999966
380,894,-483.3000000000017,-696.9000000000027,-650.5000000000045,-1830.700000000009
390,843,-371.0999999999996,-576.7000000000007,-562.9999999999976,-1510.799999999998
400,967,-410.09999999999786,-630.1999999999988,-636.0000000000027,-1676.2999999999993
410,921,-404.1999999999982,-630.599999999999,-616.5000000000014,-1651.2999999999986
420,937,-550.8,-689.9000000000019,-696.8000000000076,-1937.5000000000095
430,799,-360.4999999999995,-554.4000000000035,-527.1999999999952,-1442.099999999998
440,859,-427.0000000000005,-604.1000000000013,-577.1999999999989,-1608.3000000000006
450,937,-488.89999999999816,-674.8000000000004,-639.0000000000035,-1802.700000000002
460,744,-345.9999999999989,-508.50000000000296,-514.4999999999937,-1368.9999999999955
470,924,-397.39999999999884,-616.9000000000002,-611.4000000000015,-1625.7000000000005
480,897,-479.6999999999975,-623.5999999999992,-625.3000000000033,-1728.6
490,867,-417.2999999999986,-612.4999999999992,-585.8,-1615.5999999999979
500,841,-371.7999999999982,-546.3000000000015,-554.4999999999974,-1472.5999999999972
510,753,-337.1999999999992,-476.0000000000033,-496.7999999999943,-1309.9999999999968
520,960,-454.099999999999,-659.4000000000015,-687.9000000000095,-1801.40000000001
530,828,-382.89999999999765,-568.9000000000003,-559.899999999998,-1511.699999999996
540,1058,-639.4000000000043,-806.4000000000017,-822.5000000000115,-2268.3000000000175
550,1095,-592.0999999999983,-819.8999999999908,-831.4000000000199,-2243.4000000000087
560,749,-340.599999999999,-466.7000000000029,-493.69999999999436,-1300.9999999999964
570,982,-471.49999999999955,-678.1999999999974,-698.0000000000114,-1847.7000000000085
580,841,-374.99999999999955,-532.9000000000032,-551.599999999997,-1459.4999999999995
590,823,-449.4999999999993,-573.8000000000001,-559.5999999999976,-1582.899999999997
600,925,-402.0999999999978,-641.0000000000007,-612.9000000000009,-1655.9999999999995
610,911,-464.1999999999992,-648.5999999999992,-646.5000000000025,-1759.3000000000009
620,936,-414.8999999999981,-638.3000000000001,-651.7000000000041,-1704.9000000000024
630,954,-496.9999999999989,-696.6999999999974,-709.3000000000078,-1903.000000000004
640,851,-383.499999999999,-564.7000000000021,-562.2999999999976,-1510.4999999999986
650,963,-491.1000000000006,-709.700000000003,-720.7000000000071,-1921.5000000000107
660,837,-416.9999999999987,-538.0000000000033,-556.8999999999968,-1511.8999999999987
670,806,-359.5999999999979,-559.1000000000024,-543.1999999999971,-1461.8999999999974
680,802,-353.99999999999966,-513.3000000000031,-529.9999999999955,-1397.2999999999984
690,825,-392.3000000000003,-538.5000000000032,-546.4999999999966,-1477.3000000000002
700,877,-379.6000000000005,-586.2000000000004,-578.5999999999987,-1544.3999999999996
710,843,-396.89999999999895,-558.9000000000018,-592.1000000000029,-1547.9000000000037
720,866,-424.2999999999982,-641.9999999999985,-617.5000000000028,-1683.7999999999997
730,893,-389.8999999999997,-553.0000000000035,-592.1999999999994,-1535.1000000000026
740,970,-499.799999999999,-739.4999999999973,-725.1000000000112,-1964.4000000000074
750,788,-354.9,-513.7000000000039,-533.7999999999953,-1402.3999999999992
760,806,-361.8000000000003,-537.6000000000032,-530.9999999999953,-1430.3999999999987
770,843,-369.6999999999989,-562.7000000000012,-579.8000000000003,-1512.2000000000003
780,877,-391.099999999999,-581.6000000000013,-593.1,-1565.8000000000002
790,869,-371.69999999999845,-542.2000000000031,-573.2999999999987,-1487.2000000000003
800,1023,-525.0999999999987,-765.6999999999923,-728.3000000000121,-2019.100000000003
810,885,-383.29999999999814,-548.8000000000034,-600.1000000000001,-1532.2000000000016
820,845,-381.29999999999984,-557.3000000000033,-571.6999999999985,-1510.3000000000015
830,842,-385.5999999999984,-578.400000000004,-577.9000000000007,-1541.9000000000028
840,788,-355.0000000000012,-551.1000000000023,-547.8999999999965,-1454.0
850,888,-398.29999999999865,-619.4,-610.3000000000012,-1628.0
860,837,-370.0999999999985,-554.4000000000026,-595.2000000000022,-1519.7000000000035
870,778,-360.2999999999995,-502.6000000000044,-516.1999999999944,-1379.0999999999983
880,918,-395.4999999999982,-591.7999999999998,-602.3999999999997,-1589.6999999999978
890,897,-417.2000000000001,-612.2999999999984,-619.2000000000016,-1648.7
900,851,-405.8999999999992,-634.600000000004,-581.4999999999995,-1622.0000000000027
910,790,-363.99999999999983,-551.3000000000026,-525.299999999995,-1440.5999999999974
920,947,-411.19999999999845,-621.6999999999991,-624.6000000000016,-1657.499999999999
930,956,-424.2999999999981,-667.7999999999989,-696.1000000000064,-1788.2000000000035
940,794,-355.0000000000002,-543.1000000000021,-533.1999999999962,-1431.2999999999984
950,738,-331.0999999999997,-454.40000000000316,-486.0999999999945,-1271.5999999999974
960,849,-377.79999999999865,-551.4000000000023,-557.5999999999973,-1486.7999999999984
970,899,-438.7999999999984,-593.6000000000022,-621.4000000000011,-1653.8000000000015
980,980,-494.9999999999986,-707.4999999999965,-731.1000000000104,-1933.6000000000054
990,812,-359.89999999999935,-517.8000000000038,-533.1999999999955,-1410.8999999999987
1000,976,-539.700000000001,-730.6000000000018,-717.7000000000077,-1988.0000000000105
1010,847,-388.49999999999835,-556.1000000000021,-561.1999999999973,-1505.7999999999977
1020,899,-394.89999999999884,-588.9000000000013,-587.1999999999992,-1570.9999999999995
1030,840,-395.50000000000085,-527.8000000000023,-555.3999999999971,-1478.7000000000003
1040,705,-318.20000000000005,-479.700000000002,-471.09999999999485,-1268.9999999999968
1050,1006,-500.4999999999997,-708.1999999999944,-699.1000000000072,-1907.8000000000013
1060,873,-389.1999999999999,-558.2000000000021,-573.4999999999982,-1520.9
1070,847,-376.59999999999985,-571.3000000000017,-560.9999999999975,-1508.899999999999
1080,860,-377.4999999999988,-550.8000000000022,-587.4999999999991,-1515.8000000000002
1090,843,-376.0999999999988,-567.0000000000016,-559.3999999999974,-1502.4999999999977
1100,1125,-591.2999999999977,-884.4999999999898,-884.2000000000288,-2360.0000000000164
1110,778,-365.1000000000008,-493.5000000000029,-520.8999999999947,-1379.4999999999986
1120,767,-338.79999999999916,-491.2000000000035,-507.9999999999943,-1337.999999999997
1130,779,-350.9000000000005,-539.0000000000035,-513.5999999999942,-1403.4999999999982
1140,987,-443.6999999999996,-668.2999999999967,-654.6000000000038,-1766.6000000000001
1150,891,-402.3999999999982,-606.999999999999,-594.6999999999997,-1604.0999999999967
1160,796,-357.7,-508.4000000000039,-521.5999999999946,-1387.6999999999985
1170,857,-382.3999999999991,-575.6000000000012,-589.5999999999991,-1547.5999999999995
1180,998,-495.8999999999963,-705.8999999999962,-705.4000000000077,-1907.2000000000003
1190,868,-407.199999999999,-626.400000000001,-603.9000000000024,-1637.5000000000023
1200,764,-340.69999999999936,-475.3000000000034,-501.19999999999436,-1317.199999999997
1210,974,-524.7999999999973,-719.8000000000004,-720.9000000000149,-1965.5000000000125
1220,866,-390.39999999999816,-567.0000000000027,-580.4999999999991,-1537.9
1230,804,-349.79999999999876,-512.0000000000033,-532.1999999999956,-1393.9999999999977
1240,769,-351.5000000000011,-497.8000000000033,-509.8999999999942,-1359.1999999999985
1250,902,-421.7999999999992,-565.4000000000019,-601.8000000000001,-1589.0000000000014
1260,868,-400.09999999999957,-612.1999999999982,-606.7000000000014,-1618.999999999999
1270,999,-477.49999999999716,-723.0999999999971,-695.1000000000087,-1895.700000000003
1280,871,-416.49999999999767,-646.5000000000006,-619.5000000000039,-1682.500000000002
1290,654,-314.8999999999993,-408.1000000000022,-437.3999999999954,-1160.399999999997
1300,825,-370.59999999999906,-542.9000000000028,-543.3999999999961,-1456.8999999999978
1310,794,-366.4999999999981,-532.4000000000035,-523.9999999999948,-1422.8999999999965
1320,872,-392.9999999999982,-574.5000000000015,-590.1999999999996,-1557.6999999999994
1330,996,-476.8999999999994,-699.7999999999976,-726.7000000000099,-1903.400000000007
1340,757,-346.09999999999906,-496.20000000000306,-510.99999999999426,-1353.2999999999963
1350,1046,-584.0000000000005,-842.6999999999989,-813.2000000000136,-2239.900000000013
1360,960,-418.5999999999987,-628.3000000000003,-629.9000000000021,-1676.800000000001
1370,827,-373.7999999999986,-558.8000000000018,-558.8999999999976,-1491.499999999998
1380,848,-426.9999999999976,-580.7999999999986,-561.4999999999977,-1569.2999999999938
1390,834,-380.89999999999935,-533.1000000000034,-560.3999999999982,-1474.400000000001
1400,820,-405.99999999999926,-535.4000000000038,-569.1999999999978,-1510.6000000000008
1410,811,-363.9000000000006,-541.0000000000035,-537.6999999999957,-1442.6
1420,991,-523.9999999999978,-774.5000000000023,-758.7000000000106,-2057.2000000000107
1430,834,-365.1999999999998,-510.2000000000035,-573.199999999998,-1448.6000000000013
1440,859,-380.4999999999986,-550.5000000000011,-568.3999999999978,-1499.3999999999976
1450,813,-369.50000000000057,-527.500000000004,-548.7999999999968,-1445.8000000000013
1460,792,-353.7000000000001,-478.90000000000305,-521.5999999999948,-1354.199999999998
1470,835,-387.2999999999993,-608.2999999999989,-565.7999999999982,-1561.3999999999965
1480,848,-407.1999999999986,-553.8000000000017,-581.0999999999985,-1542.0999999999988
1490,817,-398.09999999999883,-554.2000000000027,-551.7999999999969,-1504.0999999999985
1500,903,-395.79999999999905,-589.700000000002,-608.2000000000006,-1593.7000000000016
1510,797,-352.69999999999925,-508.4000000000037,-526.1999999999952,-1387.299999999998
1520,843,-383.0999999999994,-587.3000000000034,-559.5999999999972,-1530.0
1530,929,-417.0999999999979,-596.699999999999,-628.2000000000011,-1641.9999999999982
1540,823,-369.39999999999844,-557.8000000000019,-543.7999999999962,-1470.9999999999964
1550,855,-372.0999999999989,-568.5000000000011,-569.3999999999979,-1509.999999999998
1560,819,-359.79999999999825,-526.0000000000036,-539.2999999999962,-1425.099999999998
1570,1008,-523.4999999999976,-797.3999999999966,-741.3000000000109,-2062.2000000000053
1580,792,-371.8999999999992,-492.70000000000255,-534.6999999999957,-1399.2999999999975
1590,921,-443.1999999999987,-618.9999999999983,-628.300000000002,-1690.499999999999
1600,942,-507.6000000000019,-662.9000000000015,-693.300000000004,-1863.8000000000075
1610,854,-374.4999999999991,-557.6000000000022,-560.9999999999973,-1493.0999999999985
1620,942,-412.8999999999982,-622.8999999999975,-635.5000000000018,-1671.2999999999975
1630,878,-393.2999999999978,-574.6000000000007,-584.9999999999993,-1552.8999999999978
1640,825,-359.799999999999,-550.8000000000021,-544.2999999999964,-1454.8999999999974
1650,836,-367.29999999999905,-526.0000000000036,-550.7999999999969,-1444.0999999999995
1660,850,-376.9999999999994,-526.2000000000029,-567.3999999999983,-1470.6000000000006
1670,799,-353.09999999999883,-502.90000000000435,-528.9999999999952,-1384.9999999999984
1680,801,-358.69999999999936,-533.6000000000031,-527.4999999999952,-1419.7999999999977
1690,802,-370.0999999999994,-518.6000000000038,-529.0999999999952,-1417.7999999999984
1700,827,-385.19999999999976,-549.2000000000022,-549.1999999999969,-1483.5999999999988
1710,822,-351.6999999999986,-519.1000000000028,-538.4999999999959,-1409.2999999999972
1720,891,-447.39999999999833,-700.1999999999989,-658.3000000000053,-1805.9000000000024
1730,1029,-533.8999999999982,-732.6999999999989,-746.1000000000158,-2012.700000000013
1740,774,-346.50000000000097,-501.40000000000396,-508.5999999999941,-1356.499999999999
1750,830,-371.5000000000002,-562.7000000000029,-550.5999999999967,-1484.7999999999997
1760,1003,-525.9000000000012,-727.6999999999973,-725.4000000000103,-1979.0000000000089
1770,814,-371.2000000000005,-532.0000000000041,-567.4999999999975,-1470.700000000002
1780,803,-361.10000000000065,-502.4000000000029,-528.2999999999952,-1391.7999999999988
1790,991,-505.3999999999979,-686.099999999998,-708.4000000000079,-1899.9000000000037
1800,844,-373.8999999999997,-551.0000000000013,-572.199999999998,-1497.099999999999
1810,825,-378.70000000000005,-496.900000000003,-546.0999999999963,-1421.6999999999994
1820,760,-347.8999999999997,-496.300000000004,-519.8999999999953,-1364.099999999999
1830,903,-409.8999999999993,-630.3000000000018,-614.300000000001,-1654.5000000000023
1840,951,-421.7999999999983,-594.1999999999994,-640.9000000000044,-1656.9000000000021
1850,936,-423.999999999999,-621.0000000000002,-637.9000000000019,-1682.900000000001
1860,816,-371.09999999999866,-511.1000000000029,-537.9999999999958,-1420.1999999999975
1870,831,-381.39999999999793,-533.2000000000028,-546.2999999999965,-1460.8999999999974
1880,867,-385.2999999999986,-560.2000000000019,-580.0999999999988,-1525.5999999999992
1890,912,-409.79999999999825,-572.9000000000021,-599.1000000000003,-1581.8000000000006
1900,842,-378.19999999999885,-524.9000000000037,-556.9999999999973,-1460.1
1910,872,-386.6999999999982,-597.6000000000014,-578.0999999999985,-1562.3999999999983
1920,890,-415.8999999999978,-571.2000000000015,-583.4999999999991,-1570.5999999999985
1930,860,-376.299999999998,-544.1000000000022,-567.799999999998,-1488.1999999999982
1940,970,-455.69999999999663,-675.9000000000001,-684.8000000000047,-1816.4000000000015
1950,879,-393.9999999999984,-601.7999999999995,-601.2000000000004,-1596.9999999999982
1960,882,-414.99999999999926,-585.9000000000008,-596.0999999999998,-1597.0
1970,762,-350.6999999999992,-504.9000000000038,-505.8999999999944,-1361.4999999999973
1980,902,-501.7000000000001,-644.6999999999982,-625.8000000000038,-1772.200000000002
1990,958,-496.69999999999914,-663.2000000000004,-675.0000000000075,-1834.9000000000071
