Episode,Steps,Agent0,Agent1,Agent2,Total
0,1999,-2100.3999999999264,-2099.9999999999613,-2083.699999999968,-6284.099999999856
10,1999,-2150.199999999923,-2166.599999999933,-2017.2999999999938,-6334.099999999849
20,1999,-2150.1999999999234,-2133.3999999999473,-2116.899999999954,-6400.499999999825
30,943,-418.299999999999,-651.1999999999982,-627.4000000000024,-1696.8999999999996
40,981,-434.4999999999989,-668.5999999999972,-650.9000000000036,-1753.9999999999995
50,853,-389.7999999999999,-608.1000000000003,-567.6999999999974,-1565.5999999999976
60,766,-345.7999999999993,-487.0000000000032,-506.0999999999943,-1338.8999999999967
70,849,-388.2000000000003,-603.0000000000032,-581.9999999999992,-1573.2000000000025
80,905,-391.3999999999972,-604.3000000000002,-594.3999999999997,-1590.0999999999972
90,927,-411.2999999999986,-611.3000000000003,-614.5000000000011,-1637.1
100,844,-381.0999999999998,-570.600000000002,-560.2999999999976,-1511.9999999999993
110,1021,-449.7999999999989,-678.7999999999964,-672.900000000005,-1801.5000000000005
120,855,-381.59999999999945,-559.3000000000029,-565.4999999999977,-1506.4
130,984,-441.2999999999994,-666.9999999999969,-653.6000000000032,-1761.8999999999996
140,845,-372.60000000000014,-554.7000000000018,-560.4999999999976,-1487.7999999999995
150,847,-374.8999999999994,-559.8000000000021,-563.5999999999977,-1498.2999999999993
160,854,-379.79999999999933,-550.4000000000019,-564.1999999999977,-1494.3999999999987
170,869,-385.89999999999725,-568.7000000000024,-580.6999999999989,-1535.2999999999986
180,825,-371.09999999999957,-565.5000000000028,-547.7999999999964,-1484.3999999999987
190,915,-401.39999999999793,-605.8,-619.8000000000031,-1627.000000000001
200,932,-404.7999999999989,-629.5999999999995,-611.3000000000006,-1645.699999999999
210,876,-393.3999999999988,-598.2999999999998,-578.6999999999989,-1570.3999999999976
220,941,-412.5999999999988,-638.7999999999986,-625.2000000000012,-1676.5999999999985
230,926,-407.09999999999917,-598.6999999999998,-607.6000000000007,-1613.3999999999996
240,956,-411.59999999999883,-598.6000000000006,-626.700000000002,-1636.9000000000015
250,946,-404.49999999999903,-612.2000000000006,-621.3000000000018,-1638.0000000000014
260,965,-416.4999999999993,-630.0999999999985,-633.8000000000023,-1680.4
270,956,-423.2000000000002,-625.7999999999992,-627.5000000000016,-1676.500000000001
280,842,-359.0999999999999,-557.3000000000014,-551.9999999999967,-1468.399999999998
290,853,-369.5999999999996,-572.8000000000012,-564.2999999999977,-1506.6999999999985
300,911,-391.89999999999833,-581.0000000000014,-598.0999999999999,-1570.9999999999995
310,861,-382.0000000000002,-544.3000000000026,-568.5999999999981,-1494.900000000001
320,930,-398.8999999999979,-598.6000000000007,-612.7000000000013,-1610.1999999999998
330,992,-424.8999999999969,-674.1999999999979,-678.2000000000058,-1777.3000000000006
340,932,-407.2999999999997,-624.0000000000002,-617.000000000001,-1648.300000000001
350,983,-415.49999999999926,-627.3999999999995,-643.2000000000031,-1686.1000000000017
360,972,-430.299999999998,-647.1999999999974,-639.2000000000025,-1716.699999999998
370,857,-381.19999999999817,-543.600000000004,-564.3999999999977,-1489.1999999999998
380,816,-356.39999999999964,-556.5000000000024,-544.2999999999965,-1457.1999999999985
390,910,-396.40000000000026,-584.7000000000008,-598.2,-1579.300000000001
400,1061,-449.8999999999975,-681.2999999999956,-699.5000000000066,-1830.6999999999996
410,1030,-444.0999999999981,-700.4999999999959,-678.6000000000054,-1823.1999999999994
420,822,-390.70000000000164,-559.8000000000021,-549.7999999999969,-1500.3000000000006
430,814,-352.4999999999985,-518.900000000004,-534.5999999999956,-1405.9999999999982
440,892,-381.49999999999926,-582.8000000000005,-591.7000000000003,-1556.0
450,907,-401.9999999999983,-611.3000000000005,-605.1000000000012,-1618.4
460,770,-346.5999999999998,-486.5000000000024,-511.79999999999427,-1344.8999999999965
470,953,-402.4999999999986,-641.2999999999987,-638.1000000000025,-1681.8999999999996
480,862,-379.69999999999993,-572.5000000000019,-583.4999999999986,-1535.7000000000005
490,796,-362.7000000000005,-512.5000000000033,-526.8999999999949,-1402.0999999999985
500,916,-401.0999999999974,-592.6000000000008,-605.9000000000003,-1599.5999999999985
510,849,-375.8999999999988,-540.7000000000036,-559.8999999999975,-1476.5
520,959,-401.6999999999976,-627.2999999999994,-633.7000000000022,-1662.6999999999994
