Episode,Steps,Agent0,Agent1,Agent2,Total
1,1060,-472.2999999999987,-725.1999999999939,-704.7000000000057,-1902.1999999999985
2,963,-442.6999999999998,-632.3000000000002,-640.9000000000025,-1715.9000000000024
3,1088,-495.5999999999992,-764.7999999999918,-741.7000000000088,-2002.1
4,846,-384.69999999999976,-586.3000000000011,-569.3999999999977,-1540.3999999999987
5,870,-404.19999999999965,-574.9000000000013,-583.8999999999988,-1563.0
6,989,-455.3999999999994,-675.3999999999958,-657.5000000000038,-1788.2999999999988
7,974,-449.29999999999967,-675.6999999999967,-651.9000000000035,-1776.8999999999999
8,997,-455.4999999999979,-694.0999999999949,-666.4000000000048,-1815.9999999999977
9,950,-429.69999999999874,-665.8999999999966,-638.8000000000026,-1734.3999999999978
11,944,-429.2999999999988,-664.2999999999977,-629.5000000000013,-1723.0999999999976
12,947,-432.99999999999835,-638.7999999999985,-630.4000000000017,-1702.1999999999985
13,964,-444.49999999999983,-648.199999999998,-640.9000000000029,-1733.6000000000008
14,974,-448.9,-663.7999999999988,-652.1000000000025,-1764.8000000000015
15,872,-402.8999999999992,-569.3000000000017,-583.0999999999983,-1555.2999999999993
16,1016,-460.89999999999907,-698.3999999999965,-686.5000000000055,-1845.800000000001
17,1017,-473.2999999999987,-690.9999999999952,-679.6000000000053,-1843.8999999999992
18,988,-443.09999999999815,-650.1999999999982,-652.8000000000031,-1746.0999999999995
19,819,-378.4999999999997,-527.8000000000034,-546.599999999996,-1452.8999999999992
21,906,-400.5999999999981,-645.0999999999984,-607.1000000000006,-1652.7999999999972
22,999,-441.3999999999977,-674.3999999999966,-659.8000000000037,-1775.599999999998
23,992,-440.299999999999,-674.2999999999962,-661.4000000000035,-1775.9999999999986
24,889,-407.7999999999991,-580.9000000000005,-591.7999999999996,-1580.499999999999
25,865,-384.4999999999999,-582.6000000000006,-581.6999999999988,-1548.7999999999993
26,976,-428.999999999998,-672.5999999999964,-646.3000000000014,-1747.899999999996
27,1096,-483.29999999999916,-759.0999999999927,-726.5000000000077,-1968.8999999999996
28,981,-454.1999999999991,-688.3999999999984,-663.6000000000028,-1806.2000000000003
29,983,-438.59999999999735,-687.1999999999964,-661.0000000000049,-1786.7999999999988
31,884,-413.9999999999993,-587.4000000000005,-588.7999999999989,-1590.199999999999
32,1002,-445.59999999999707,-716.7999999999963,-668.0000000000047,-1830.3999999999978
33,952,-429.4999999999983,-665.2999999999978,-632.9000000000021,-1727.6999999999982
34,1065,-476.1999999999978,-755.0999999999922,-713.3000000000073,-1944.5999999999972
35,977,-436.49999999999864,-670.1999999999966,-650.600000000003,-1757.2999999999984
36,1042,-469.6000000000002,-731.8999999999942,-694.3000000000059,-1895.8000000000002
37,895,-404.69999999999806,-588.2000000000011,-595.6999999999997,-1588.599999999999
38,980,-449.0999999999991,-660.3999999999974,-650.7000000000025,-1760.199999999999
39,987,-441.49999999999807,-673.8999999999965,-659.0000000000041,-1774.3999999999987
41,899,-402.3999999999993,-635.7999999999989,-600.5,-1638.6999999999982
42,880,-403.5999999999994,-603.4000000000017,-586.7999999999989,-1593.8000000000002
43,911,-413.70000000000033,-605.2999999999997,-606.0000000000003,-1625.0000000000005
44,1078,-473.0999999999971,-751.7999999999911,-714.6000000000066,-1939.499999999995
45,1000,-443.7999999999993,-722.9999999999939,-666.2000000000039,-1832.999999999997
46,914,-403.49999999999847,-635.7,-605.7000000000002,-1644.8999999999987
47,860,-387.6000000000001,-569.8000000000011,-572.7999999999984,-1530.1999999999996
48,987,-446.3999999999983,-696.2999999999957,-672.7000000000049,-1815.3999999999987
49,851,-394.1999999999997,-560.5000000000024,-566.9999999999974,-1521.6999999999994
51,1038,-468.3999999999983,-716.0999999999949,-686.0000000000057,-1870.4999999999989
52,851,-395.6000000000001,-573.9000000000003,-571.2999999999981,-1540.7999999999986
53,1024,-466.4999999999989,-695.1999999999955,-679.700000000005,-1841.3999999999994
54,1010,-453.0999999999985,-701.0999999999957,-669.3000000000042,-1823.4999999999982
55,956,-430.6000000000012,-638.4999999999984,-635.9000000000023,-1705.0000000000018
56,907,-422.3999999999999,-600.2000000000005,-606.4999999999998,-1629.1000000000001
57,914,-428.0999999999995,-632.4000000000002,-616.9000000000004,-1677.4
58,989,-443.2999999999983,-678.7999999999982,-677.0000000000061,-1799.1000000000026
59,1024,-457.2999999999989,-710.9999999999942,-683.1000000000051,-1851.3999999999983
61,804,-370.999999999998,-553.1000000000018,-541.2999999999964,-1465.3999999999965
62,941,-408.49999999999915,-639.8999999999985,-623.400000000001,-1671.7999999999986
63,917,-407.39999999999765,-597.4999999999993,-609.6000000000006,-1614.4999999999975
64,998,-450.79999999999933,-695.6999999999966,-663.2000000000038,-1809.6999999999998
65,988,-441.69999999999834,-674.1999999999977,-653.100000000003,-1768.999999999999
66,1023,-445.1999999999991,-726.8999999999943,-686.0000000000053,-1858.0999999999985
67,1022,-455.9999999999974,-712.099999999995,-678.9000000000054,-1846.9999999999977
68,891,-399.4999999999998,-594.3000000000012,-599.5,-1593.300000000001
69,952,-455.2999999999985,-658.7999999999992,-636.4000000000027,-1750.5000000000005
71,891,-399.5999999999988,-616.5999999999998,-590.5999999999996,-1606.7999999999981
72,893,-402.699999999999,-618.9999999999994,-599.8,-1621.4999999999984
73,925,-432.3999999999984,-627.1999999999987,-633.9000000000028,-1693.5
74,991,-443.19999999999783,-699.899999999996,-661.4000000000037,-1804.4999999999975
75,874,-399.0999999999985,-605.4000000000026,-596.8000000000002,-1601.3000000000013
76,922,-411.09999999999974,-605.8999999999999,-613.500000000001,-1630.5000000000005
77,973,-450.60000000000014,-685.4999999999961,-651.3000000000038,-1787.4
78,972,-457.4999999999999,-701.5999999999954,-655.6000000000038,-1814.6999999999991
79,925,-422.69999999999885,-607.8000000000004,-615.4000000000009,-1645.9
81,936,-414.99999999999886,-632.299999999998,-623.2000000000015,-1670.4999999999986
82,941,-481.9000000000009,-707.8999999999997,-665.3000000000026,-1855.100000000003
83,986,-445.8999999999989,-677.399999999998,-659.3000000000039,-1782.6000000000008
84,917,-406.19999999999845,-610.9999999999989,-605.9000000000005,-1623.0999999999979
85,913,-422.49999999999847,-616.6999999999987,-609.0000000000003,-1648.1999999999975
86,826,-391.3999999999993,-543.9000000000017,-557.9999999999975,-1493.2999999999984
87,987,-447.59999999999746,-700.7999999999961,-659.5000000000035,-1807.899999999997
88,915,-409.29999999999944,-649.3999999999982,-614.2000000000006,-1672.8999999999983
89,913,-415.0999999999995,-596.8000000000015,-612.9000000000003,-1624.8000000000013
91,1049,-470.1999999999984,-733.4999999999941,-702.2000000000057,-1905.8999999999983
92,931,-425.0999999999992,-588.7000000000012,-619.0000000000007,-1632.800000000001
93,886,-431.9000000000006,-649.200000000001,-636.7000000000054,-1717.800000000007
94,976,-436.29999999999774,-668.8999999999977,-654.3000000000035,-1759.499999999999
95,769,-345.9,-517.8000000000039,-514.7999999999945,-1378.4999999999984
96,907,-415.8999999999987,-614.1999999999992,-606.0000000000006,-1636.0999999999985
97,892,-408.1000000000008,-615.6000000000006,-604.3000000000001,-1628.0000000000014
98,930,-423.5999999999993,-637.1999999999997,-626.4000000000023,-1687.2000000000012
99,960,-438.19999999999897,-641.4999999999976,-638.8000000000025,-1718.499999999999
101,833,-379.10000000000025,-566.900000000005,-551.6999999999969,-1497.700000000002
102,1025,-453.599999999998,-695.4999999999962,-679.800000000005,-1828.8999999999992
103,940,-416.40000000000055,-632.900000000001,-624.0000000000015,-1673.300000000003
104,935,-422.69999999999834,-650.3999999999977,-628.9000000000019,-1701.999999999998
105,989,-449.7000000000002,-679.899999999999,-660.9000000000041,-1790.5000000000032
106,885,-395.4999999999982,-590.5000000000002,-589.2999999999993,-1575.2999999999977
107,1053,-478.799999999998,-760.5999999999916,-713.5000000000068,-1952.8999999999965
108,926,-447.2999999999999,-638.6999999999983,-620.8000000000011,-1706.7999999999993
109,972,-451.40000000000003,-669.399999999998,-664.0000000000052,-1784.8000000000034
111,810,-370.1000000000001,-560.3000000000034,-544.5999999999965,-1475.0
112,1021,-463.8999999999992,-703.9999999999957,-680.2000000000045,-1848.0999999999995
113,952,-434.299999999999,-609.7999999999993,-634.5000000000019,-1678.6000000000004
114,867,-393.39999999999816,-571.8000000000013,-587.3999999999995,-1552.599999999999
115,1065,-461.1999999999997,-750.6999999999942,-703.8000000000061,-1915.7
116,794,-367.69999999999976,-521.0000000000038,-532.8999999999957,-1421.599999999999
117,942,-422.29999999999865,-636.3999999999997,-621.3000000000015,-1680.0
118,971,-445.6000000000002,-665.2999999999984,-650.7000000000027,-1761.6000000000013
119,982,-432.6999999999992,-645.7999999999984,-653.400000000002,-1731.8999999999996
121,936,-427.3000000000001,-610.6999999999997,-624.200000000001,-1662.2000000000007
122,956,-423.199999999999,-657.099999999999,-631.0000000000018,-1711.2999999999997
