Episode,Steps,Agent0,Agent1,Agent2,Total
1,1658,-943.1999999999977,-1442.6999999999737,-1437.7000000000098,-3823.5999999999813
2,1495,-857.9000000000012,-1333.799999999985,-1266.1000000000201,-3457.8000000000065
3,1682,-960.2999999999985,-1481.7999999999809,-1540.7999999999977,-3982.899999999977
4,1160,-625.3000000000006,-953.3999999999999,-1035.5000000000168,-2614.200000000017
5,1237,-675.2,-1019.8999999999988,-1030.0000000000216,-2725.1000000000204
6,1274,-688.3999999999996,-1106.9999999999973,-1050.4000000000217,-2845.8000000000184
7,1521,-1009.6000000000068,-1316.7999999999909,-1284.7000000000091,-3611.1000000000067
8,1459,-829.0999999999974,-1314.8999999999921,-1229.40000000002,-3373.4000000000096
9,1803,-1122.3000000000022,-1610.4999999999611,-1649.4999999999907,-4382.299999999954
11,1326,-724.4999999999984,-1087.1999999999932,-1158.2000000000141,-2969.900000000006
12,1315,-706.9999999999991,-1107.7999999999968,-1188.6000000000056,-3003.4000000000015
13,1565,-972.1000000000022,-1388.8999999999846,-1370.4000000000196,-3731.4000000000065
14,1471,-809.0999999999979,-1248.299999999986,-1279.5000000000157,-3336.8999999999996
15,1348,-776.7,-1173.8999999999903,-1153.1000000000197,-3103.70000000001
16,1735,-1051.8000000000038,-1531.1999999999714,-1615.5999999999897,-4198.599999999965
17,1393,-895.7000000000029,-1258.099999999995,-1282.1000000000156,-3435.9000000000133
18,1579,-1038.8000000000043,-1459.7999999999697,-1393.8000000000054,-3892.3999999999796
19,1490,-900.3,-1350.1999999999887,-1328.3000000000065,-3578.799999999995
21,1509,-851.4999999999982,-1271.0999999999756,-1257.8000000000134,-3380.3999999999874
22,1571,-859.5999999999998,-1358.3999999999849,-1433.9000000000026,-3651.899999999987
23,1766,-1002.2000000000011,-1541.9999999999636,-1620.399999999993,-4164.599999999958
24,1640,-1025.4000000000037,-1414.799999999977,-1426.5000000000066,-3866.699999999987
25,1386,-770.2999999999982,-1157.7999999999902,-1153.3000000000243,-3081.400000000013
26,1489,-798.1999999999985,-1277.999999999986,-1300.200000000013,-3376.3999999999974
27,1630,-920.5999999999968,-1394.1999999999755,-1405.700000000009,-3720.4999999999814
28,1567,-1005.9000000000013,-1393.6999999999807,-1330.9000000000112,-3730.4999999999936
29,1499,-768.299999999997,-1288.5999999999792,-1266.8000000000152,-3323.699999999991
31,1247,-740.1000000000026,-1083.000000000002,-1057.9000000000158,-2881.0000000000205
32,1609,-930.4000000000002,-1403.5999999999756,-1424.4000000000058,-3758.3999999999814
33,1503,-856.1999999999998,-1343.999999999985,-1360.2000000000091,-3560.399999999994
34,1663,-936.4999999999958,-1433.1999999999744,-1463.4000000000156,-3833.099999999986
35,1519,-866.8000000000009,-1350.099999999982,-1379.5000000000052,-3596.399999999988
36,1412,-795.3999999999987,-1114.4999999999857,-1158.6000000000358,-3068.50000000002
37,974,-446.5999999999997,-668.0999999999997,-717.2000000000061,-1831.9000000000055
38,1084,-520.099999999998,-772.9999999999924,-889.3000000000086,-2182.3999999999987
39,1119,-507.89999999999793,-751.4999999999949,-893.7000000000075,-2153.1000000000004
41,1180,-557.7999999999987,-808.0999999999925,-1005.6000000000033,-2371.4999999999945
42,1049,-487.79999999999916,-711.3999999999968,-880.0000000000036,-2079.2
43,992,-452.69999999999845,-645.6999999999994,-765.4000000000055,-1863.8000000000034
44,1249,-554.0999999999965,-891.6999999999855,-1002.9000000000107,-2448.6999999999925
45,1183,-533.699999999999,-832.0999999999892,-889.5000000000153,-2255.300000000004
46,1026,-461.599999999998,-706.6999999999961,-792.6000000000091,-1960.9000000000033
47,983,-456.39999999999884,-648.9999999999983,-773.8000000000055,-1879.2000000000025
48,963,-434.49999999999926,-680.0999999999985,-680.8000000000043,-1795.4000000000021
49,855,-399.39999999999964,-581.400000000001,-581.1999999999981,-1561.9999999999986
51,991,-444.9999999999996,-665.2,-679.4000000000043,-1789.600000000004
52,896,-417.69999999999965,-619.2999999999995,-616.9999999999977,-1653.9999999999968
53,1023,-459.6999999999991,-701.2999999999981,-682.2000000000047,-1843.200000000002
54,1049,-471.29999999999836,-750.4999999999916,-730.3000000000067,-1952.0999999999967
55,919,-408.69999999999845,-619.799999999999,-614.5000000000011,-1642.9999999999986
56,829,-380.99999999999994,-553.5000000000038,-548.5999999999963,-1483.1
57,931,-421.8999999999989,-665.1000000000062,-649.5000000000013,-1736.5000000000064
58,1052,-469.49999999999926,-761.6999999999962,-756.2000000000097,-1987.400000000005
