Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,680,-585.5000000000065,-641.8000000000042,-651.100000000005,-599.8999999999995,-561.900000000003,-597.2000000000021,-3637.40000000002
10,638,-497.40000000000344,-565.3999999999978,-569.7999999999982,-526.699999999995,-495.69999999999794,-517.4000000000026,-3172.399999999995
20,619,-475.60000000000275,-531.7999999999968,-544.2999999999979,-514.6999999999956,-506.0000000000006,-498.3000000000034,-3070.699999999997
30,634,-496.3000000000018,-569.8000000000022,-562.500000000003,-524.2999999999952,-495.2000000000019,-520.5000000000036,-3168.600000000008
40,715,-556.5000000000038,-660.2000000000021,-679.1000000000041,-605.9999999999944,-596.0000000000008,-644.2000000000043,-3742.0000000000095
50,539,-415.30000000000143,-478.30000000000024,-473.7999999999997,-446.4999999999967,-407.3000000000015,-452.6000000000017,-2673.8000000000015
60,550,-424.90000000000146,-470.1999999999987,-491.7000000000014,-481.40000000000225,-467.1000000000048,-480.3000000000047,-2815.6000000000136
70,852,-709.9000000000059,-789.5000000000024,-817.300000000006,-785.6000000000013,-819.4000000000116,-835.1000000000115,-4756.800000000038
80,538,-404.0000000000022,-469.4999999999989,-466.4999999999968,-456.899999999999,-428.59999999999866,-474.10000000000247,-2699.599999999998
90,480,-331.50000000000153,-388.89999999999804,-398.9999999999986,-386.9999999999979,-355.2999999999988,-380.30000000000234,-2241.9999999999973
100,652,-530.3000000000021,-574.9999999999975,-584.8000000000006,-581.5999999999984,-571.7000000000039,-570.9000000000029,-3414.3000000000056
110,578,-391.5000000000022,-463.3999999999961,-484.39999999999725,-461.8999999999958,-431.09999999999764,-476.500000000002,-2708.799999999991
120,483,-351.2000000000029,-412.90000000000026,-414.79999999999774,-402.0999999999992,-388.1000000000034,-413.3000000000017,-2382.400000000005
130,522,-381.00000000000244,-441.30000000000024,-446.79999999999876,-429.39999999999714,-425.4000000000029,-452.10000000000304,-2576.0000000000045
140,592,-456.2000000000027,-510.10000000000053,-524.3000000000003,-511.0000000000003,-499.60000000000304,-521.1000000000038,-3022.30000000001
150,645,-494.20000000000357,-560.0999999999989,-600.5000000000061,-580.1000000000035,-552.500000000005,-578.3000000000056,-3365.700000000023
160,592,-457.5000000000033,-514.3999999999984,-516.5999999999999,-509.8999999999974,-491.40000000000157,-527.000000000004,-3016.8000000000047
170,651,-496.4000000000024,-568.0000000000002,-588.000000000003,-557.7999999999984,-561.2000000000057,-602.2000000000052,-3373.600000000015
180,571,-418.4000000000014,-486.5999999999969,-513.300000000003,-499.6999999999979,-486.9000000000016,-502.40000000000373,-2907.3000000000043
190,693,-541.1000000000007,-634.6000000000021,-641.3000000000022,-619.700000000002,-601.6000000000045,-641.5000000000052,-3679.8000000000166
200,562,-417.20000000000283,-493.4000000000014,-494.8999999999984,-474.39999999999833,-462.50000000000347,-494.40000000000435,-2836.800000000009
210,638,-493.30000000000297,-566.8000000000011,-573.8000000000015,-560.4000000000001,-566.9000000000051,-590.8000000000059,-3352.0000000000164
220,532,-382.7000000000018,-451.8999999999978,-458.50000000000136,-441.7999999999988,-418.50000000000153,-463.2000000000036,-2616.600000000005
230,529,-397.0000000000017,-446.69999999999726,-476.70000000000243,-439.1999999999965,-426.7999999999978,-418.9000000000034,-2605.2999999999993
240,540,-369.00000000000176,-441.6999999999977,-451.1999999999956,-429.9999999999964,-396.99999999999875,-426.4000000000025,-2515.2999999999925
