Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,610,-523.6000000000065,-548.7000000000006,-573.1000000000025,-528.8999999999967,-541.9000000000029,-548.7000000000056,-3264.900000000015
10,533,-403.60000000000474,-439.1999999999982,-465.29999999999853,-446.5999999999997,-437.60000000000224,-441.00000000000534,-2633.300000000009
20,538,-396.7000000000038,-446.69999999999754,-467.49999999999807,-446.6999999999986,-428.7000000000011,-444.90000000000333,-2631.2000000000025
30,550,-430.50000000000387,-469.0999999999984,-493.7999999999997,-466.4999999999994,-459.10000000000065,-474.6000000000034,-2793.6000000000054
40,621,-488.1000000000044,-554.3999999999972,-556.2999999999981,-531.3999999999974,-548.6000000000007,-555.5000000000027,-3234.3000000000006
50,496,-382.4000000000029,-415.49999999999864,-440.60000000000156,-420.6999999999999,-400.7000000000035,-423.8000000000041,-2483.7000000000107
60,528,-439.3000000000043,-465.50000000000136,-471.0999999999996,-462.70000000000016,-443.9000000000003,-449.3000000000031,-2731.8000000000084
70,704,-594.200000000005,-636.2999999999963,-656.1000000000017,-627.699999999998,-641.5000000000006,-672.600000000005,-3828.4000000000065
80,855,-782.900000000001,-780.1999999999958,-820.000000000001,-808.1999999999982,-860.6000000000081,-860.3000000000072,-4912.200000000011
90,1999,-1959.7999999999322,-2020.3999999999155,-2158.799999999922,-2118.999999999922,-2150.399999999921,-2145.3999999999237,-12553.799999999535
100,630,-504.50000000000216,-579.900000000001,-568.1000000000012,-564.4999999999974,-533.5000000000031,-593.600000000005,-3344.10000000001
110,636,-488.8000000000042,-589.9000000000003,-578.9000000000003,-563.4999999999951,-513.1000000000013,-626.1000000000072,-3360.3000000000084
120,420,-295.70000000000124,-362.3000000000001,-354.1000000000001,-353.3,-301.5000000000012,-348.6000000000028,-2015.5000000000055
130,538,-420.60000000000406,-469.90000000000117,-483.70000000000044,-465.10000000000036,-422.9000000000021,-457.1000000000042,-2719.300000000012
140,551,-430.4000000000029,-473.5999999999989,-495.199999999999,-471.99999999999596,-443.19999999999965,-480.90000000000254,-2795.299999999999
150,542,-431.4000000000035,-458.89999999999657,-494.0000000000039,-468.4999999999988,-460.3000000000002,-479.9000000000027,-2793.000000000006
160,523,-399.10000000000235,-449.59999999999934,-479.8000000000008,-455.6000000000003,-421.8000000000009,-434.6000000000033,-2640.5000000000073
170,551,-423.3000000000021,-490.80000000000103,-485.200000000001,-468.3999999999968,-471.6000000000031,-504.9000000000041,-2844.200000000008
180,549,-438.6000000000039,-477.8000000000003,-473.1999999999956,-484.39999999999753,-456.8000000000008,-503.10000000000315,-2833.9000000000015
190,583,-466.20000000000124,-515.7999999999978,-541.2000000000022,-510.99999999999545,-497.59999999999917,-502.20000000000425,-3034.0
200,501,-367.40000000000083,-433.79999999999995,-438.0000000000015,-423.5999999999982,-403.6000000000018,-427.1000000000028,-2493.5000000000045
210,568,-431.9000000000014,-501.69999999999976,-528.900000000002,-505.89999999999907,-496.50000000000273,-499.50000000000324,-2964.4000000000083
220,531,-388.60000000000275,-464.199999999999,-472.0999999999994,-444.3999999999985,-428.60000000000065,-463.4000000000028,-2661.3000000000034
230,533,-410.1000000000023,-464.4000000000003,-474.3999999999976,-465.99999999999915,-459.0000000000026,-459.3000000000039,-2733.2000000000057
240,480,-340.50000000000205,-394.8999999999997,-415.7999999999993,-395.29999999999967,-370.5000000000016,-387.60000000000235,-2304.6000000000045
250,525,-379.4000000000027,-439.79999999999933,-447.69999999999914,-437.39999999999833,-416.600000000001,-453.0000000000029,-2573.9000000000033
260,524,-391.00000000000284,-456.70000000000124,-470.60000000000093,-452.89999999999645,-407.50000000000205,-440.9000000000038,-2619.600000000007
270,473,-359.00000000000256,-397.39999999999804,-411.49999999999835,-404.7999999999996,-393.2000000000013,-399.80000000000314,-2365.7000000000025
280,531,-410.40000000000276,-456.19999999999965,-471.5000000000003,-438.3999999999963,-439.2000000000014,-471.40000000000174,-2687.100000000002
290,555,-435.20000000000346,-482.59999999999764,-500.700000000003,-477.5999999999992,-480.00000000000335,-498.1000000000038,-2874.2000000000107
300,587,-442.60000000000343,-517.4000000000008,-520.3999999999968,-511.39999999999804,-499.39999999999947,-514.1000000000025,-3005.300000000001
310,454,-325.5000000000011,-379.29999999999916,-387.8999999999975,-381.7000000000012,-365.900000000002,-376.0000000000031,-2216.300000000004
320,484,-354.50000000000307,-404.2999999999986,-424.3999999999993,-411.6999999999994,-377.3,-406.3000000000036,-2378.5000000000036
330,715,-566.7000000000037,-643.999999999999,-684.1000000000043,-626.9999999999976,-647.8000000000039,-649.0000000000073,-3818.600000000016
340,568,-434.9000000000034,-501.9000000000001,-498.39999999999975,-489.29999999999745,-475.1000000000003,-529.8000000000019,-2929.400000000003
350,523,-368.50000000000216,-429.599999999998,-449.79999999999967,-424.9999999999974,-414.8,-447.8000000000033,-2535.500000000001
360,507,-381.50000000000256,-425.19999999999914,-434.7999999999989,-428.79999999999717,-415.6000000000043,-447.70000000000346,-2533.6000000000054
370,465,-347.40000000000293,-399.20000000000135,-410.0,-395.99999999999903,-376.0000000000006,-411.000000000002,-2339.600000000006
380,584,-477.8000000000035,-524.900000000001,-528.1000000000024,-509.49999999999886,-519.9000000000033,-550.2000000000061,-3110.400000000015
390,514,-378.6000000000021,-439.0999999999985,-451.1999999999997,-436.899999999999,-428.09999999999985,-445.0000000000027,-2578.900000000002
400,503,-344.5000000000012,-407.19999999999845,-437.8000000000021,-409.19999999999845,-396.4000000000026,-406.2000000000037,-2401.3000000000065
410,569,-421.70000000000215,-500.20000000000147,-503.19999999999897,-485.7999999999978,-479.40000000000265,-500.1000000000045,-2890.400000000008
420,599,-474.1000000000026,-531.9999999999978,-551.3999999999983,-522.7999999999988,-533.4000000000034,-549.2000000000033,-3162.900000000004
430,465,-361.1000000000028,-401.20000000000067,-404.8000000000018,-394.20000000000016,-382.60000000000116,-394.70000000000266,-2338.6000000000095
440,552,-414.2000000000009,-486.100000000001,-497.3999999999998,-470.49999999999676,-471.50000000000205,-488.50000000000364,-2828.2000000000044
450,540,-417.40000000000225,-487.2999999999993,-481.9999999999993,-478.4999999999998,-489.70000000000323,-475.3000000000035,-2830.200000000007
460,494,-372.8000000000032,-446.0999999999997,-449.3000000000011,-435.6999999999981,-453.30000000000194,-447.9000000000029,-2605.1000000000067
470,534,-370.10000000000156,-451.90000000000055,-454.700000000001,-449.8999999999977,-427.10000000000326,-465.00000000000375,-2618.7000000000075
480,597,-469.1000000000042,-519.7999999999948,-560.9000000000002,-510.59999999999457,-518.8000000000012,-543.4000000000053,-3122.6000000000004
490,554,-445.9000000000037,-498.49999999999955,-496.2999999999979,-491.50000000000006,-493.3000000000018,-495.70000000000334,-2921.200000000006
500,454,-331.30000000000257,-372.8999999999994,-395.30000000000007,-377.9000000000009,-342.2999999999997,-367.9000000000019,-2187.6000000000045
510,499,-369.00000000000216,-447.6000000000009,-454.30000000000194,-434.9999999999999,-447.20000000000243,-438.200000000002,-2591.3000000000097
