Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,592,-469.40000000000475,-539.9000000000019,-559.5000000000023,-510.69999999999646,-520.900000000004,-541.9000000000025,-3142.300000000012
10,566,-428.8000000000038,-508.9000000000042,-500.2000000000009,-483.70000000000033,-449.1000000000021,-479.2000000000028,-2849.900000000014
20,587,-435.3000000000035,-515.6000000000016,-505.89999999999884,-503.5999999999992,-470.59999999999957,-522.5000000000034,-2953.5000000000064
30,532,-387.2000000000023,-465.8999999999982,-474.0999999999998,-449.6999999999991,-434.30000000000103,-457.1000000000025,-2668.300000000003
40,577,-439.2000000000012,-506.39999999999964,-526.800000000001,-495.7999999999964,-459.20000000000164,-510.8000000000035,-2938.200000000003
50,510,-385.9000000000035,-449.1000000000026,-456.8000000000002,-440.5000000000015,-408.10000000000184,-437.7000000000011,-2578.100000000011
60,521,-391.3000000000023,-471.4000000000011,-492.00000000000193,-439.99999999999824,-434.60000000000093,-453.00000000000233,-2682.3000000000065
70,675,-545.6000000000042,-651.4000000000035,-653.0000000000028,-584.7999999999936,-560.000000000001,-633.9000000000046,-3628.7000000000094
80,493,-366.00000000000205,-447.7999999999999,-432.29999999999916,-417.7999999999979,-402.8000000000018,-454.0000000000026,-2520.7000000000035
90,683,-527.9000000000038,-619.0999999999988,-630.0999999999989,-610.5999999999991,-620.3000000000051,-662.0000000000052,-3670.000000000011
100,608,-475.1000000000031,-538.8999999999962,-547.7999999999971,-550.2999999999998,-524.5000000000017,-553.8000000000048,-3190.400000000003
110,516,-374.70000000000255,-442.8000000000013,-447.19999999999686,-432.59999999999945,-418.1000000000016,-445.00000000000233,-2560.400000000004
120,506,-381.5000000000026,-432.99999999999875,-456.6000000000006,-437.8000000000013,-429.40000000000384,-434.000000000005,-2572.300000000012
130,551,-430.3000000000044,-469.90000000000003,-484.299999999997,-483.3999999999994,-446.90000000000214,-479.5000000000039,-2794.300000000007
140,586,-457.3000000000021,-508.6999999999991,-527.3999999999955,-524.7000000000007,-492.99999999999983,-510.4000000000044,-3021.500000000002
150,553,-439.40000000000435,-491.99999999999966,-492.19999999999936,-478.9999999999995,-462.6000000000006,-491.20000000000226,-2856.4000000000055
160,549,-427.6000000000029,-485.30000000000075,-477.39999999999753,-473.8999999999998,-460.90000000000197,-478.6000000000028,-2803.7000000000057
170,589,-467.3000000000032,-532.2000000000011,-527.400000000001,-522.300000000002,-487.2000000000022,-551.500000000006,-3087.900000000015
180,587,-468.70000000000454,-519.800000000001,-515.8999999999986,-528.0999999999988,-489.80000000000064,-553.5000000000035,-3075.8000000000075
190,612,-497.5000000000018,-549.1999999999995,-538.5999999999943,-534.399999999996,-540.0,-559.9000000000033,-3219.599999999995
200,509,-374.9000000000019,-442.39999999999924,-441.000000000001,-424.3999999999965,-421.5000000000024,-440.00000000000125,-2544.200000000002
210,553,-430.7000000000028,-486.6999999999995,-491.0999999999986,-487.7999999999987,-467.70000000000306,-488.4000000000035,-2852.400000000006
220,563,-424.00000000000324,-497.20000000000016,-509.5000000000002,-477.2999999999976,-455.00000000000176,-505.60000000000383,-2868.600000000007
230,537,-427.5000000000044,-465.7000000000001,-478.5000000000007,-463.9999999999979,-453.30000000000007,-465.9000000000026,-2754.900000000006
240,456,-322.70000000000226,-368.3999999999993,-377.3999999999981,-368.59999999999894,-328.0000000000006,-372.6000000000029,-2137.700000000002
250,533,-396.80000000000314,-449.5000000000005,-467.5999999999988,-448.3999999999981,-417.0000000000021,-438.00000000000495,-2617.3000000000075
260,504,-371.500000000002,-434.50000000000097,-442.79999999999956,-431.59999999999627,-388.60000000000196,-415.30000000000314,-2484.300000000004
270,505,-374.1000000000021,-447.3000000000022,-446.19999999999914,-439.60000000000036,-426.2000000000021,-436.9000000000029,-2570.300000000009
280,536,-400.2000000000028,-456.6999999999991,-463.79999999999836,-443.4999999999962,-454.50000000000125,-493.20000000000306,-2711.9000000000005
290,520,-389.1000000000012,-456.7000000000006,-470.70000000000203,-450.7000000000005,-440.8000000000012,-430.90000000000396,-2638.9000000000096
300,559,-423.20000000000135,-472.2999999999979,-502.1999999999983,-466.49999999999636,-453.10000000000025,-497.00000000000244,-2814.2999999999965
310,503,-375.9000000000026,-436.80000000000075,-429.59999999999775,-434.90000000000185,-409.7000000000022,-444.7000000000016,-2531.6000000000067
320,536,-396.4000000000035,-469.2000000000002,-484.2000000000022,-461.099999999999,-443.7000000000007,-463.40000000000384,-2718.0000000000095
330,697,-550.1000000000031,-619.1999999999989,-656.000000000004,-603.6999999999972,-620.2000000000031,-642.400000000006,-3691.600000000012
340,553,-401.60000000000167,-489.80000000000155,-497.40000000000174,-481.39999999999804,-461.2000000000011,-499.4000000000014,-2830.8000000000056
350,547,-412.1000000000039,-458.2999999999992,-471.49999999999824,-445.899999999997,-440.8000000000021,-457.1000000000028,-2685.700000000003
360,492,-365.8000000000017,-411.1999999999994,-424.89999999999884,-420.49999999999903,-389.8000000000024,-420.1000000000038,-2432.3000000000056
370,459,-347.90000000000214,-395.0000000000015,-399.0999999999995,-389.5999999999993,-365.6000000000014,-401.60000000000326,-2298.800000000007
380,584,-457.8000000000027,-518.3999999999996,-532.900000000002,-508.9999999999988,-536.2000000000052,-548.500000000007,-3102.8000000000156
390,513,-376.700000000003,-433.99999999999784,-454.7999999999994,-434.6999999999986,-425.9000000000006,-435.6000000000021,-2561.7000000000016
400,500,-340.70000000000135,-410.19999999999936,-421.5999999999989,-413.4000000000003,-378.00000000000057,-411.2000000000027,-2375.100000000003
410,605,-456.1000000000039,-532.8000000000011,-560.1000000000014,-514.5999999999964,-524.3000000000035,-531.3000000000042,-3119.2000000000103
420,599,-473.70000000000255,-531.1999999999977,-550.5999999999983,-522.1999999999988,-531.8000000000033,-548.0000000000033,-3157.500000000004
430,474,-363.10000000000207,-411.50000000000125,-419.60000000000116,-394.99999999999835,-403.10000000000184,-402.20000000000397,-2394.5000000000086
440,588,-459.3000000000027,-524.9000000000008,-541.2000000000039,-517.1999999999985,-501.7000000000027,-513.3000000000059,-3057.600000000014
450,526,-397.0000000000021,-472.59999999999945,-466.89999999999895,-455.39999999999776,-459.6000000000014,-477.30000000000376,-2728.8000000000034
460,486,-378.4000000000026,-432.79999999999865,-438.60000000000036,-424.09999999999707,-448.3000000000031,-432.8000000000014,-2555.000000000003
470,518,-373.5000000000018,-429.7999999999993,-441.60000000000184,-433.6999999999983,-400.40000000000174,-433.4000000000032,-2512.400000000006
480,574,-456.000000000002,-509.1999999999976,-519.0999999999973,-502.49999999999585,-489.59999999999917,-498.3000000000037,-2974.6999999999957
490,554,-445.60000000000366,-497.79999999999956,-495.6999999999979,-491.0,-490.8000000000017,-494.7000000000033,-2915.6000000000063
500,460,-347.30000000000274,-392.200000000002,-397.50000000000034,-374.0999999999987,-336.79999999999944,-374.900000000002,-2222.800000000005
510,462,-362.0000000000031,-401.6000000000013,-409.5000000000002,-400.3000000000008,-373.10000000000105,-394.6000000000024,-2341.100000000009
520,636,-472.30000000000183,-562.4000000000021,-560.5999999999984,-550.0999999999951,-546.3000000000027,-577.5000000000043,-3269.2000000000053
530,551,-424.5000000000033,-483.3999999999977,-494.89999999999907,-468.6999999999968,-481.40000000000003,-490.9000000000038,-2843.8000000000006
540,657,-516.2000000000035,-598.4000000000018,-618.9999999999994,-580.1000000000004,-556.6000000000006,-608.1000000000016,-3478.4000000000074
550,618,-511.40000000000487,-555.2999999999971,-573.6999999999989,-569.9999999999949,-533.299999999999,-548.300000000004,-3291.999999999999
560,444,-326.5000000000026,-380.0999999999989,-394.0999999999999,-375.79999999999995,-370.8000000000011,-378.2000000000033,-2225.500000000006
570,622,-498.8000000000033,-544.3999999999991,-560.0999999999993,-539.5999999999974,-529.7000000000043,-552.6000000000078,-3225.2000000000107
580,492,-377.40000000000293,-430.90000000000333,-419.2999999999971,-420.5000000000005,-387.50000000000296,-417.900000000004,-2453.500000000011
590,505,-384.000000000002,-456.19999999999845,-462.99999999999966,-436.09999999999786,-462.3000000000022,-446.1000000000015,-2647.7000000000016
600,563,-422.80000000000354,-472.2999999999984,-496.19999999999834,-492.4999999999999,-460.5999999999997,-473.80000000000285,-2818.2000000000025
