Episode,Steps,Agent0,Agent1,Agent2,Total
1,1723,-1135.899999999998,-1477.3999999999696,-1352.0000000000218,-3965.2999999999893
2,1667,-1105.2000000000053,-1451.0999999999776,-1338.6000000000104,-3894.8999999999933
3,1803,-1151.1000000000015,-1562.9999999999686,-1447.2000000000137,-4161.299999999984
4,1415,-883.5000000000028,-1237.3999999999876,-1169.8000000000147,-3290.7000000000053
5,1676,-1133.5999999999997,-1490.9999999999784,-1300.9000000000215,-3925.4999999999995
6,1528,-1039.100000000006,-1262.19999999998,-1191.5000000000193,-3492.8000000000056
7,1436,-1023.6000000000079,-1145.4999999999911,-1128.5000000000205,-3297.6000000000195
8,1450,-914.2000000000011,-1234.3999999999864,-1155.3000000000156,-3303.9000000000033
9,1577,-957.400000000002,-1408.4999999999716,-1278.4000000000171,-3644.299999999991
11,1687,-1145.299999999992,-1431.4999999999761,-1326.6000000000145,-3903.399999999983
12,1535,-1122.7000000000057,-1263.9999999999948,-1198.0000000000243,-3584.7000000000253
13,1730,-1211.2000000000023,-1518.8999999999683,-1340.5000000000161,-4070.5999999999867
14,1449,-945.9000000000028,-1221.8999999999894,-1099.000000000023,-3266.8000000000147
15,1602,-1083.0000000000043,-1366.79999999998,-1206.1000000000183,-3655.9000000000024
16,1390,-920.2000000000024,-1206.3999999999953,-1047.9000000000228,-3174.5000000000205
17,1548,-1091.7000000000019,-1374.9999999999768,-1159.3000000000202,-3625.999999999999
18,1756,-1214.9000000000037,-1574.3999999999721,-1382.3000000000122,-4171.599999999988
19,1318,-817.3000000000023,-1174.9999999999986,-1021.5000000000188,-3013.8000000000197
21,1594,-1009.200000000002,-1353.4999999999804,-1316.5000000000102,-3679.1999999999925
22,1699,-1029.3999999999996,-1487.2999999999747,-1380.8000000000213,-3897.4999999999955
23,1794,-1188.1000000000013,-1551.799999999963,-1434.9000000000112,-4174.799999999976
24,1663,-1121.3000000000043,-1409.0999999999774,-1290.800000000018,-3821.1999999999994
25,1535,-1043.9000000000049,-1250.2999999999863,-1237.4000000000228,-3531.600000000014
26,1551,-976.2000000000018,-1321.8999999999814,-1242.0000000000161,-3540.0999999999995
27,1672,-1110.000000000004,-1420.1999999999723,-1245.9000000000246,-3776.100000000001
28,1644,-1096.1000000000022,-1437.0999999999806,-1263.500000000017,-3796.7
29,1891,-1289.4999999999948,-1612.5999999999583,-1604.8000000000038,-4506.899999999957
31,1677,-1185.1000000000051,-1517.5999999999729,-1286.000000000014,-3988.699999999992
32,1673,-1047.7000000000035,-1464.7999999999724,-1428.6000000000092,-3941.099999999985
33,1125,-544.8999999999979,-857.3999999999958,-864.4000000000204,-2266.7000000000144
34,1069,-483.79999999999825,-760.9999999999956,-729.6000000000101,-1974.400000000004
