Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,1999,-2021.6999999999305,-2058.99999999992,-2141.1999999999202,-2047.5999999999158,-2097.3999999999264,-2077.0999999999212,-12443.999999999534
10,1999,-2080.899999999927,-2044.8999999999223,-2130.0999999999212,-2021.9999999999186,-2055.5999999999267,-2077.599999999922,-12411.099999999537
20,1999,-2071.8999999999282,-2061.499999999922,-2138.3999999999223,-2051.799999999922,-2089.3999999999246,-2126.1999999999207,-12539.19999999954
30,1999,-2087.3999999999255,-2090.099999999922,-2118.0999999999185,-2121.1999999999234,-2094.9999999999254,-2131.699999999924,-12643.49999999954
40,756,-632.6000000000004,-690.6999999999985,-716.7000000000038,-681.9999999999965,-672.6000000000037,-710.2000000000046,-4104.8000000000075
50,548,-434.30000000000285,-470.1999999999981,-515.4999999999987,-481.4999999999993,-459.8000000000011,-459.0000000000026,-2820.300000000003
60,730,-667.500000000008,-661.2999999999993,-677.2999999999961,-669.2999999999973,-676.4000000000071,-700.1000000000098,-4051.9000000000174
70,931,-784.5000000000048,-873.5000000000003,-908.8000000000036,-917.6000000000035,-897.2000000000069,-927.8000000000078,-5309.400000000026
80,600,-487.1000000000041,-545.1999999999981,-551.3999999999986,-566.7999999999992,-514.6999999999996,-552.9999999999999,-3218.2
90,604,-492.1000000000037,-530.7999999999989,-559.9000000000027,-536.0999999999964,-506.09999999999854,-545.5000000000053,-3170.5000000000055
100,766,-630.6000000000031,-697.9999999999977,-727.8000000000011,-699.9999999999989,-742.8000000000061,-732.0000000000042,-4231.200000000011
110,553,-447.4000000000034,-479.99999999999926,-491.1999999999992,-464.4999999999976,-462.6000000000017,-465.300000000003,-2811.000000000004
120,597,-484.1000000000036,-529.5,-536.199999999999,-546.9000000000015,-529.3000000000029,-551.6000000000067,-3177.6000000000136
130,651,-555.7000000000048,-588.0000000000006,-600.8000000000033,-585.200000000001,-570.8000000000026,-559.5000000000023,-3460.0000000000146
140,744,-659.8000000000065,-685.7999999999986,-676.8999999999976,-679.9999999999983,-665.5000000000024,-700.1000000000057,-4068.100000000009
150,709,-593.800000000005,-643.6999999999998,-637.8999999999993,-644.2000000000012,-663.3000000000064,-693.0000000000051,-3875.900000000017
160,658,-540.4000000000048,-598.2999999999988,-606.2999999999998,-572.2999999999955,-606.0000000000045,-599.9999999999975,-3523.300000000001
170,791,-692.3000000000073,-743.600000000005,-768.3000000000084,-709.6999999999988,-740.200000000007,-770.5000000000066,-4424.600000000033
180,694,-563.2000000000022,-639.5000000000001,-624.999999999998,-659.7000000000023,-633.5000000000034,-658.9000000000069,-3779.800000000013
190,814,-719.3000000000053,-749.1999999999965,-757.4000000000005,-771.900000000005,-771.0000000000069,-775.8000000000034,-4544.600000000018
200,680,-536.1000000000031,-628.6999999999985,-625.0999999999997,-626.4,-622.2000000000049,-632.1000000000046,-3670.6000000000104
210,743,-620.0000000000017,-688.6999999999999,-723.6000000000057,-669.7999999999994,-708.900000000008,-694.8000000000046,-4105.800000000019
