Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,812,-701.3000000000047,-765.8000000000019,-774.1000000000017,-731.3999999999961,-791.6000000000097,-805.2000000000075,-4569.4000000000215
10,530,-383.90000000000384,-442.19999999999885,-468.40000000000026,-438.29999999999797,-432.0000000000013,-435.9000000000035,-2600.7000000000053
20,687,-528.8000000000035,-614.5999999999999,-620.7999999999996,-587.0999999999963,-622.7000000000046,-629.2000000000006,-3603.2000000000044
30,1999,-1993.4999999999332,-2052.2999999999283,-2062.9999999999263,-2046.1999999999214,-2041.5999999999278,-2077.1999999999293,-12273.799999999568
40,787,-635.3999999999979,-731.4000000000005,-757.3000000000017,-695.4999999999944,-745.6000000000081,-741.200000000005,-4306.400000000008
50,1999,-2014.9999999999347,-2069.49999999993,-2095.3999999999296,-2056.4999999999236,-2045.999999999925,-2051.899999999935,-12334.299999999577
60,730,-641.300000000004,-686.6000000000015,-684.5000000000008,-652.1999999999966,-680.1000000000053,-708.4000000000087,-4053.100000000017
70,940,-832.300000000004,-891.8000000000003,-916.8000000000043,-891.7999999999997,-904.0000000000085,-937.1000000000084,-5373.800000000026
80,608,-488.30000000000365,-562.6000000000003,-540.9999999999944,-541.8999999999971,-551.800000000003,-585.7000000000023,-3271.300000000001
90,541,-407.8000000000023,-481.3999999999986,-480.9000000000008,-473.59999999999684,-448.5999999999968,-464.30000000000314,-2756.5999999999985
100,726,-586.900000000005,-682.0000000000003,-690.9000000000019,-667.199999999995,-669.600000000004,-673.5000000000003,-3970.1000000000067
110,554,-439.90000000000254,-481.29999999999956,-495.2000000000005,-476.899999999999,-463.5000000000013,-460.10000000000383,-2816.900000000007
120,590,-472.70000000000357,-522.3000000000001,-520.8999999999986,-530.1999999999978,-547.9000000000058,-532.5000000000026,-3126.5000000000086
130,659,-525.6000000000038,-600.3000000000005,-595.8000000000006,-575.299999999997,-592.7000000000043,-618.9000000000055,-3508.6000000000117
140,744,-629.300000000004,-687.799999999999,-680.5999999999984,-669.7999999999961,-684.300000000004,-710.8000000000059,-4062.6000000000076
150,689,-589.4000000000071,-611.1999999999963,-636.5000000000009,-620.8999999999988,-636.200000000006,-649.0000000000024,-3743.200000000011
160,655,-537.500000000005,-594.8999999999988,-603.0999999999998,-568.8999999999954,-603.6000000000046,-597.1999999999995,-3505.200000000003
170,791,-692.4000000000074,-743.600000000005,-770.9000000000082,-715.9999999999989,-747.1000000000064,-757.1000000000064,-4427.100000000032
180,702,-595.800000000006,-644.3000000000003,-652.1000000000014,-639.4999999999982,-648.9000000000037,-655.4000000000009,-3836.0000000000105
190,814,-690.9000000000065,-749.1999999999965,-760.0000000000006,-780.1000000000043,-777.9000000000071,-784.2000000000031,-4542.300000000018
200,680,-540.2000000000036,-619.2999999999992,-620.6999999999978,-625.5999999999997,-629.4000000000049,-631.0000000000051,-3666.2000000000103
210,743,-620.2000000000018,-680.7000000000002,-714.000000000002,-679.1999999999989,-709.0000000000076,-700.5000000000047,-4103.600000000016
220,609,-488.60000000000366,-533.7999999999975,-536.3999999999952,-534.7000000000006,-532.600000000001,-543.9000000000019,-3169.9999999999995
230,590,-460.10000000000235,-523.5999999999967,-548.799999999999,-532.0999999999966,-513.6999999999998,-525.100000000003,-3103.399999999998
