Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
1,1197,-1015.5000000000011,-1150.799999999989,-1207.0999999999917,-1199.9999999999898,-1198.9999999999993,-1197.5999999999958,-6969.999999999966
2,1180,-1059.200000000002,-1169.3999999999992,-1195.6999999999978,-1165.1999999999935,-1196.000000000003,-1169.8999999999976,-6955.399999999993
3,1425,-1303.5999999999792,-1397.4999999999682,-1455.2999999999756,-1429.9999999999743,-1474.7999999999734,-1444.6999999999734,-8505.899999999845
4,954,-815.7000000000043,-938.3000000000023,-979.4000000000083,-938.1000000000012,-937.3000000000105,-953.3000000000069,-5562.100000000033
5,1049,-912.3000000000062,-1032.1000000000038,-1049.7000000000044,-1068.2000000000048,-1062.0000000000105,-1044.4000000000065,-6168.700000000037
6,936,-793.1000000000023,-903.400000000001,-935.3000000000061,-943.8000000000084,-926.7000000000104,-914.1000000000059,-5416.400000000034
7,1147,-1040.6,-1101.499999999995,-1185.099999999999,-1119.2,-1153.2000000000003,-1157.5999999999958,-6757.199999999991
8,1240,-1122.400000000001,-1200.5999999999872,-1246.0999999999933,-1258.8999999999917,-1273.0999999999879,-1277.8999999999864,-7378.999999999947
9,1259,-1140.8000000000004,-1239.5999999999835,-1247.0999999999829,-1276.3999999999958,-1269.099999999991,-1276.7999999999893,-7449.799999999944
11,1049,-910.6000000000043,-995.7000000000006,-1051.8000000000104,-1023.8000000000064,-1052.4000000000087,-1049.0000000000052,-6083.300000000036
12,1208,-1079.900000000001,-1188.099999999997,-1203.7999999999902,-1232.599999999989,-1246.9999999999955,-1229.5999999999922,-7180.999999999965
13,1016,-860.5000000000001,-980.4000000000016,-1023.1000000000054,-995.600000000007,-1048.900000000012,-1018.1000000000053,-5926.60000000003
14,1164,-1056.0000000000023,-1121.9999999999914,-1143.4000000000012,-1158.6999999999916,-1172.5000000000048,-1176.1999999999964,-6828.799999999987
15,1059,-937.9000000000037,-1035.7000000000046,-1074.3000000000088,-1063.900000000002,-1066.800000000007,-1080.1000000000015,-6258.700000000027
16,1147,-986.900000000003,-1122.9999999999975,-1157.4000000000028,-1149.2999999999968,-1183.3999999999999,-1149.3000000000086,-6749.300000000008
17,890,-755.7000000000013,-849.9999999999981,-883.0000000000053,-893.9000000000075,-888.1000000000095,-881.9000000000082,-5152.6000000000295
18,1023,-881.099999999999,-1000.200000000007,-1018.0000000000077,-1006.5000000000023,-1022.1000000000124,-1017.0000000000055,-5944.900000000034
19,1231,-1149.5999999999997,-1215.4999999999923,-1252.7999999999888,-1232.099999999996,-1229.6999999999966,-1231.9999999999943,-7311.699999999968
21,820,-640.4000000000045,-744.0999999999957,-793.2999999999992,-785.5999999999964,-800.800000000006,-806.4000000000046,-4570.600000000006
22,648,-496.70000000000357,-582.8000000000005,-590.0999999999988,-587.3000000000014,-574.5000000000025,-581.6000000000029,-3413.00000000001
23,657,-537.0000000000032,-587.8999999999974,-581.999999999996,-576.9999999999945,-589.7000000000018,-602.5000000000016,-3476.099999999994
24,551,-430.70000000000334,-483.4999999999994,-484.9999999999985,-484.19999999999817,-484.10000000000366,-487.40000000000435,-2854.9000000000074
25,726,-601.2000000000065,-669.3000000000043,-660.3000000000017,-668.3000000000045,-673.4000000000079,-678.4000000000066,-3950.900000000031
26,757,-619.3000000000047,-691.4000000000016,-719.1000000000045,-719.0000000000067,-700.6000000000072,-719.7000000000065,-4169.100000000031
27,558,-424.0000000000046,-483.8000000000019,-501.90000000000055,-476.39999999999856,-448.2000000000004,-465.20000000000374,-2799.50000000001
28,565,-444.6000000000032,-491.1000000000012,-510.0000000000023,-490.60000000000053,-465.4000000000045,-489.20000000000493,-2890.9000000000165
29,862,-734.1000000000047,-811.6000000000005,-844.5000000000055,-791.7000000000008,-817.2000000000065,-835.2000000000069,-4834.300000000025
31,557,-466.5000000000044,-514.4999999999989,-507.59999999999945,-484.7999999999977,-517.3000000000008,-509.6000000000031,-3000.3000000000043
