Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,1256,-1076.799999999997,-1223.1000000000022,-1252.599999999991,-1313.099999999988,-1298.6999999999914,-1338.6999999999891,-7502.999999999959
10,1473,-1208.0999999999813,-1457.2000000000032,-1507.9999999999645,-1541.7999999999681,-1515.3999999999687,-1567.3999999999694,-8797.899999999856
20,1509,-1230.5999999999888,-1488.5999999999847,-1548.2999999999781,-1561.7999999999818,-1565.5999999999688,-1604.999999999966,-8999.899999999869
30,1363,-1136.399999999988,-1339.9999999999877,-1389.8999999999746,-1407.199999999976,-1398.3999999999792,-1450.3999999999796,-8122.299999999885
40,788,-641.2000000000024,-723.8999999999984,-758.2000000000022,-735.6999999999972,-744.5000000000058,-727.7000000000045,-4331.200000000011
50,553,-425.70000000000255,-490.80000000000086,-488.6999999999976,-475.99999999999744,-479.00000000000057,-508.5000000000034,-2868.7000000000025
60,730,-668.7000000000088,-687.5000000000015,-672.1999999999991,-662.2999999999961,-667.5000000000051,-702.2000000000085,-4060.4000000000187
70,946,-847.1000000000059,-899.1000000000005,-923.9000000000045,-875.0999999999946,-938.9000000000136,-932.9000000000075,-5417.000000000026
80,599,-470.9000000000033,-542.3999999999988,-566.8999999999982,-518.9999999999942,-556.8000000000028,-559.4000000000027,-3215.4
90,600,-469.3000000000042,-542.8999999999985,-542.4999999999993,-523.6999999999967,-525.6999999999997,-542.800000000003,-3146.9000000000015
100,748,-631.300000000005,-696.9000000000004,-706.9000000000004,-665.2999999999951,-704.900000000005,-721.9000000000041,-4127.20000000001
110,558,-424.7000000000025,-484.49999999999926,-481.39999999999714,-482.8999999999996,-476.50000000000097,-500.20000000000243,-2850.200000000002
120,593,-464.80000000000257,-532.0000000000014,-527.5999999999988,-531.7999999999994,-540.8000000000038,-557.5000000000057,-3154.500000000012
130,659,-537.2000000000037,-606.0000000000028,-596.7000000000005,-594.0000000000008,-582.800000000003,-602.2000000000061,-3518.900000000017
140,742,-638.0000000000059,-686.2999999999992,-685.6999999999999,-661.4999999999945,-678.500000000004,-708.4000000000044,-4058.400000000008
150,689,-580.6000000000065,-616.7999999999981,-627.1999999999979,-637.6000000000022,-643.6000000000067,-647.2000000000021,-3753.0000000000136
160,658,-541.2000000000047,-598.899999999999,-607.0999999999999,-572.6999999999955,-609.1000000000047,-601.5999999999979,-3530.6000000000013
170,791,-692.8000000000073,-744.400000000005,-771.3000000000081,-716.5999999999989,-749.0000000000065,-757.8000000000064,-4431.900000000032
180,705,-587.6000000000029,-626.3999999999955,-675.0000000000047,-640.1999999999986,-661.2000000000038,-667.3000000000063,-3857.7000000000116
190,814,-711.1000000000053,-750.0999999999966,-762.2000000000005,-780.5000000000043,-780.3000000000073,-768.5000000000036,-4552.700000000018
200,680,-560.100000000004,-623.0999999999997,-601.9999999999959,-633.1000000000017,-625.7000000000052,-628.7000000000024,-3672.700000000009
210,743,-613.3000000000017,-689.5999999999999,-724.1000000000058,-670.3999999999994,-717.8000000000081,-695.9000000000057,-4111.100000000021
220,618,-511.0000000000039,-545.699999999996,-579.7000000000006,-541.6999999999995,-542.9000000000004,-525.3000000000051,-3246.3000000000056
230,597,-480.00000000000307,-534.5999999999975,-549.0999999999966,-522.5999999999949,-535.8000000000009,-534.3000000000018,-3156.399999999995
240,543,-380.3000000000009,-469.59999999999843,-472.69999999999845,-464.79999999999734,-466.60000000000275,-463.100000000003,-2717.100000000001
250,686,-517.0000000000027,-611.3000000000021,-645.0000000000075,-620.3000000000019,-613.100000000008,-623.6000000000095,-3630.3000000000316
260,661,-560.6000000000055,-591.4000000000001,-577.0999999999973,-584.9999999999941,-597.6000000000039,-611.0000000000013,-3522.700000000002
270,581,-460.800000000003,-518.9999999999987,-551.1000000000018,-532.2000000000002,-508.4000000000026,-503.4000000000045,-3074.900000000011
280,647,-498.7000000000028,-589.9999999999989,-596.1999999999997,-572.7999999999971,-606.8000000000027,-583.7000000000006,-3448.2000000000016
290,732,-611.2000000000055,-669.9000000000019,-686.3000000000028,-677.700000000002,-690.900000000007,-699.5000000000078,-4035.500000000027
