Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
1,1999,-2007.6999999999323,-2051.599999999959,-2054.29999999996,-2047.5999999999524,-2078.2999999999456,-2065.899999999943,-12305.399999999692
2,1684,-1672.4999999999598,-1753.7999999999474,-1725.9999999999693,-1712.9999999999782,-1730.6999999999491,-1704.6999999999575,-10300.69999999976
3,1629,-1575.4999999999686,-1659.2999999999656,-1655.4999999999952,-1642.6999999999805,-1664.2999999999715,-1664.8999999999685,-9862.19999999985
4,1454,-1449.1999999999673,-1506.799999999973,-1481.2999999999768,-1508.4999999999707,-1471.499999999977,-1463.2999999999813,-8880.599999999846
5,1649,-1644.9999999999645,-1702.4999999999627,-1698.6999999999775,-1705.3999999999637,-1711.8999999999537,-1672.3999999999594,-10135.899999999781
6,1636,-1643.5999999999638,-1703.09999999997,-1672.6999999999673,-1691.999999999971,-1710.8999999999628,-1638.1999999999716,-10060.499999999805
7,1389,-1418.9999999999811,-1394.2999999999856,-1381.1999999999985,-1403.6999999999862,-1414.8999999999764,-1364.8999999999767,-8377.999999999904
8,1471,-1420.4999999999761,-1519.399999999979,-1488.2999999999863,-1484.3999999999858,-1487.199999999979,-1506.9999999999718,-8906.79999999988
9,1604,-1586.599999999972,-1646.5999999999615,-1635.7999999999802,-1610.3999999999864,-1628.2999999999606,-1633.999999999976,-9741.699999999837
11,1548,-1528.3999999999637,-1591.199999999974,-1588.5999999999785,-1563.199999999969,-1557.099999999977,-1563.1999999999666,-9391.699999999828
12,1318,-1278.7999999999872,-1334.1999999999787,-1359.1999999999898,-1298.7999999999927,-1341.7999999999843,-1317.7999999999918,-7930.599999999924
13,1470,-1419.2999999999713,-1517.1999999999668,-1496.999999999981,-1470.0999999999833,-1512.6999999999746,-1521.399999999976,-8937.699999999852
14,1773,-1727.6999999999653,-1839.899999999953,-1830.3999999999446,-1767.8999999999855,-1854.199999999947,-1825.3999999999567,-10845.49999999975
15,1380,-1336.3999999999862,-1408.799999999994,-1421.0999999999954,-1383.3999999999942,-1425.6999999999791,-1403.8999999999878,-8379.299999999937
16,596,-463.000000000003,-526.9000000000002,-533.7999999999971,-552.1000000000003,-518.400000000001,-531.1000000000035,-3125.300000000005
17,606,-484.00000000000443,-535.1999999999997,-551.6999999999998,-565.1,-553.900000000003,-591.100000000003,-3281.00000000001
18,649,-487.20000000000397,-560.3999999999963,-578.2999999999975,-616.1000000000025,-603.1000000000041,-631.9000000000052,-3477.0000000000095
19,697,-567.9000000000037,-620.999999999999,-633.0999999999985,-633.3000000000002,-644.5000000000067,-699.6000000000062,-3799.4000000000146
21,844,-685.1000000000076,-769.4000000000008,-807.9000000000033,-787.2,-816.0000000000072,-864.4000000000096,-4730.000000000028
22,757,-605.5000000000057,-670.7999999999989,-694.6000000000006,-699.9000000000004,-695.4000000000033,-752.3000000000058,-4118.500000000015
23,802,-664.1999999999998,-710.8999999999947,-745.3999999999995,-732.5999999999957,-758.5000000000075,-798.6000000000062,-4410.2000000000035
24,651,-535.8000000000039,-596.8000000000006,-591.4999999999973,-583.3999999999971,-556.300000000001,-640.8000000000061,-3504.6000000000063
25,742,-601.8000000000069,-661.0999999999997,-685.7999999999994,-643.299999999994,-696.8000000000084,-750.2000000000094,-4039.0000000000177
26,781,-625.8000000000045,-717.2000000000023,-744.8000000000022,-728.1000000000005,-746.0000000000074,-763.6000000000107,-4325.500000000027
27,642,-462.2000000000036,-550.0999999999981,-560.0999999999967,-580.199999999999,-567.8000000000042,-613.3000000000062,-3333.700000000008
28,638,-504.50000000000455,-550.4999999999981,-568.5999999999975,-553.9999999999976,-578.5000000000035,-608.8000000000063,-3364.900000000008
29,921,-775.6000000000012,-834.3999999999934,-875.5000000000025,-861.100000000001,-912.8000000000105,-952.4000000000118,-5211.80000000002
31,601,-481.6000000000051,-554.9999999999976,-552.6999999999966,-529.8999999999954,-555.5000000000024,-600.8000000000047,-3275.500000000002
32,839,-687.8000000000005,-774.0000000000025,-783.5000000000008,-770.899999999999,-764.200000000005,-848.2000000000112,-4628.600000000019
33,747,-589.3000000000014,-687.1999999999957,-707.6999999999995,-701.2999999999993,-698.6000000000017,-724.7000000000078,-4108.800000000006
34,779,-610.4000000000019,-683.4999999999959,-720.5999999999999,-707.5999999999973,-737.200000000007,-770.000000000008,-4229.30000000001
35,720,-584.3000000000058,-659.4999999999977,-652.0999999999957,-660.8999999999976,-667.500000000003,-703.5000000000039,-3927.800000000003
