Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,1999,-2106.299999999926,-2138.7999999999247,-2174.3999999999205,-2175.39999999992,-2175.29999999992,-2174.5999999999203,-12944.799999999532
10,1999,-2149.599999999922,-2147.3999999999232,-2189.9999999999186,-2189.9999999999186,-2189.0999999999185,-2189.5999999999185,-13055.699999999519
20,1999,-1991.8999999999326,-2051.9999999999195,-2169.6999999999207,-2152.7999999999206,-2167.599999999921,-2167.8999999999205,-12701.899999999536
30,776,-647.3000000000045,-678.2999999999951,-734.5999999999992,-711.7999999999981,-714.2000000000038,-761.0000000000065,-4247.200000000008
40,840,-709.0000000000055,-773.7999999999998,-806.1000000000014,-748.2999999999932,-782.1000000000031,-833.9000000000091,-4653.200000000012
50,691,-552.9000000000043,-618.499999999997,-637.3999999999974,-638.1999999999983,-635.6000000000062,-654.8000000000043,-3737.400000000008
60,712,-601.7000000000035,-646.1999999999971,-650.2999999999968,-670.1000000000024,-665.2000000000043,-696.1000000000056,-3929.6000000000095
70,958,-812.0000000000006,-930.0000000000048,-938.8000000000067,-895.9999999999987,-917.0000000000095,-983.2000000000103,-5477.000000000031
80,638,-496.70000000000215,-591.8999999999997,-597.4999999999994,-599.9000000000003,-555.000000000002,-616.8000000000052,-3457.800000000009
90,613,-455.40000000000236,-527.8999999999958,-582.7000000000025,-549.7000000000005,-502.60000000000036,-569.700000000005,-3188.0000000000064
100,746,-591.3999999999999,-688.7000000000002,-698.4000000000019,-710.1999999999994,-664.9000000000036,-736.900000000006,-4090.500000000011
110,553,-403.60000000000235,-477.1999999999995,-504.7000000000012,-472.79999999999853,-444.10000000000093,-494.20000000000323,-2796.600000000006
120,605,-484.9000000000033,-544.6000000000016,-543.1000000000001,-534.8999999999997,-539.1000000000039,-574.5000000000047,-3221.1000000000136
130,661,-540.5000000000044,-601.4000000000015,-604.5000000000008,-596.1999999999999,-567.9000000000035,-606.1000000000072,-3516.600000000017
140,744,-639.8000000000061,-689.9999999999995,-690.6999999999958,-685.2999999999996,-665.9000000000025,-690.6000000000053,-4062.300000000009
150,708,-593.8000000000053,-631.5999999999984,-668.900000000002,-649.5000000000009,-647.8000000000053,-679.0000000000049,-3870.6000000000167
160,710,-587.5000000000041,-654.8000000000025,-666.0999999999997,-668.1000000000026,-637.4000000000037,-651.7000000000036,-3865.6000000000163
170,793,-695.2000000000072,-733.0000000000017,-768.4000000000086,-727.1000000000015,-735.0000000000067,-771.1000000000108,-4429.800000000037
180,691,-602.9000000000061,-622.1999999999978,-641.8000000000013,-641.4999999999985,-597.0000000000023,-649.7000000000049,-3755.100000000011
190,836,-743.3000000000058,-773.399999999997,-775.3999999999983,-795.8000000000055,-781.9000000000069,-816.2000000000077,-4686.000000000022
200,691,-575.3000000000047,-622.3000000000004,-651.8000000000026,-630.9999999999982,-628.9000000000029,-630.8000000000025,-3740.1000000000113
210,721,-616.0000000000052,-664.899999999998,-685.5000000000028,-640.5999999999987,-683.9000000000073,-673.9000000000042,-3964.800000000016
220,601,-470.20000000000226,-522.9999999999975,-533.999999999998,-542.1999999999994,-503.3000000000003,-539.9000000000028,-3112.6
230,628,-487.20000000000323,-568.1999999999981,-585.5999999999988,-562.499999999995,-554.9000000000012,-586.5000000000045,-3344.9000000000015
240,529,-392.50000000000233,-442.09999999999746,-465.5000000000001,-457.3999999999956,-428.299999999999,-432.60000000000196,-2618.399999999996
250,686,-537.4000000000054,-617.2000000000019,-627.8000000000014,-614.3000000000015,-584.6000000000056,-633.1000000000082,-3614.4000000000237
260,659,-549.5000000000045,-578.4999999999977,-585.4999999999962,-600.9999999999976,-583.8000000000034,-601.0000000000042,-3499.300000000004
270,602,-494.5000000000044,-543.8999999999997,-565.2000000000025,-533.7999999999965,-515.5000000000027,-549.7000000000022,-3202.600000000008
280,677,-550.8000000000037,-617.1999999999973,-638.3000000000021,-605.399999999998,-605.8000000000026,-620.5000000000017,-3638.000000000005
290,732,-619.200000000005,-671.1000000000018,-705.4000000000029,-674.8000000000019,-676.000000000006,-681.600000000003,-4028.100000000021
300,745,-639.4000000000046,-666.6999999999964,-711.900000000001,-656.7999999999928,-682.600000000005,-686.8000000000025,-4044.200000000002
310,573,-452.7000000000034,-507.5999999999986,-515.5999999999999,-519.0000000000007,-479.9000000000003,-515.8000000000053,-2990.600000000008
320,617,-485.2000000000047,-556.9000000000008,-571.9000000000015,-543.6999999999961,-540.7000000000045,-553.6000000000057,-3252.000000000013
330,976,-831.1000000000093,-900.2999999999978,-945.1000000000018,-928.4000000000024,-951.9000000000142,-962.8000000000118,-5519.600000000038
340,721,-625.7000000000054,-644.3999999999988,-656.3999999999985,-667.9000000000004,-649.4000000000029,-686.3000000000031,-3930.1000000000095
350,622,-468.9000000000028,-539.5999999999976,-561.499999999999,-533.0999999999959,-523.7000000000005,-550.900000000004,-3177.7
360,513,-404.5000000000026,-446.40000000000214,-447.29999999999995,-436.6999999999984,-405.0,-432.00000000000426,-2571.9000000000074
370,527,-425.8000000000027,-460.99999999999767,-472.099999999999,-456.399999999996,-455.3000000000003,-471.4000000000031,-2741.999999999999
380,815,-693.9000000000033,-777.1000000000015,-780.0000000000022,-786.7000000000047,-784.8000000000103,-800.600000000009,-4623.100000000031
390,666,-530.4000000000023,-608.0000000000002,-596.799999999995,-600.8999999999995,-613.8000000000059,-619.1000000000049,-3569.0000000000073
400,547,-421.0000000000039,-473.00000000000153,-477.79999999999995,-455.59999999999883,-428.4000000000017,-432.600000000005,-2688.4000000000106
410,758,-656.0000000000075,-696.2000000000008,-714.8000000000019,-689.4000000000003,-685.8000000000046,-684.7000000000031,-4126.900000000019
420,869,-741.700000000001,-808.6999999999982,-834.4000000000013,-808.0000000000003,-858.9000000000113,-871.1000000000117,-4922.800000000025
430,565,-443.1000000000012,-511.9999999999996,-510.20000000000016,-505.000000000001,-509.7000000000032,-507.20000000000255,-2987.2000000000075
440,791,-684.0000000000073,-733.5999999999998,-762.800000000006,-721.5999999999972,-739.5000000000088,-751.4000000000067,-4392.900000000026
450,734,-617.200000000004,-692.0000000000001,-675.9999999999987,-681.0000000000005,-702.4000000000053,-729.3000000000051,-4097.900000000013
