Episode,Steps,Agent0,Agent1,Agent2,Total
0,1999,-1902.499999999979,-1873.0000000000432,-2067.2999999999747,-5842.799999999997
10,1999,-2110.9999999999486,-1835.2000000000521,-2033.7999999999877,-5979.999999999988
20,1999,-1811.200000000061,-1999.6,-2142.3999999999232,-5953.199999999984
30,905,-401.9999999999984,-605.000000000001,-608.6000000000012,-1615.6000000000006
40,962,-451.39999999999895,-692.3999999999968,-660.6000000000054,-1804.400000000001
50,820,-371.5,-560.9000000000045,-546.8999999999967,-1479.300000000001
60,873,-412.0999999999994,-609.5000000000003,-578.4999999999986,-1600.0999999999983
70,1089,-558.7999999999987,-876.5999999999964,-834.3000000000195,-2269.7000000000144
80,920,-419.4000000000001,-659.7999999999952,-618.8000000000011,-1697.9999999999964
90,899,-394.89999999999844,-620.7000000000004,-590.9999999999993,-1606.599999999998
100,925,-442.6999999999992,-659.1999999999964,-649.2000000000043,-1751.1
110,973,-441.09999999999985,-643.8999999999987,-647.0000000000031,-1732.0000000000018
120,844,-391.90000000000055,-579.2000000000031,-559.1999999999971,-1530.3000000000006
130,880,-398.79999999999944,-574.4000000000015,-577.7999999999986,-1550.9999999999995
140,887,-400.3999999999992,-610.3999999999997,-611.200000000002,-1622.000000000001
150,855,-399.4999999999989,-567.6000000000025,-568.5999999999984,-1535.6999999999998
160,947,-434.4999999999996,-706.7000000000005,-646.6000000000033,-1787.8000000000034
170,829,-376.8999999999982,-557.300000000003,-574.2000000000004,-1508.4000000000015
180,910,-405.1999999999983,-634.9999999999977,-628.900000000002,-1669.099999999998
190,989,-481.19999999999607,-726.7999999999963,-731.9000000000099,-1939.9000000000021
200,872,-392.29999999999995,-586.1000000000006,-578.1999999999986,-1556.599999999999
210,854,-399.4999999999989,-596.5000000000007,-568.7999999999981,-1564.7999999999977
220,847,-376.0999999999992,-545.9000000000027,-569.999999999998,-1492.0
230,890,-408.7999999999983,-591.7999999999997,-600.9000000000008,-1601.4999999999989
240,970,-428.59999999999803,-628.3999999999984,-661.3000000000068,-1718.3000000000031
250,880,-384.5999999999984,-583.4000000000007,-579.3999999999987,-1547.3999999999978
260,916,-411.70000000000005,-612.0000000000008,-627.5000000000026,-1651.2000000000035
270,832,-385.5999999999995,-552.3000000000033,-562.799999999998,-1500.7000000000007
280,828,-366.49999999999943,-554.8000000000019,-563.7999999999977,-1485.099999999999
290,828,-377.1999999999993,-554.6000000000022,-564.7999999999988,-1496.6000000000004
300,974,-433.0999999999976,-682.8999999999983,-688.9000000000101,-1804.900000000006
310,841,-376.20000000000067,-581.7000000000025,-555.6999999999967,-1513.6
320,897,-388.499999999999,-576.3000000000023,-594.9999999999998,-1559.800000000001
330,1075,-515.8999999999965,-780.1000000000003,-820.1000000000114,-2116.100000000008
340,970,-501.79999999999916,-703.000000000001,-656.5000000000042,-1861.3000000000043
350,958,-416.9999999999988,-645.8999999999978,-631.3000000000021,-1694.199999999999
360,889,-406.6999999999982,-592.7000000000005,-588.0999999999992,-1587.499999999998
370,821,-375.6999999999987,-540.4000000000018,-555.4999999999983,-1471.5999999999988
380,894,-483.2000000000017,-696.3000000000027,-650.7000000000046,-1830.200000000009
390,835,-369.2999999999988,-558.0000000000026,-563.8999999999983,-1491.1999999999998
400,946,-409.4999999999988,-611.3999999999994,-628.0000000000015,-1648.8999999999996
410,853,-370.7999999999985,-561.0000000000019,-571.3999999999985,-1503.199999999999
420,937,-551.0,-689.5000000000018,-696.2000000000074,-1936.7000000000094
430,853,-385.39999999999856,-565.4000000000028,-560.8999999999976,-1511.699999999999
440,859,-426.9000000000005,-602.4000000000011,-576.2999999999989,-1605.6000000000004
450,923,-482.19999999999817,-667.3000000000003,-628.800000000003,-1778.3000000000015
460,744,-346.19999999999885,-508.7000000000029,-514.1999999999938,-1369.0999999999954
470,833,-364.00000000000006,-555.8000000000027,-554.699999999997,-1474.4999999999995
480,891,-437.0999999999969,-635.2000000000035,-641.8000000000053,-1714.1000000000058
490,830,-408.29999999999853,-584.8,-559.4999999999982,-1552.5999999999967
500,830,-367.0999999999981,-536.5000000000036,-545.4999999999966,-1449.0999999999983
510,763,-343.9999999999986,-504.20000000000294,-508.49999999999454,-1356.6999999999962
520,960,-443.9999999999971,-688.3000000000023,-667.600000000008,-1799.9000000000074
530,854,-394.4999999999978,-586.3000000000004,-576.0999999999992,-1556.8999999999974
540,1058,-639.4000000000043,-806.6000000000017,-822.5000000000115,-2268.5000000000173
550,1075,-620.7999999999984,-819.6999999999911,-774.600000000014,-2215.1000000000035
560,786,-366.3999999999997,-531.900000000004,-524.2999999999951,-1422.5999999999985
570,949,-428.19999999999925,-678.5999999999998,-678.7000000000107,-1785.5000000000098
580,799,-354.1999999999999,-524.6000000000039,-526.1999999999948,-1404.9999999999986
590,823,-449.89999999999935,-573.5999999999999,-559.4999999999976,-1582.9999999999968
600,949,-412.19999999999845,-657.6999999999983,-621.8000000000015,-1691.6999999999985
610,971,-501.4999999999985,-689.9999999999983,-685.3000000000043,-1876.800000000001
620,940,-427.5999999999988,-671.2000000000011,-649.4000000000036,-1748.2000000000035
630,954,-496.89999999999895,-696.8999999999975,-709.4000000000078,-1903.2000000000044
640,864,-396.5999999999999,-597.5000000000001,-571.9999999999983,-1566.0999999999983
650,963,-490.9000000000006,-709.3000000000029,-721.1000000000072,-1921.3000000000106
660,820,-364.09999999999957,-531.0000000000024,-540.1999999999962,-1435.2999999999981
670,816,-375.19999999999817,-563.2000000000018,-562.1999999999967,-1500.5999999999967
680,836,-370.79999999999836,-540.6000000000023,-549.7999999999968,-1461.1999999999975
690,864,-395.29999999999933,-565.7000000000023,-567.699999999998,-1528.6999999999996
700,862,-372.6000000000004,-573.2000000000013,-568.5999999999981,-1514.3999999999999
710,843,-396.2999999999989,-559.3000000000018,-592.1000000000029,-1547.7000000000035
720,889,-432.9999999999977,-656.7999999999985,-630.100000000004,-1719.9
730,900,-391.30000000000024,-551.5000000000023,-598.6999999999997,-1541.5000000000023
740,971,-500.99999999999903,-740.1999999999973,-726.6000000000113,-1967.8000000000077
750,829,-366.399999999999,-528.1000000000034,-553.5999999999967,-1448.0999999999992
760,841,-369.89999999999924,-557.2000000000022,-557.8999999999975,-1484.999999999999
770,798,-353.59999999999854,-526.0000000000041,-533.8999999999959,-1413.4999999999986
780,903,-403.79999999999876,-620.1999999999997,-598.1,-1622.0999999999985
790,860,-372.39999999999935,-541.3000000000033,-562.8999999999977,-1476.6000000000004
800,1023,-541.3999999999988,-756.399999999994,-722.7000000000116,-2020.5000000000045
810,899,-392.8999999999988,-563.200000000001,-607.1000000000001,-1563.1999999999998
820,846,-377.4999999999996,-564.0000000000013,-571.3999999999979,-1512.8999999999987
830,828,-362.89999999999844,-564.3000000000052,-544.6999999999964,-1471.9
840,842,-407.299999999999,-566.3000000000029,-609.8000000000012,-1583.4000000000033
850,836,-395.49999999999875,-563.2000000000015,-560.1999999999979,-1518.8999999999983
860,792,-349.10000000000025,-516.6000000000041,-539.8999999999962,-1405.6000000000006
870,767,-351.7999999999992,-494.80000000000376,-506.49999999999426,-1353.0999999999972
880,894,-381.1999999999986,-583.4000000000007,-587.9999999999991,-1552.5999999999983
890,906,-423.4999999999983,-631.2000000000022,-628.2000000000027,-1682.9000000000033
900,841,-440.69999999999936,-594.7000000000002,-565.8999999999982,-1601.299999999998
910,795,-360.89999999999907,-546.6000000000021,-528.0999999999952,-1435.5999999999963
920,894,-387.79999999999797,-579.6000000000004,-590.8999999999991,-1558.2999999999975
930,968,-427.5999999999984,-689.0999999999996,-688.4000000000068,-1805.100000000005
940,828,-367.4999999999994,-570.9000000000015,-544.5999999999963,-1482.999999999997
950,759,-345.49999999999955,-475.5000000000031,-504.29999999999444,-1325.2999999999972
960,778,-341.29999999999967,-503.9000000000039,-513.6999999999942,-1358.8999999999978
970,847,-377.2999999999999,-544.8000000000039,-582.9999999999986,-1505.1000000000024
980,1033,-525.0999999999983,-748.699999999994,-754.1000000000133,-2027.9000000000058
990,825,-371.7999999999991,-524.8000000000029,-543.2999999999963,-1439.8999999999983
1000,1028,-560.8000000000014,-766.5000000000002,-747.8000000000096,-2075.1000000000113
1010,827,-395.5999999999994,-539.6000000000031,-549.2999999999965,-1484.499999999999
1020,889,-398.69999999999885,-577.800000000002,-587.8999999999991,-1564.4
1030,891,-397.9000000000002,-558.0000000000009,-597.0999999999995,-1553.0000000000005
1040,770,-355.49999999999955,-497.5000000000037,-511.7999999999941,-1364.7999999999972
1050,1006,-501.99999999999926,-716.9999999999968,-680.5000000000068,-1899.500000000003
1060,877,-424.30000000000075,-587.5000000000013,-581.6999999999988,-1593.500000000001
1070,853,-376.09999999999883,-558.4000000000009,-564.3999999999978,-1498.8999999999976
1080,846,-368.8000000000003,-555.300000000002,-579.4999999999985,-1503.6000000000008
1090,843,-375.69999999999874,-567.6000000000016,-559.4999999999974,-1502.799999999998
1100,1081,-576.4999999999982,-858.7999999999923,-859.1000000000267,-2294.4000000000174
1110,778,-364.90000000000083,-493.70000000000294,-520.9999999999948,-1379.5999999999985
1120,778,-360.3999999999997,-491.60000000000343,-514.4999999999942,-1366.4999999999973
1130,841,-375.8999999999996,-583.500000000002,-553.3999999999967,-1512.7999999999984
1140,970,-434.89999999999816,-629.6000000000008,-638.4000000000029,-1702.900000000002
1150,922,-404.8999999999981,-606.9000000000004,-626.0000000000019,-1637.8000000000006
1160,793,-361.50000000000057,-514.3000000000039,-522.9999999999949,-1398.7999999999993
1170,845,-374.39999999999947,-538.0000000000024,-581.899999999999,-1494.3000000000009
1180,985,-493.69999999999635,-711.4999999999981,-700.4000000000073,-1905.6000000000017
1190,874,-423.3999999999999,-616.4000000000012,-614.8000000000019,-1654.600000000003
1200,767,-348.8999999999998,-484.40000000000396,-522.3999999999953,-1355.6999999999991
