Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,592,-476.5000000000047,-527.0999999999995,-525.0999999999982,-509.39999999999714,-549.400000000006,-551.4000000000034,-3138.9000000000087
10,523,-394.0000000000037,-441.7000000000012,-433.2999999999965,-434.1999999999992,-410.800000000004,-440.7000000000035,-2554.700000000008
20,610,-471.40000000000265,-524.0999999999995,-532.6999999999967,-524.1,-519.0000000000027,-524.7000000000036,-3096.000000000005
30,527,-398.3000000000022,-443.6999999999979,-457.39999999999975,-449.6999999999995,-432.4000000000014,-446.9000000000034,-2628.400000000004
40,585,-464.1000000000019,-508.699999999999,-528.6000000000021,-496.29999999999615,-494.2000000000009,-496.30000000000393,-2988.2000000000035
50,480,-353.50000000000205,-408.8000000000008,-426.0000000000009,-397.1999999999982,-391.8000000000035,-395.4000000000035,-2372.700000000009
60,537,-423.90000000000384,-476.5999999999994,-476.7,-456.899999999998,-449.80000000000246,-492.00000000000284,-2775.9000000000065
70,681,-525.1000000000033,-617.1999999999978,-648.3000000000034,-598.9999999999952,-628.800000000002,-644.7000000000043,-3663.100000000006
80,496,-381.8000000000026,-444.60000000000105,-439.7999999999995,-427.4999999999996,-419.40000000000225,-423.9000000000023,-2537.0000000000073
90,544,-486.50000000000193,-471.09999999999997,-477.0999999999969,-455.39999999999657,-432.0000000000014,-444.400000000003,-2766.4999999999995
100,574,-449.4000000000023,-523.1999999999963,-525.2000000000004,-490.1999999999958,-474.19999999999993,-499.4000000000039,-2961.599999999998
110,535,-406.60000000000343,-457.30000000000064,-480.4000000000017,-448.79999999999836,-436.2000000000029,-450.80000000000183,-2680.100000000009
120,516,-391.4000000000032,-449.70000000000084,-451.9999999999997,-444.4000000000005,-431.9000000000038,-462.80000000000416,-2632.2000000000126
130,510,-377.1000000000029,-444.3000000000009,-441.300000000001,-424.29999999999797,-399.6000000000026,-428.80000000000257,-2515.400000000008
140,541,-398.800000000001,-465.3999999999979,-494.59999999999985,-463.1999999999988,-445.59999999999974,-454.7000000000032,-2722.3000000000006
150,521,-379.3000000000012,-445.8999999999994,-459.69999999999857,-445.59999999999866,-440.4000000000013,-468.50000000000273,-2639.400000000002
160,541,-400.7000000000032,-474.59999999999985,-478.29999999999745,-457.1999999999976,-450.5000000000024,-481.90000000000384,-2743.200000000004
170,551,-432.1000000000023,-488.2999999999998,-510.90000000000293,-471.499999999999,-449.5000000000016,-487.6000000000049,-2839.9000000000106
180,559,-409.8000000000025,-492.6000000000003,-494.1,-500.9999999999989,-470.90000000000197,-512.7000000000035,-2881.100000000007
190,610,-485.5000000000034,-555.3999999999986,-542.4999999999945,-540.2999999999984,-512.4000000000002,-561.0000000000048,-3197.0999999999995
200,537,-423.3000000000034,-468.8000000000011,-479.79999999999967,-452.69999999999857,-436.5000000000026,-462.2000000000043,-2723.3000000000097
210,547,-424.20000000000266,-479.1999999999993,-501.8000000000002,-460.6999999999961,-476.00000000000074,-479.9000000000032,-2821.8000000000025
220,520,-387.00000000000216,-455.80000000000166,-462.7000000000005,-424.7999999999967,-409.4999999999987,-449.60000000000275,-2589.4000000000024
230,536,-441.3000000000041,-458.89999999999856,-462.89999999999526,-467.59999999999894,-445.3000000000012,-470.0000000000029,-2746.000000000001
240,523,-386.00000000000256,-447.4000000000018,-445.2999999999995,-426.09999999999707,-414.90000000000134,-461.40000000000225,-2581.100000000005
250,559,-420.50000000000466,-478.7000000000002,-482.19999999999936,-473.3999999999989,-442.1999999999987,-496.1000000000028,-2793.1000000000045
260,532,-381.2000000000018,-464.1000000000011,-465.7999999999992,-453.79999999999757,-430.5000000000014,-470.50000000000256,-2665.9000000000037
270,487,-362.2000000000025,-430.8000000000033,-420.19999999999766,-410.29999999999797,-393.8000000000017,-433.10000000000315,-2450.4000000000065
280,509,-356.2000000000016,-429.2999999999988,-447.6999999999985,-436.1999999999993,-424.80000000000075,-441.60000000000133,-2535.8
290,520,-389.5000000000013,-462.7000000000006,-454.600000000001,-444.0999999999991,-427.200000000001,-456.6000000000041,-2634.700000000007
300,603,-453.50000000000256,-527.9999999999997,-545.799999999999,-528.2999999999984,-528.2000000000019,-519.0000000000044,-3102.8000000000056
310,486,-352.70000000000135,-418.5000000000015,-415.0999999999986,-406.1999999999993,-404.40000000000293,-421.9000000000017,-2418.8000000000056
320,476,-339.60000000000167,-397.5999999999994,-408.69999999999834,-401.99999999999886,-378.6000000000016,-395.0000000000043,-2321.5000000000045
330,715,-566.0000000000038,-643.199999999999,-674.0000000000048,-626.8999999999976,-645.3000000000034,-653.1000000000071,-3808.5000000000155
340,558,-426.80000000000257,-488.8000000000002,-502.4000000000018,-485.19999999999783,-459.09999999999957,-503.7000000000025,-2866.0000000000045
350,549,-397.5000000000024,-461.2999999999996,-485.20000000000067,-450.7999999999978,-447.2000000000032,-454.8000000000044,-2696.800000000008
360,507,-379.80000000000285,-452.20000000000533,-438.69999999999953,-426.6999999999976,-387.7000000000015,-438.900000000003,-2524.0000000000095
370,470,-355.9000000000032,-395.999999999999,-414.60000000000025,-406.70000000000033,-391.6000000000027,-398.7000000000024,-2363.5000000000077
