Episode,Steps,Agent0,Agent1,Agent2,Agent3,Agent4,Agent5,Total
0,611,-483.30000000000354,-552.7000000000031,-542.9999999999959,-576.5000000000025,-541.8000000000056,-559.9000000000041,-3257.200000000015
10,571,-419.9000000000036,-474.7999999999964,-514.2999999999987,-492.0999999999994,-494.6000000000022,-460.10000000000394,-2855.8000000000043
20,624,-469.0000000000039,-526.6999999999954,-552.9999999999982,-548.5999999999995,-528.4000000000021,-548.7000000000044,-3174.4000000000033
30,599,-455.60000000000326,-518.0999999999977,-525.1999999999986,-534.8999999999996,-530.3000000000015,-535.2000000000047,-3099.3000000000056
40,623,-466.10000000000247,-542.0999999999991,-552.2999999999973,-575.3000000000001,-533.5000000000007,-559.2000000000031,-3228.500000000003
50,543,-426.40000000000356,-452.8999999999965,-475.8999999999996,-497.0000000000037,-456.70000000000323,-468.80000000000365,-2777.7000000000103
60,689,-583.700000000006,-623.0000000000011,-611.7999999999953,-656.500000000005,-627.8000000000052,-644.0000000000028,-3746.800000000015
70,1999,-1966.2999999999847,-2102.999999999942,-2068.199999999955,-2106.099999999955,-2087.4999999999527,-2085.599999999962,-12416.699999999752
80,1999,-1944.9999999999895,-2015.7999999999774,-2067.599999999956,-2090.7999999999397,-2021.5999999999594,-2074.999999999957,-12215.799999999777
90,1999,-1952.0999999999951,-2050.5999999999694,-2063.999999999963,-2122.6999999999366,-2041.8999999999521,-2027.1999999999769,-12258.499999999794
100,794,-607.4999999999992,-763.300000000002,-743.8999999999999,-756.0000000000035,-720.900000000002,-755.1000000000035,-4346.70000000001
110,1999,-2116.9999999999545,-2133.2999999999474,-2149.89999999994,-2199.9999999999177,-2067.1999999999393,-2150.19999999994,-12817.599999999638
120,490,-376.30000000000393,-414.09999999999764,-437.39999999999964,-412.499999999998,-407.30000000000075,-407.40000000000293,-2455.0000000000027
130,1999,-2004.7999999999881,-2126.399999999948,-2039.6999999999816,-2095.5999999999613,-2052.5999999999517,-1952.2000000000173,-12271.299999999848
140,557,-427.90000000000185,-480.39999999999765,-493.1999999999962,-489.3999999999996,-455.2000000000009,-481.6000000000039,-2827.7000000000003
150,580,-461.10000000000355,-518.1999999999994,-523.199999999999,-509.59999999999764,-490.5000000000026,-526.2000000000033,-3028.8000000000056
160,546,-420.1000000000038,-486.000000000001,-481.8999999999971,-462.8999999999972,-449.60000000000235,-482.1000000000037,-2782.600000000005
170,567,-438.00000000000233,-496.7999999999975,-537.3000000000039,-490.60000000000036,-481.4000000000011,-497.70000000000425,-2941.8000000000097
180,569,-443.1000000000037,-501.39999999999895,-505.4,-480.59999999999644,-507.20000000000164,-520.0000000000032,-2957.700000000004
190,640,-509.6000000000022,-574.9999999999991,-571.0999999999983,-551.4999999999955,-584.2000000000033,-601.4000000000032,-3392.800000000002
200,543,-410.00000000000284,-487.2000000000007,-488.5000000000023,-459.399999999998,-444.0000000000006,-471.8000000000041,-2760.9000000000087
210,545,-433.9000000000026,-464.59999999999826,-488.7999999999998,-477.499999999998,-468.30000000000064,-471.30000000000183,-2804.4000000000015
220,491,-354.30000000000115,-417.9999999999988,-434.5000000000001,-401.59999999999803,-384.2999999999995,-404.2000000000027,-2396.9000000000005
230,541,-409.1000000000031,-461.9999999999963,-488.6000000000003,-475.70000000000044,-457.6000000000025,-482.0000000000035,-2775.0000000000064
240,481,-349.2000000000026,-405.40000000000185,-417.2000000000006,-395.89999999999924,-361.5000000000003,-374.80000000000257,-2304.0000000000073
250,534,-389.1000000000019,-437.79999999999734,-463.29999999999933,-454.6000000000003,-432.4000000000016,-450.4000000000045,-2627.600000000005
260,524,-381.0000000000023,-450.4999999999991,-465.30000000000086,-468.80000000000035,-409.2000000000015,-435.00000000000495,-2609.8000000000093
270,487,-357.5000000000026,-417.5999999999997,-425.0000000000004,-411.3999999999981,-400.1000000000032,-433.4000000000031,-2445.0000000000073
280,566,-419.2000000000028,-502.0000000000003,-516.0000000000007,-496.1000000000005,-475.8000000000011,-495.70000000000334,-2904.800000000009
