Episode,Steps,Agent0,Agent1,Agent2,Total
0,1999,-1918.899999999957,-1965.4999999999945,-2132.7999999999474,-6017.199999999899
10,1999,-2002.4999999999422,-1980.800000000006,-2116.0999999999544,-6099.399999999903
20,1999,-1935.5999999999674,-1932.4000000000062,-2132.699999999947,-6000.699999999921
30,980,-446.3999999999978,-673.2999999999982,-705.6000000000095,-1825.3000000000056
40,1019,-546.2000000000018,-741.1999999999995,-734.80000000001,-2022.2000000000112
50,830,-379.69999999999965,-573.5000000000027,-556.6999999999977,-1509.9
60,859,-408.50000000000045,-581.2000000000015,-574.1999999999983,-1563.9000000000003
70,1236,-806.700000000008,-996.4000000000084,-1050.9000000000117,-2854.000000000028
80,851,-395.29999999999905,-561.2000000000004,-571.8999999999984,-1528.3999999999978
90,900,-398.8999999999988,-582.2000000000005,-590.9999999999995,-1572.0999999999988
100,950,-482.7,-688.8999999999972,-671.1000000000068,-1842.700000000004
110,967,-435.9,-625.2999999999985,-639.5000000000024,-1700.7000000000007
120,774,-350.4000000000009,-494.5000000000036,-512.3999999999942,-1357.2999999999986
130,904,-407.99999999999994,-620.3000000000002,-607.6000000000004,-1635.9000000000005
140,871,-395.8999999999987,-599.0000000000026,-596.8000000000018,-1591.700000000003
150,873,-459.0000000000016,-612.3000000000031,-605.3999999999994,-1676.7000000000041
160,873,-419.80000000000115,-594.9000000000005,-586.0999999999996,-1600.800000000001
170,895,-434.9000000000003,-626.9000000000008,-623.100000000002,-1684.900000000003
180,855,-405.19999999999874,-597.5000000000003,-582.6999999999996,-1585.3999999999987
190,986,-544.3000000000003,-734.5999999999991,-726.3000000000089,-2005.2000000000085
200,922,-422.40000000000003,-664.6000000000022,-614.8000000000017,-1701.8000000000038
210,907,-447.89999999999947,-643.9000000000041,-649.1000000000031,-1740.9000000000067
220,870,-388.7999999999996,-584.0000000000027,-577.7999999999987,-1550.600000000001
230,898,-411.39999999999975,-578.2000000000016,-599.3999999999997,-1589.0000000000011
240,945,-408.1999999999984,-591.2,-625.9000000000021,-1625.3000000000006
250,919,-402.2999999999997,-608.9000000000018,-607.2999999999998,-1618.5000000000014
260,877,-390.49999999999915,-588.1000000000028,-580.6999999999987,-1559.3000000000006
270,841,-382.09999999999945,-556.5000000000039,-556.7999999999973,-1495.4000000000005
280,786,-348.09999999999974,-530.7000000000035,-527.9999999999959,-1406.799999999999
290,818,-369.6999999999994,-561.7000000000032,-564.9999999999978,-1496.4000000000005
300,964,-458.8,-682.4000000000016,-670.4000000000051,-1811.6000000000067
