Episode,Steps,Agent0,Agent1,Agent2,Total
1,1999,-1623.7999999999856,-1697.199999999958,-1583.0000000000114,-4903.9999999999545
2,1877,-1517.5999999999829,-1630.5999999999658,-1403.000000000018,-4551.199999999967
3,1999,-1690.9999999999734,-1649.6999999999612,-1618.800000000005,-4959.499999999939
4,1580,-1153.3000000000036,-1362.29999999999,-1269.7000000000112,-3785.3000000000047
5,1427,-1163.2000000000005,-1218.6999999999923,-1075.4000000000237,-3457.3000000000166
6,1692,-1405.5999999999885,-1420.5999999999715,-1271.7000000000173,-4097.899999999977
7,1865,-1508.4999999999884,-1598.899999999964,-1411.4000000000228,-4518.799999999976
8,1891,-1524.4999999999911,-1606.499999999977,-1524.200000000005,-4655.199999999973
9,1828,-1399.9999999999882,-1497.6999999999707,-1464.1000000000174,-4361.7999999999765
11,1922,-1548.3999999999808,-1532.8999999999721,-1519.5000000000148,-4600.799999999967
12,1469,-1114.2000000000028,-1208.3999999999942,-1116.4000000000158,-3439.0000000000127
13,1710,-1351.0999999999965,-1428.899999999984,-1291.5000000000239,-4071.5000000000045
14,1985,-1548.399999999984,-1756.2999999999488,-1523.0000000000166,-4827.699999999949
15,1923,-1561.4999999999804,-1719.0999999999556,-1453.4000000000215,-4733.999999999957
16,1999,-1546.699999999984,-1704.8999999999587,-1597.6000000000035,-4849.199999999946
17,1807,-1450.3999999999912,-1554.5999999999601,-1350.8000000000245,-4355.799999999976
18,1794,-1317.499999999993,-1469.3999999999753,-1430.3000000000125,-4217.199999999981
19,1866,-1458.2999999999831,-1598.7999999999718,-1431.3000000000286,-4488.399999999983
21,1862,-1486.5999999999742,-1571.8999999999726,-1465.1000000000115,-4523.5999999999585
22,1981,-1542.2999999999874,-1760.5999999999592,-1507.4000000000183,-4810.299999999965
23,1999,-1630.999999999973,-1664.4999999999702,-1598.8000000000072,-4894.29999999995
24,1702,-1335.899999999999,-1383.7999999999856,-1308.1000000000213,-4027.8000000000056
25,1744,-1275.2999999999977,-1493.7999999999743,-1303.1000000000251,-4072.199999999997
26,1780,-1362.3999999999905,-1495.6999999999682,-1375.10000000001,-4233.199999999968
27,1999,-1587.2999999999838,-1664.1999999999643,-1548.6000000000074,-4800.099999999956
28,1946,-1561.599999999979,-1653.199999999966,-1519.9000000000124,-4734.699999999957
29,1999,-1596.9999999999814,-1668.9999999999666,-1684.3999999999976,-4950.399999999946
31,1173,-688.6000000000001,-928.8999999999913,-896.0000000000234,-2513.5000000000146
32,1026,-542.9000000000015,-794.3000000000072,-758.100000000008,-2095.3000000000166
33,1006,-619.7000000000018,-778.2999999999981,-715.700000000009,-2113.700000000009
34,1200,-719.9000000000041,-967.0000000000033,-958.100000000014,-2645.0000000000214
35,1126,-703.1000000000037,-860.1999999999999,-820.5000000000127,-2383.8000000000166
36,938,-430.2999999999979,-661.6999999999999,-639.1000000000038,-1731.1000000000015
37,1057,-652.2000000000006,-821.8000000000034,-814.2000000000149,-2288.200000000019
38,814,-400.3999999999985,-544.0000000000025,-551.4999999999976,-1495.8999999999987
39,922,-428.89999999999884,-639.9999999999985,-622.1000000000023,-1690.9999999999995
41,907,-462.5000000000002,-660.1000000000018,-644.6000000000032,-1767.2000000000053
