Episode,Steps,Agent0,Agent1,Agent2,Total
0,1999,-2199.9999999999177,-2199.9999999999177,-2199.9999999999177,-6599.999999999753
10,1999,-2199.9999999999177,-2199.9999999999177,-2199.9999999999177,-6599.999999999753
20,1999,-2199.9999999999177,-2199.9999999999177,-2199.9999999999177,-6599.999999999753
30,1999,-2199.9999999999177,-2199.9999999999177,-2199.9999999999177,-6599.999999999753
40,1999,-1899.199999999944,-2183.999999999919,-2183.999999999919,-6267.199999999782
50,1999,-1372.5999999999783,-1969.7999999999372,-2156.999999999921,-5499.399999999836
60,1999,-1486.899999999972,-1789.3999999999467,-2155.999999999922,-5432.29999999984
70,1233,-591.8999999999992,-965.0000000000095,-1309.3999999999912,-2866.3
80,1147,-567.900000000001,-857.2000000000093,-1220.7999999999988,-2645.900000000009
90,1253,-616.4999999999994,-942.0000000000077,-1331.3999999999896,-2889.899999999997
100,1126,-549.0999999999989,-828.100000000006,-1112.1000000000083,-2489.300000000013
110,886,-411.09999999999997,-627.5000000000065,-614.899999999999,-1653.5000000000055
120,830,-408.90000000000157,-613.6000000000071,-563.2999999999981,-1585.8000000000068
130,887,-421.80000000000086,-641.200000000006,-594.7999999999997,-1657.8000000000065
140,905,-442.9999999999995,-679.3000000000085,-622.9999999999991,-1745.300000000007
150,859,-432.50000000000176,-658.200000000008,-582.3999999999991,-1673.100000000009
160,867,-421.80000000000035,-627.8000000000069,-600.3999999999977,-1650.000000000005
170,812,-379.5,-560.9000000000038,-579.4999999999973,-1519.900000000001
180,821,-412.1999999999995,-585.2000000000057,-553.7999999999976,-1551.2000000000028
190,841,-400.8999999999998,-597.100000000006,-589.7999999999968,-1587.8000000000027
200,868,-425.49999999999955,-610.9000000000049,-623.9000000000015,-1660.3000000000059
210,804,-368.2000000000003,-564.7000000000053,-544.2999999999961,-1477.2000000000016
220,893,-432.1999999999992,-654.700000000007,-614.5999999999989,-1701.500000000005
230,849,-425.50000000000205,-618.1000000000058,-571.3999999999982,-1615.000000000006
240,951,-476.8000000000014,-727.3000000000064,-642.4000000000027,-1846.5000000000105
250,933,-444.09999999999917,-672.500000000002,-648.5999999999998,-1765.2000000000012
260,893,-458.5000000000025,-646.3000000000044,-601.4000000000001,-1706.200000000007
270,821,-423.000000000002,-590.8000000000059,-554.1999999999977,-1568.0000000000055
280,835,-377.9999999999999,-604.9000000000066,-590.3999999999976,-1573.300000000004
290,789,-378.5000000000003,-539.8000000000047,-537.7999999999953,-1456.1000000000004
300,902,-431.09999999999985,-665.3000000000048,-608.5000000000005,-1704.900000000005
310,826,-396.5000000000005,-585.6000000000059,-558.8999999999972,-1541.0000000000036
320,885,-417.50000000000034,-695.9000000000091,-592.9999999999995,-1706.400000000009
330,895,-419.9999999999999,-637.6000000000038,-636.4000000000007,-1694.000000000004
340,848,-396.90000000000026,-612.0000000000051,-587.0999999999985,-1596.0000000000039
350,931,-435.1999999999996,-674.6000000000075,-625.6000000000018,-1735.4000000000087
360,891,-413.9999999999993,-686.0000000000086,-622.3999999999991,-1722.400000000007
370,803,-431.40000000000146,-549.9000000000046,-557.9999999999957,-1539.3000000000018
380,788,-392.10000000000184,-578.7000000000037,-548.699999999998,-1519.5000000000036
390,866,-433.2000000000015,-629.4000000000035,-605.6999999999989,-1668.3000000000038
400,993,-495.6000000000006,-729.9000000000009,-700.6000000000033,-1926.1000000000047
410,897,-452.30000000000103,-646.0000000000051,-605.0000000000005,-1703.3000000000065
420,781,-360.2000000000004,-547.2000000000047,-540.5999999999968,-1448.0000000000018
