Episode,Steps,Agent0,Agent1,Agent2,Total
1,993,-517.500000000002,-731.4000000000069,-697.0000000000031,-1945.900000000012
2,937,-439.1000000000013,-697.900000000008,-685.000000000007,-1822.0000000000164
3,1002,-534.1000000000017,-751.4000000000005,-727.1000000000074,-2012.6000000000097
4,766,-375.80000000000115,-523.7000000000041,-556.0999999999966,-1455.6000000000017
5,829,-402.2999999999999,-585.6000000000053,-607.8000000000009,-1595.700000000006
6,851,-424.30000000000064,-602.7000000000058,-629.4000000000008,-1656.4000000000071
7,909,-434.0000000000009,-676.2000000000043,-676.2000000000041,-1786.4000000000094
8,889,-438.9000000000003,-642.1000000000055,-647.800000000001,-1728.800000000007
9,948,-471.5000000000013,-696.8000000000009,-689.3000000000019,-1857.600000000004
11,827,-373.49999999999955,-586.8000000000056,-581.9999999999978,-1542.300000000003
12,872,-445.20000000000243,-667.5000000000078,-596.6999999999998,-1709.40000000001
13,884,-435.5000000000001,-644.8000000000067,-636.9000000000017,-1717.2000000000085
14,947,-433.1999999999998,-710.8000000000081,-684.6000000000039,-1828.6000000000117
15,822,-402.1000000000018,-606.3000000000062,-597.7000000000018,-1606.10000000001
16,865,-398.70000000000084,-624.100000000004,-634.3999999999977,-1657.2000000000025
17,836,-411.3000000000012,-608.100000000006,-606.4999999999995,-1625.900000000007
18,865,-401.6999999999999,-605.100000000006,-628.9999999999983,-1635.8000000000043
19,961,-493.50000000000273,-780.9000000000108,-673.600000000005,-1948.0000000000186
21,884,-439.10000000000156,-643.5000000000039,-639.7000000000048,-1722.3000000000102
22,941,-439.3000000000006,-680.7000000000058,-674.0000000000016,-1794.000000000008
23,990,-497.20000000000186,-752.600000000004,-692.9000000000057,-1942.7000000000116
24,874,-443.7000000000027,-610.7000000000058,-620.8999999999996,-1675.3000000000081
25,948,-491.00000000000324,-726.2000000000079,-649.9000000000024,-1867.1000000000136
26,870,-407.0000000000016,-643.100000000007,-605.3000000000005,-1655.4000000000092
27,1013,-503.9000000000017,-744.6000000000065,-717.8000000000062,-1966.3000000000143
28,985,-486.20000000000186,-772.2000000000103,-696.600000000004,-1955.0000000000161
29,885,-435.70000000000067,-626.6000000000007,-634.3999999999988,-1696.7000000000003
31,804,-409.9000000000017,-587.5000000000057,-582.4999999999993,-1579.9000000000067
32,894,-397.3000000000001,-620.1000000000012,-623.9000000000007,-1641.300000000002
33,909,-471.90000000000254,-650.9000000000027,-638.0000000000018,-1760.800000000007
34,936,-419.8000000000001,-691.3000000000027,-666.1000000000015,-1777.2000000000044
35,881,-422.60000000000144,-644.7000000000045,-622.0,-1689.3000000000059
36,911,-421.6000000000003,-654.6000000000051,-655.4000000000009,-1731.6000000000063
37,971,-477.5000000000012,-712.1000000000074,-765.0000000000072,-1954.6000000000158
38,779,-375.30000000000047,-527.2000000000045,-542.7999999999975,-1445.3000000000025
39,849,-396.0000000000011,-610.9000000000037,-580.1999999999983,-1587.100000000003
41,832,-412.10000000000053,-597.0000000000039,-584.0999999999997,-1593.2000000000041
42,887,-421.8999999999999,-622.1000000000004,-660.4000000000018,-1704.400000000002
43,903,-449.1000000000015,-660.1000000000043,-655.0000000000003,-1764.2000000000062
44,939,-464.2000000000013,-665.4000000000044,-683.2000000000033,-1812.8000000000093
45,909,-411.8000000000003,-664.7000000000049,-655.8000000000034,-1732.3000000000086
46,779,-385.3000000000022,-515.4000000000037,-541.399999999996,-1442.100000000002
47,818,-402.30000000000126,-603.1000000000059,-579.1000000000001,-1584.5000000000073
48,887,-409.5999999999989,-642.1000000000043,-662.7999999999978,-1714.500000000001
49,796,-409.90000000000174,-567.7000000000054,-550.8999999999975,-1528.5000000000045
51,891,-411.0000000000004,-645.3000000000055,-611.6000000000004,-1667.9000000000062
52,813,-384.7999999999997,-599.5000000000064,-584.8000000000001,-1569.1000000000063
53,968,-468.000000000001,-720.0000000000058,-719.7000000000032,-1907.70000000001
54,890,-423.9000000000011,-638.1000000000067,-635.3000000000017,-1697.3000000000093
55,875,-459.300000000001,-641.2000000000058,-597.5999999999998,-1698.1000000000067
56,815,-395.60000000000093,-577.3000000000058,-582.0000000000002,-1554.900000000007
